Date (GMT+2);Nuclear;Non-Renewable;Renewable;Day Ahead Auction (FI)
2025-01-26T12:00+02:00;3733.9;654.42625;6324.24875;3.24
2025-01-26T13:00+02:00;3833.9;647.3125;6219.625;4.06
2025-01-26T14:00+02:00;3924.975;642.76625;6016.38125;4.63
2025-01-26T15:00+02:00;3924.925;650.0825;6106.0325;5.08
2025-01-26T16:00+02:00;3923.9;661.16;6423.4;17.16
2025-01-26T17:00+02:00;3924.525;656.2925;6424.705;24.68
2025-01-26T18:00+02:00;3924.875;647.3275;6412.885;37.02
2025-01-26T19:00+02:00;3923.275;668.1475;6507.8725;44.34
2025-01-26T20:00+02:00;3923.575;678.66625;6191.96625;44.33
2025-01-26T21:00+02:00;3924.3;676.57375;5773.37125;38.98
2025-01-26T22:00+02:00;3923.075;677.3425;5406.25;45.42
2025-01-26T23:00+02:00;3922.75;645.68;4885.4375;35.6
2025-01-27T00:00+02:00;3923.9;617.46;4277.74;26.92
2025-01-27T01:00+02:00;3924.275;622.0625;3874.43;39.83
2025-01-27T02:00+02:00;3924.575;673.8225;3529.0025;35.22
2025-01-27T03:00+02:00;3925.275;671.375;3366.0825;26.93
2025-01-27T04:00+02:00;3924.4;700.12375;3208.21875;18.36
2025-01-27T05:00+02:00;3924.65;745.3725;3180.39;34.73
2025-01-27T06:00+02:00;3924.925;837.51625;3729.81125;55.5
2025-01-27T07:00+02:00;3925.225;929.35125;4103.22875;74.61
2025-01-27T08:00+02:00;4132.1;977.87;4093.8475;117.12
2025-01-27T09:00+02:00;4217.4;997.22875;4014.33875;120.55
2025-01-27T10:00+02:00;4214.175;1030.44375;3994.48625;101.91
2025-01-27T11:00+02:00;4212.725;1013.3975;3980.41;77.27
2025-01-27T12:00+02:00;4212.65;983.0975;3807.865;67.31
2025-01-27T13:00+02:00;4213.325;925.0125;3941.7925;61.07
2025-01-27T14:00+02:00;4213.925;807.06875;4059.51875;62.88
2025-01-27T15:00+02:00;4214.975;785.70625;4144.17875;78.73
2025-01-27T16:00+02:00;4214.4;799.35125;4160.77125;78.95
2025-01-27T17:00+02:00;4214.025;802.89;4228.6425;60.01
2025-01-27T18:00+02:00;4213.85;785.34375;4428.30375;47.55
2025-01-27T19:00+02:00;4213.425;781.55125;4615.66875;47.87
2025-01-27T20:00+02:00;4214.2;758.32875;4741.13375;45.91
2025-01-27T21:00+02:00;4212.85;725.42125;5192.04875;36.83
2025-01-27T22:00+02:00;4213.25;681.3475;5436.84;32.88
2025-01-27T23:00+02:00;4213.9;611.2625;5660.04;29.45
2025-01-28T00:00+02:00;4213.325;602.91;5376.5425;22.27
2025-01-28T01:00+02:00;4214.125;593.555;5208.1;16.44
2025-01-28T02:00+02:00;4214.25;593.7525;5474.65;17.94
2025-01-28T03:00+02:00;4213.2;638.33;5711.1;14.76
2025-01-28T04:00+02:00;4213.525;669.4475;5785.845;15.34
2025-01-28T05:00+02:00;4213.425;662.98;5830.0475;14.85
2025-01-28T06:00+02:00;4213.4;654.555;6174.15;17.27
2025-01-28T07:00+02:00;4213.85;687.14125;6528.52125;25.38
2025-01-28T08:00+02:00;4211.875;715.0325;6525.2;28.28
2025-01-28T09:00+02:00;4210.525;800.365;6511.11;37.47
2025-01-28T10:00+02:00;4210.775;772.15375;6520.20875;51.14
2025-01-28T11:00+02:00;4210.65;755.715;6260.7625;63
2025-01-28T12:00+02:00;4210.85;733.4;6061.8175;81.21
2025-01-28T13:00+02:00;4210.225;745.815;5760.175;70
2025-01-28T14:00+02:00;4211.725;768.77;5698.8375;87.19
2025-01-28T15:00+02:00;4211.5;787.2275;5615.41;109.44
2025-01-28T16:00+02:00;4212.275;788.06875;5831.72875;105.56
2025-01-28T17:00+02:00;4212.775;804.545;5796.64;126.5
2025-01-28T18:00+02:00;4212.325;824.99625;5968.50875;125.61
2025-01-28T19:00+02:00;4210.85;831.24125;5753.45875;117.01
2025-01-28T20:00+02:00;4211.625;801.63;5543.0475;105.08
2025-01-28T21:00+02:00;4213.6;773.72625;5131.40625;80.69
2025-01-28T22:00+02:00;4212.275;777.86375;4798.82625;67.01
2025-01-28T23:00+02:00;4213.225;765.31625;4238.63125;51.03
2025-01-29T00:00+02:00;4212.725;733.82375;3940.61375;42.21
2025-01-29T01:00+02:00;4212.6;698.355;3775.9125;43.99
2025-01-29T02:00+02:00;4212.8;692.0475;3563.3575;42.86
2025-01-29T03:00+02:00;4212.2;732.75375;3620.20125;42.3
2025-01-29T04:00+02:00;4212.3;765.43125;3420.91125;42
2025-01-29T05:00+02:00;4213.625;808.67875;3488.54125;42.7
2025-01-29T06:00+02:00;4213.15;861.84375;3741.84375;43.92
2025-01-29T07:00+02:00;4212.425;1003.535;4090.675;68.56
2025-01-29T08:00+02:00;4210.975;1060.925;4506.6675;138.29
2025-01-29T09:00+02:00;4210.475;1101.38375;4629.24375;145.46
2025-01-29T10:00+02:00;4212.4;1102.4325;4718.1925;130.57
2025-01-29T11:00+02:00;4213.625;1077.8225;4661.375;107.1
2025-01-29T12:00+02:00;4211.675;1005.6825;4885.4625;90.8
2025-01-29T13:00+02:00;4211.575;877.07;5262.395;85.43
2025-01-29T14:00+02:00;4211.75;788.5325;5669.2825;83.98
2025-01-29T15:00+02:00;4211.825;714.83;6074.2775;41.94
2025-01-29T16:00+02:00;4212;677.83625;6373.46625;34
2025-01-29T17:00+02:00;4211.175;648.21625;6537.41875;28.71
2025-01-29T18:00+02:00;4211.65;642.215;6598.9125;23.9
2025-01-29T19:00+02:00;4211.775;659.78;6446.7525;17.39
2025-01-29T20:00+02:00;4212.15;671.04375;6665.62875;9.04
2025-01-29T21:00+02:00;4212.225;667.7975;6896.4475;6.42
2025-01-29T22:00+02:00;4212.225;650.40375;6904.39625;5.72
2025-01-29T23:00+02:00;4212.1;640.1625;6986.6125;5.27
2025-01-30T00:00+02:00;4211.8;633.115;6854.0175;4.56
2025-01-30T01:00+02:00;4212.575;625.1625;6880.7175;4.33
2025-01-30T02:00+02:00;4212.65;638.7025;6849.445;4.42
2025-01-30T03:00+02:00;4212.65;654.23125;6868.35875;4.62
2025-01-30T04:00+02:00;4212.925;654.7175;6839.72;5.04
2025-01-30T05:00+02:00;4212.375;700.06625;6759.06375;5.37
2025-01-30T06:00+02:00;4211.825;691.19125;6802.94125;5.97
2025-01-30T07:00+02:00;4212.3;661.345;6847.16;14.62
2025-01-30T08:00+02:00;4211.825;660.4325;6955.7175;35.07
2025-01-30T09:00+02:00;4170.15;663.93875;6850.35375;35.27
2025-01-30T10:00+02:00;4164.85;649.62;6869.0575;33.99
2025-01-30T11:00+02:00;4165;647.265;6821.2125;34.09
2025-01-30T12:00+02:00;4164.575;650.13875;6877.83375;32.61
2025-01-30T13:00+02:00;4167.675;644.1475;6887.2125;29.14
2025-01-30T14:00+02:00;4168.2;653.825;6832.335;22.27
2025-01-30T15:00+02:00;4168.75;650.065;6850.325;27.36
2025-01-30T16:00+02:00;4168.65;687.0675;6987.7525;43.71
2025-01-30T17:00+02:00;4169.225;666.83625;7089.13375;53.97
2025-01-30T18:00+02:00;4172;715.0925;6904.05;69.39
2025-01-30T19:00+02:00;4172.625;693.06375;6725.37125;59.14
2025-01-30T20:00+02:00;4172.55;695.775;6380.88;63.75
2025-01-30T21:00+02:00;4172.325;682.565;6186.915;30.09
2025-01-30T22:00+02:00;4172.75;677.5125;6088.22;8.18
2025-01-30T23:00+02:00;4203.65;672.3075;6279.8725;5.68
2025-01-31T00:00+02:00;4215.825;674.8975;6271.825;5.31
2025-01-31T01:00+02:00;4215.075;667.51125;6058.99125;4.86
2025-01-31T02:00+02:00;4214.55;644.4475;6003.74;4.58
2025-01-31T03:00+02:00;4214.175;647.0025;5717.22;4.58
2025-01-31T04:00+02:00;4215.85;669.14875;5488.89125;4.66
2025-01-31T05:00+02:00;4215.725;652.4675;5574.145;4.84
2025-01-31T06:00+02:00;4214.825;623.095;5826.945;5.19
2025-01-31T07:00+02:00;4214.725;671.78125;6042.97875;19.8
2025-01-31T08:00+02:00;4215.025;729.77875;6154.30375;55.62
2025-01-31T09:00+02:00;4214.35;755.87;6231.3975;73.7
2025-01-31T10:00+02:00;4214.375;769.065;6323.845;89.99
2025-01-31T11:00+02:00;4215.05;771.8975;6192.39;90
2025-01-31T12:00+02:00;4214.3;771.8075;5805.2;89.99
2025-01-31T13:00+02:00;4214.125;800.055;5544.5825;80
2025-01-31T14:00+02:00;4213.175;826.78125;5378.99625;79.99
2025-01-31T15:00+02:00;4213.925;829.585;5417.92;64.39
2025-01-31T16:00+02:00;4213.275;837.93;5557.6725;85.01
2025-01-31T17:00+02:00;4212.975;865.9775;5538.945;94.84
2025-01-31T18:00+02:00;4213.3;838.89;5419.585;99.33
2025-01-31T19:00+02:00;4213.075;893.1475;5376.53;90
2025-01-31T20:00+02:00;4212.775;867.5325;5170.34;90
2025-01-31T21:00+02:00;4211.4;822.285;4887.16;49.97
2025-01-31T22:00+02:00;4211.325;802.81125;4851.76875;60.43
2025-01-31T23:00+02:00;4212.4;759.21875;4646.24125;23.01
2025-02-01T00:00+02:00;4213.35;746.5325;4290.66;5.07
2025-02-01T01:00+02:00;4212.85;703.27;3988.5325;5.01
2025-02-01T02:00+02:00;4213.325;691.0075;3941.275;3.63
2025-02-01T03:00+02:00;4213.025;691.765;3868.825;3.08
2025-02-01T04:00+02:00;4212.525;689.765;4414.86;2.74
2025-02-01T05:00+02:00;4212.2;693.8425;4876.82;2.36
2025-02-01T06:00+02:00;4212.95;664.175;5035.5625;2.52
2025-02-01T07:00+02:00;4212.725;650.2725;5128.81;2.94
2025-02-01T08:00+02:00;4212.125;657.845;5330.63;3.49
2025-02-01T09:00+02:00;4211.7;669.39;5393.75;3.7
2025-02-01T10:00+02:00;4212.15;668.3675;5295.775;4.22
2025-02-01T11:00+02:00;4212.9;674.0725;5063.1875;4.81
2025-02-01T12:00+02:00;4212.7;670.2325;4812.5875;5.11
2025-02-01T13:00+02:00;4212.1;641.45;4724.6;6.85
2025-02-01T14:00+02:00;4211.775;644.07;5011.225;12.76
2025-02-01T15:00+02:00;4212.8;649.435;5306.3875;5.38
2025-02-01T16:00+02:00;4211.725;644.1325;5654.325;6.4
2025-02-01T17:00+02:00;4212.1;672.1125;6444.275;20
2025-02-01T18:00+02:00;4212.55;685.8325;6507.205;31.69
2025-02-01T19:00+02:00;4211.775;660.0575;6134.6;36.78
2025-02-01T20:00+02:00;4210.625;638.48;5624.245;20.42
2025-02-01T21:00+02:00;4211.65;631.74;5329.475;6.64
2025-02-01T22:00+02:00;4211.8;623.6625;5360.025;17.38
2025-02-01T23:00+02:00;4212.25;624.6475;5378.225;18.92
2025-02-02T00:00+02:00;4212.2;635.6075;5103.225;15.66
2025-02-02T01:00+02:00;4217.225;632.8125;4901.7025;10.55
2025-02-02T02:00+02:00;4216.45;636.6775;4639.3525;6.81
2025-02-02T03:00+02:00;4216.125;627.61;4622.24;6.87
2025-02-02T04:00+02:00;4216.525;633.74;4697.7825;6.65
2025-02-02T05:00+02:00;4217.725;634.9775;5152.4075;6.52
2025-02-02T06:00+02:00;4217.825;632.3525;5224.15;6.81
2025-02-02T07:00+02:00;4217.15;636.6925;5599.75;7.01
2025-02-02T08:00+02:00;4217.3;636.265;5662.5625;8.73
2025-02-02T09:00+02:00;4216.85;642.1075;5899.7;8.62
2025-02-02T10:00+02:00;4218.025;642.0975;6208;11.33
2025-02-02T11:00+02:00;4217.95;638.925;6342.925;13.41
2025-02-02T12:00+02:00;4218.35;634.65125;6481.69125;17.12
2025-02-02T13:00+02:00;4218.65;635.595;6280;17.68
2025-02-02T14:00+02:00;4218;637.73;6243.7;17.42
2025-02-02T15:00+02:00;4217.75;642.52;6110.9125;17.06
2025-02-02T16:00+02:00;4218.075;646.1875;6304.5;15.81
2025-02-02T17:00+02:00;4218.125;648.9325;6430.65;16.1
2025-02-02T18:00+02:00;4217.625;651.255;6576.75;21.17
2025-02-02T19:00+02:00;4217.9;656.425;6610.075;21.49
2025-02-02T20:00+02:00;4216.95;661.49;6658.3075;30.84
2025-02-02T21:00+02:00;4217.275;675.2275;6343.5;21.74
2025-02-02T22:00+02:00;4216.45;683.1525;6200.205;29.98
2025-02-02T23:00+02:00;4216.675;694.9425;6334.8125;33.27
2025-02-03T00:00+02:00;4216.625;672.04;6212.0275;30.94
2025-02-03T01:00+02:00;4215.5;653.0925;6150.775;20.32
2025-02-03T02:00+02:00;4215.5;700.435;6065.0825;20.7
2025-02-03T03:00+02:00;4215.575;714.385;5900.835;21.09
2025-02-03T04:00+02:00;4216.725;722.5875;5885.985;21.31
2025-02-03T05:00+02:00;4216.225;783.785;5951.255;27.52
2025-02-03T06:00+02:00;4216.1;925.9025;6052.44;46.63
2025-02-03T07:00+02:00;4215.6;1065.22;6285.3075;49.32
2025-02-03T08:00+02:00;4217.075;1250.82625;6518.88625;93.47
2025-02-03T09:00+02:00;4216.825;1365.30875;6407.40125;90.01
2025-02-03T10:00+02:00;4214.45;1403.98;6289.32;123.3
2025-02-03T11:00+02:00;4213.975;1399.73;5908.9325;149.95
2025-02-03T12:00+02:00;4214.625;1435.805;5465.81;126.73
2025-02-03T13:00+02:00;4214.75;1456.24875;5049.54625;117.72
2025-02-03T14:00+02:00;4216.075;1469.7625;5042.105;115.53
2025-02-03T15:00+02:00;4215.775;1485.6475;5503.895;124.69
2025-02-03T16:00+02:00;4214.7;1483.71375;6028.01625;147.22
2025-02-03T17:00+02:00;4217.675;1477.86375;6435.80625;169.47
2025-02-03T18:00+02:00;4217.1;1524.70625;6854.34625;213.98
2025-02-03T19:00+02:00;4213.65;1593.055;6987.035;202.71
2025-02-03T20:00+02:00;4213.475;1586.81375;6876.97875;201.1
2025-02-03T21:00+02:00;4213;1484.88875;6741.90875;164.96
2025-02-03T22:00+02:00;4213.4;1360.1525;6509.4125;153.01
2025-02-03T23:00+02:00;4213.725;1234.2275;5806.1875;108.85
2025-02-04T00:00+02:00;4212.925;1143.5775;5455.84;85.06
2025-02-04T01:00+02:00;4213.575;1065.32875;5018.43875;80.04
2025-02-04T02:00+02:00;4214.375;1056.88375;4633.72375;75.61
2025-02-04T03:00+02:00;4214.075;1068.2075;4260.27;70.05
2025-02-04T04:00+02:00;4214.6;1153.6375;4092.4375;74.6
2025-02-04T05:00+02:00;4214.3;1188.78875;4345.28875;85.04
2025-02-04T06:00+02:00;4213.45;1341.12375;4738.91125;127.63
2025-02-04T07:00+02:00;4213.15;1408.7325;5016.74;155.41
2025-02-04T08:00+02:00;4212.55;1555.84125;4985.39125;230
2025-02-04T09:00+02:00;4213.45;1505.8975;5252.125;297.28
2025-02-04T10:00+02:00;4214.375;1495.9;5293.7325;240.09
2025-02-04T11:00+02:00;4214.275;1425.53;5376.7;134.94
2025-02-04T12:00+02:00;4214.4;1322.1775;5624.385;107.38
2025-02-04T13:00+02:00;4214.125;1174.91875;5985.39625;101.91
2025-02-04T14:00+02:00;4214.275;1123.1775;6090.41;73.11
2025-02-04T15:00+02:00;4214.125;1041.29;6954.5675;57
2025-02-04T16:00+02:00;4214.475;957.53;7799.2325;56.65
2025-02-04T17:00+02:00;4214.475;792.665;8013.86;21.17
2025-02-04T18:00+02:00;4214.75;754.85625;8241.76375;6.34
2025-02-04T19:00+02:00;4214.5;726.02;8346.075;5.9
2025-02-04T20:00+02:00;4213.4;702.485;8600.6375;5.41
2025-02-04T21:00+02:00;4213.575;671.33;8655.495;4.53
2025-02-04T22:00+02:00;4214.225;654.14;8698.7175;4.34
2025-02-04T23:00+02:00;4215.125;610.7775;8526.6825;3.8
2025-02-05T00:00+02:00;4214.9;621.72;8228.1325;2.88
2025-02-05T01:00+02:00;4214.725;613.40375;7919.95875;2.6
2025-02-05T02:00+02:00;4215.325;614.81;7779.2775;2.09
2025-02-05T03:00+02:00;4215.8;602.23375;7646.78375;1.99
2025-02-05T04:00+02:00;4216.05;583.82;7563.1775;2
2025-02-05T05:00+02:00;4215.375;601.9275;7622.705;2.96
2025-02-05T06:00+02:00;4214.725;613.6475;8012.68;4.01
2025-02-05T07:00+02:00;4215.175;631.5675;8168.135;4.16
2025-02-05T08:00+02:00;4215.125;624.1275;8262.22;4.72
2025-02-05T09:00+02:00;4216.375;611.8525;8330.3375;5.22
2025-02-05T10:00+02:00;4217.35;648.76375;8263.27375;5.29
2025-02-05T11:00+02:00;4214.6;603.17;8212.7075;5.44
2025-02-05T12:00+02:00;4214.525;603.32;8226.7675;5.29
2025-02-05T13:00+02:00;4215.825;623.89625;7982.42375;5.15
2025-02-05T14:00+02:00;4216.05;627.915;7907.7575;4.97
2025-02-05T15:00+02:00;4216.125;587.87125;7905.05375;4.92
2025-02-05T16:00+02:00;4217.125;578.87375;7867.50625;4.95
2025-02-05T17:00+02:00;4215.475;555.39125;7374.24375;4.94
2025-02-05T18:00+02:00;4215.7;555.955;6495.1475;5.14
2025-02-05T19:00+02:00;4215.925;549.33625;6635.68625;5.35
2025-02-05T20:00+02:00;4216.65;564.02;6408.175;18.99
2025-02-05T21:00+02:00;4216.975;559.275;6103.23;17.55
2025-02-05T22:00+02:00;4217;533.15;6042.195;24.06
2025-02-05T23:00+02:00;4217.25;528.3575;5864.915;19.39
2025-02-06T00:00+02:00;4217.225;547.3075;5462.2025;7.58
2025-02-06T01:00+02:00;4217;655.245;5483.68;3.26
2025-02-06T02:00+02:00;4217.3;683.9875;5334.165;3.35
2025-02-06T03:00+02:00;4217.575;713.4225;4704.83;3.42
2025-02-06T04:00+02:00;4217.8;707.6075;4541.6975;3.62
2025-02-06T05:00+02:00;4217.475;732.6575;4675.4875;17.88
2025-02-06T06:00+02:00;4216.425;844.6175;4999.1225;48.13
2025-02-06T07:00+02:00;4217.475;994.935;5518.4925;59.99
2025-02-06T08:00+02:00;4216.95;1105.1725;5483.895;140.06
2025-02-06T09:00+02:00;4216.625;1213.34625;5298.75125;201.68
2025-02-06T10:00+02:00;4217.85;1240.1875;5119.985;179.16
2025-02-06T11:00+02:00;4219;1186.2875;5015.0325;159.4
2025-02-06T12:00+02:00;4216.8;1120.39875;5081.33375;123.64
2025-02-06T13:00+02:00;4215.625;1044.605;5004.3875;96.37
2025-02-06T14:00+02:00;4217.375;991.6825;5354.3875;81.42
2025-02-06T15:00+02:00;4217.55;825.39;5719.65;63.47
2025-02-06T16:00+02:00;4217.225;772.76;6304.82;34.99
2025-02-06T17:00+02:00;4216.1;724.97;6886.735;35
2025-02-06T18:00+02:00;4217.05;721.2125;7108.2625;36.02
2025-02-06T19:00+02:00;4216.125;700.1475;7243.4075;29.18
2025-02-06T20:00+02:00;4216.475;683.94;7311.965;9.86
2025-02-06T21:00+02:00;4216.225;675.5975;7149.9125;3.22
2025-02-06T22:00+02:00;4216.2;669.9775;7347.345;3.32
2025-02-06T23:00+02:00;4215.1;672.14;7399.33;3.31
2025-02-07T00:00+02:00;4215.625;663.1175;7177.56;3.02
2025-02-07T01:00+02:00;4215.975;652.60875;6906.13375;3.37
2025-02-07T02:00+02:00;4216.525;654.38;6717.1025;2.99
2025-02-07T03:00+02:00;4216.725;646.72;6785.1025;2.99
2025-02-07T04:00+02:00;4216.425;651.76625;6999.71875;3.28
2025-02-07T05:00+02:00;4216.85;645.1575;6969.1875;3.47
2025-02-07T06:00+02:00;4216.825;659.0175;7275.1825;4.22
2025-02-07T07:00+02:00;4216.4;663.46375;7154.67625;5.41
2025-02-07T08:00+02:00;4217.8;674.62125;7218.23125;6.39
2025-02-07T09:00+02:00;4217.825;658.225;7085.19;7.82
2025-02-07T10:00+02:00;4218.4;638.7075;6959.6375;10
2025-02-07T11:00+02:00;4214.35;635.13375;7036.58625;8.7
2025-02-07T12:00+02:00;4214.875;641.77;6922.71;8.77
2025-02-07T13:00+02:00;4215.325;628.455;6640.5375;11.27
2025-02-07T14:00+02:00;4214.65;643.7375;6492.425;12.4
2025-02-07T15:00+02:00;4215.75;658.1425;6313.3625;12.33
2025-02-07T16:00+02:00;4217.075;634.78;6467.35;12.43
2025-02-07T17:00+02:00;4216.3;633.70875;6551.93875;12.35
2025-02-07T18:00+02:00;4215.925;646.5025;6263.6675;13.16
2025-02-07T19:00+02:00;4214.75;676.2925;6181.875;22.78
2025-02-07T20:00+02:00;4215.7;627.9275;5839.125;23.76
2025-02-07T21:00+02:00;4214.75;608.19;5568.3;19.22
2025-02-07T22:00+02:00;4217.3;607.8;5311.95;9.99
2025-02-07T23:00+02:00;4216.375;605.94;4948.7525;7.92
2025-02-08T00:00+02:00;4216.475;624.5375;4673.9525;5.94
2025-02-08T01:00+02:00;4217.35;614.11;4543.83;5.19
2025-02-08T02:00+02:00;4217.35;624.795;4425.575;4.82
2025-02-08T03:00+02:00;4216.825;630.1025;4333.0925;4.75
2025-02-08T04:00+02:00;4216.625;642.96875;4103.64375;4.64
2025-02-08T05:00+02:00;4216.625;668.29;3972.865;4.92
2025-02-08T06:00+02:00;4217.175;661.8325;3923.9075;5.51
2025-02-08T07:00+02:00;4217.225;654.4125;3996.2075;6.18
2025-02-08T08:00+02:00;4217.025;659.1125;4266.9925;15.74
2025-02-08T09:00+02:00;4215.975;648.805;4403.06;19.77
2025-02-08T10:00+02:00;4216.475;657.79625;4555.07875;28.37
2025-02-08T11:00+02:00;4215.475;726.59625;4648.89125;55.57
2025-02-08T12:00+02:00;4215.725;724.8675;4626.805;55.54
2025-02-08T13:00+02:00;4216.3;754.6925;4664.1475;57.34
2025-02-08T14:00+02:00;4216.975;757.5625;4619.15;56.7
2025-02-08T15:00+02:00;4217.95;765.7325;4632.985;55.39
2025-02-08T16:00+02:00;4217.55;770.72;4815.61;57.05
2025-02-08T17:00+02:00;4217.725;789.10125;5040.70625;76.16
2025-02-08T18:00+02:00;4218.3;818.00875;5165.51875;96.54
2025-02-08T19:00+02:00;4218;826.12625;5061.65625;59.92
2025-02-08T20:00+02:00;4218.2;813.81;4811.825;55.37
2025-02-08T21:00+02:00;4218.325;790.78;4513.5025;34.23
2025-02-08T22:00+02:00;4218.225;788.5725;4402.58;44.17
2025-02-08T23:00+02:00;4217.4;786.5175;4325.0375;41.6
2025-02-09T00:00+02:00;4188.3;759.71625;4117.50625;34.05
2025-02-09T01:00+02:00;3963.775;734.7775;3993.01;24.99
2025-02-09T02:00+02:00;3945.525;712.96;3893.3025;21.45
2025-02-09T03:00+02:00;3943.125;705.9075;3771.8325;10.64
2025-02-09T04:00+02:00;3942.9;708.24;3751.17;10.51
2025-02-09T05:00+02:00;3942.825;706.945;3853.5225;10
2025-02-09T06:00+02:00;3943.15;704.6575;3865.62;6.19
2025-02-09T07:00+02:00;3942.45;695.69;3931.8825;6.08
2025-02-09T08:00+02:00;3941.775;715.9375;4246.6075;5.84
2025-02-09T09:00+02:00;3942.8;714.495;4476.225;5.9
2025-02-09T10:00+02:00;3942.025;719.77875;4701.49875;10
2025-02-09T11:00+02:00;3942.475;722.6875;4864.2;21.17
2025-02-09T12:00+02:00;3942.05;725.0425;4930.0175;17.36
2025-02-09T13:00+02:00;3941.975;719.6125;4801.955;10
2025-02-09T14:00+02:00;3942.6;720.7;4600.14;12.12
2025-02-09T15:00+02:00;3942.1;714.81375;4512.62625;5.66
2025-02-09T16:00+02:00;3942.35;731.9125;4804.9375;4.54
2025-02-09T17:00+02:00;3942.325;725.6275;5170.73;4
2025-02-09T18:00+02:00;3942.9;721.215;5675.425;6.39
2025-02-09T19:00+02:00;3943.15;714.475;6029.75;4.08
2025-02-09T20:00+02:00;3941.725;685.705;6137.3025;3.54
2025-02-09T21:00+02:00;3942.425;675.6975;6049.7175;3.17
2025-02-09T22:00+02:00;3942.3;670.0325;5944.4025;3
2025-02-09T23:00+02:00;3942.35;665.68875;5868.43875;2.81
2025-02-10T00:00+02:00;3943.35;661.51;5955.48;2.45
2025-02-10T01:00+02:00;4137.5;652.41;6108.0825;3.28
2025-02-10T02:00+02:00;4213.15;659.81375;5968.30875;3
2025-02-10T03:00+02:00;4213.85;638.5625;6028.8275;3.57
2025-02-10T04:00+02:00;4214.475;645.3525;6061.335;4.05
2025-02-10T05:00+02:00;4217.8;648.06875;5978.30125;5.07
2025-02-10T06:00+02:00;4217.725;725.98625;6054.20625;11.94
2025-02-10T07:00+02:00;4216.2;832.14875;6141.59375;33.48
2025-02-10T08:00+02:00;4217;933.64;6061.6725;90.57
2025-02-10T09:00+02:00;4220.85;1019.965;5746.795;125.01
2025-02-10T10:00+02:00;4217.275;1037.84;5273.0375;124.77
2025-02-10T11:00+02:00;4214.525;1041.67625;4977.68375;109.03
2025-02-10T12:00+02:00;4215.375;1057.97375;4688.55375;111.25
2025-02-10T13:00+02:00;4216.1;1086.85;4198.035;110.67
2025-02-10T14:00+02:00;4215.55;1154.975;4036.355;129
2025-02-10T15:00+02:00;4215.725;1161.7525;3940.75;120.01
2025-02-10T16:00+02:00;4216.925;1158.1675;3936.375;129.6
2025-02-10T17:00+02:00;4217.3;1170.25375;4207.81125;110.67
2025-02-10T18:00+02:00;4217.325;1191.37875;4417.93625;151.01
2025-02-10T19:00+02:00;4218.45;1179.87;4339.6025;110.67
2025-02-10T20:00+02:00;4218.65;1236.46625;4574.24125;87
2025-02-10T21:00+02:00;4218.1;1083.38875;4623.81375;69.23
2025-02-10T22:00+02:00;4218.75;884.56;4973.54;56.19
2025-02-10T23:00+02:00;4218.6;811.1975;5070.805;28.36
2025-02-11T00:00+02:00;4218.9;736.46875;5051.64125;11.86
2025-02-11T01:00+02:00;4218.65;650.85;5195.0025;30.67
2025-02-11T02:00+02:00;4218.525;625.41;5357.85;25.3
2025-02-11T03:00+02:00;4217.85;620.695;5534.835;15.14
2025-02-11T04:00+02:00;4217.825;647.85625;5626.46875;10.52
2025-02-11T05:00+02:00;4218.375;681.77;5534.39;12.67
2025-02-11T06:00+02:00;4217.825;714.3525;6036.3575;29.9
2025-02-11T07:00+02:00;4217.9;785.025;6808.555;47.5
2025-02-11T08:00+02:00;4217.825;798.155;7057.805;74.59
2025-02-11T09:00+02:00;4218.075;829.995;6362.8175;92.49
2025-02-11T10:00+02:00;4217.625;799.85125;5899.52375;79.26
2025-02-11T11:00+02:00;4218.025;784.0475;5564.725;74.31
2025-02-11T12:00+02:00;4221.05;759.9975;5434.6225;75.99
2025-02-11T13:00+02:00;4222.15;743.77875;5550.42125;70.23
2025-02-11T14:00+02:00;4218.1;741.9075;5794.0125;67.93
2025-02-11T15:00+02:00;4217.95;731.03;6038.05;54.22
2025-02-11T16:00+02:00;4216.95;736.3375;6170.7525;35.04
2025-02-11T17:00+02:00;4218.1;723.3475;6337.435;36.91
2025-02-11T18:00+02:00;4217.625;719.9925;6568.105;47.5
2025-02-11T19:00+02:00;4217.525;705.3575;6618.0025;40.38
2025-02-11T20:00+02:00;4217.975;675.54375;6778.66625;29.54
2025-02-11T21:00+02:00;4217.925;653.9225;6516.1925;17.05
2025-02-11T22:00+02:00;4217.525;637.07;6383.0775;17.75
2025-02-11T23:00+02:00;4217.275;634.5;6385.2925;6.27
2025-02-12T00:00+02:00;4218;616.8325;6234.1625;4.29
2025-02-12T01:00+02:00;4217.775;624.74;5968.8825;3.49
2025-02-12T02:00+02:00;4218.3;628.795;5628.245;3.47
2025-02-12T03:00+02:00;4218.225;651.5025;5342.845;3.47
2025-02-12T04:00+02:00;4218.55;698.98125;5185.63375;5.02
2025-02-12T05:00+02:00;4218.1;711.55;4841.185;5.94
2025-02-12T06:00+02:00;4218.425;832.49;5002.14;35.47
2025-02-12T07:00+02:00;4218.525;913.79625;5467.02125;70.11
2025-02-12T08:00+02:00;4209.35;1043.1875;5897.9225;115.91
2025-02-12T09:00+02:00;3894.25;1088.6625;5938.24;165
2025-02-12T10:00+02:00;3760.35;1187.0375;5717.9225;138.03
2025-02-12T11:00+02:00;3779.1;1247.6875;5406.66;134.58
