ISP (CET/CEST),Area,Reserve Type,Source,Type of Product,Price Type,Price Up (EUR/MWh),Price Down (EUR/MWh)
02/01/2023 01:00:00 - 02/01/2023 02:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,145.0,119.19
02/01/2023 02:00:00 - 02/01/2023 03:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,130.0,118.18
02/01/2023 03:00:00 - 02/01/2023 04:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,118.11,118.11
02/01/2023 04:00:00 - 02/01/2023 05:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,119.99,119.99
02/01/2023 05:00:00 - 02/01/2023 06:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,117.74,117.74
02/01/2023 06:00:00 - 02/01/2023 07:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,121.73,121.73
02/01/2023 07:00:00 - 02/01/2023 08:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,138.19,101.52
02/01/2023 08:00:00 - 02/01/2023 09:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,145.98,145.98
02/01/2023 09:00:00 - 02/01/2023 10:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,148.95,125.0
02/01/2023 10:00:00 - 02/01/2023 11:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,149.96,115.09
02/01/2023 11:00:00 - 02/01/2023 12:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,153.5,120.0
02/01/2023 12:00:00 - 02/01/2023 13:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,175.0,148.69
02/01/2023 13:00:00 - 02/01/2023 14:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,160.0,148.06
02/01/2023 14:00:00 - 02/01/2023 15:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,152.44,122.0
02/01/2023 15:00:00 - 02/01/2023 16:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,155.34,128.0
02/01/2023 16:00:00 - 02/01/2023 17:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,162.89,162.89
02/01/2023 17:00:00 - 02/01/2023 18:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,175.01,170.0
02/01/2023 18:00:00 - 02/01/2023 19:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,189.0,174.74
02/01/2023 19:00:00 - 02/01/2023 20:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,164.46,164.46
02/01/2023 20:00:00 - 02/01/2023 21:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,153.0,153.0
02/01/2023 21:00:00 - 02/01/2023 22:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,141.94,119.0
02/01/2023 22:00:00 - 02/01/2023 23:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,137.72,118.0
02/01/2023 23:00:00 - 03/01/2023 00:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,129.7,118.0
03/01/2023 00:00:00 - 03/01/2023 01:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,134.04,134.04
03/01/2023 01:00:00 - 03/01/2023 02:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,123.97,123.97
03/01/2023 02:00:00 - 03/01/2023 03:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,122.56,122.56
03/01/2023 03:00:00 - 03/01/2023 04:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,118.8,118.8
03/01/2023 04:00:00 - 03/01/2023 05:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,117.39,117.39
03/01/2023 05:00:00 - 03/01/2023 06:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,126.35,126.35
03/01/2023 06:00:00 - 03/01/2023 07:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,152.0,136.07
03/01/2023 07:00:00 - 03/01/2023 08:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,210.0,154.96
03/01/2023 08:00:00 - 03/01/2023 09:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,210.0,163.92
03/01/2023 09:00:00 - 03/01/2023 10:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,199.0,167.07
03/01/2023 10:00:00 - 03/01/2023 11:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,197.0,168.57
03/01/2023 11:00:00 - 03/01/2023 12:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,196.0,169.49
03/01/2023 12:00:00 - 03/01/2023 13:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,184.5,164.5
03/01/2023 13:00:00 - 03/01/2023 14:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,180.0,160.91
03/01/2023 14:00:00 - 03/01/2023 15:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,201.0,163.06
03/01/2023 15:00:00 - 03/01/2023 16:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,200.0,167.73
03/01/2023 16:00:00 - 03/01/2023 17:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,197.0,166.61
03/01/2023 17:00:00 - 03/01/2023 18:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,212.5,170.72
03/01/2023 18:00:00 - 03/01/2023 19:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,212.5,168.93
03/01/2023 19:00:00 - 03/01/2023 20:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,180.0,160.99
03/01/2023 20:00:00 - 03/01/2023 21:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,149.62,149.62
03/01/2023 21:00:00 - 03/01/2023 22:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,132.5,132.5
03/01/2023 22:00:00 - 03/01/2023 23:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,122.62,120.64
03/01/2023 23:00:00 - 04/01/2023 00:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,122.6,100.37
04/01/2023 00:00:00 - 04/01/2023 01:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,105.0,92.56
04/01/2023 01:00:00 - 04/01/2023 02:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,105.0,84.93
04/01/2023 02:00:00 - 04/01/2023 03:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,99.73,69.93
04/01/2023 03:00:00 - 04/01/2023 04:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,82.07,69.26
04/01/2023 04:00:00 - 04/01/2023 05:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,71.75,58.0
04/01/2023 05:00:00 - 04/01/2023 06:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,81.73,45.0
04/01/2023 06:00:00 - 04/01/2023 07:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,99.99,87.44
04/01/2023 07:00:00 - 04/01/2023 08:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,137.5,105.06
04/01/2023 08:00:00 - 04/01/2023 09:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,137.5,114.96
04/01/2023 09:00:00 - 04/01/2023 10:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,154.34,125.45
04/01/2023 10:00:00 - 04/01/2023 11:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,154.34,126.99
04/01/2023 11:00:00 - 04/01/2023 12:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,140.28,126.35
04/01/2023 12:00:00 - 04/01/2023 13:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,154.0,123.78
04/01/2023 13:00:00 - 04/01/2023 14:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,157.0,121.81
04/01/2023 14:00:00 - 04/01/2023 15:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,157.0,120.4
04/01/2023 15:00:00 - 04/01/2023 16:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,155.5,123.89
04/01/2023 16:00:00 - 04/01/2023 17:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,145.0,127.05
04/01/2023 17:00:00 - 04/01/2023 18:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,127.14,127.14
04/01/2023 18:00:00 - 04/01/2023 19:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,145.0,126.19
04/01/2023 19:00:00 - 04/01/2023 20:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,123.72,123.72
04/01/2023 20:00:00 - 04/01/2023 21:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,135.0,120.11
04/01/2023 21:00:00 - 04/01/2023 22:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,123.48,121.83
04/01/2023 22:00:00 - 04/01/2023 23:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,115.64,115.64
04/01/2023 23:00:00 - 05/01/2023 00:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,109.95,109.95
05/01/2023 00:00:00 - 05/01/2023 01:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,110.5,101.28
05/01/2023 01:00:00 - 05/01/2023 02:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,96.94,96.94
05/01/2023 02:00:00 - 05/01/2023 03:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,96.24,96.24
05/01/2023 03:00:00 - 05/01/2023 04:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,90.12,90.12
05/01/2023 04:00:00 - 05/01/2023 05:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,99.91,99.91
05/01/2023 05:00:00 - 05/01/2023 06:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,101.28,86.5
05/01/2023 06:00:00 - 05/01/2023 07:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,110.02,96.5
05/01/2023 07:00:00 - 05/01/2023 08:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,120.24,120.24
05/01/2023 08:00:00 - 05/01/2023 09:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,139.0,122.13
05/01/2023 09:00:00 - 05/01/2023 10:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,149.23,129.56
05/01/2023 10:00:00 - 05/01/2023 11:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,157.0,136.14
05/01/2023 11:00:00 - 05/01/2023 12:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,162.91,143.07
05/01/2023 12:00:00 - 05/01/2023 13:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,150.0,140.91
05/01/2023 13:00:00 - 05/01/2023 14:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,150.0,142.84
05/01/2023 14:00:00 - 05/01/2023 15:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,149.4,125.0
05/01/2023 15:00:00 - 05/01/2023 16:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,155.2,135.0
05/01/2023 16:00:00 - 05/01/2023 17:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,167.38,167.38
05/01/2023 17:00:00 - 05/01/2023 18:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,189.06,139.0
05/01/2023 18:00:00 - 05/01/2023 19:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,188.81,135.0
05/01/2023 19:00:00 - 05/01/2023 20:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,172.28,133.5
05/01/2023 20:00:00 - 05/01/2023 21:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,158.74,126.0
05/01/2023 21:00:00 - 05/01/2023 22:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,148.62,121.41
05/01/2023 22:00:00 - 05/01/2023 23:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,141.17,124.0
05/01/2023 23:00:00 - 06/01/2023 00:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,127.0,100.0
06/01/2023 00:00:00 - 06/01/2023 01:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,110.24,110.24
06/01/2023 01:00:00 - 06/01/2023 02:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,104.29,104.29
06/01/2023 02:00:00 - 06/01/2023 03:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,99.61,80.67
06/01/2023 03:00:00 - 06/01/2023 04:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,84.97,84.97
06/01/2023 04:00:00 - 06/01/2023 05:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,84.56,65.0
06/01/2023 05:00:00 - 06/01/2023 06:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,86.71,60.0
06/01/2023 06:00:00 - 06/01/2023 07:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,100.36,72.0
06/01/2023 07:00:00 - 06/01/2023 08:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,110.93,80.0
06/01/2023 08:00:00 - 06/01/2023 09:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,120.7,99.0
06/01/2023 09:00:00 - 06/01/2023 10:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,120.07,102.57
06/01/2023 10:00:00 - 06/01/2023 11:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,116.98,116.98
06/01/2023 11:00:00 - 06/01/2023 12:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,116.99,116.99
06/01/2023 12:00:00 - 06/01/2023 13:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,118.43,118.43
06/01/2023 13:00:00 - 06/01/2023 14:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,116.44,116.44
06/01/2023 14:00:00 - 06/01/2023 15:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,120.64,120.64
06/01/2023 15:00:00 - 06/01/2023 16:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,128.85,128.85
06/01/2023 16:00:00 - 06/01/2023 17:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,135.62,135.62
06/01/2023 17:00:00 - 06/01/2023 18:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,150.72,120.5
06/01/2023 18:00:00 - 06/01/2023 19:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,145.73,120.0
06/01/2023 19:00:00 - 06/01/2023 20:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,141.91,112.0
06/01/2023 20:00:00 - 06/01/2023 21:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,135.06,107.5
06/01/2023 21:00:00 - 06/01/2023 22:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,127.97,108.0
06/01/2023 22:00:00 - 06/01/2023 23:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,126.08,108.0
06/01/2023 23:00:00 - 07/01/2023 00:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,121.3,102.0
07/01/2023 00:00:00 - 07/01/2023 01:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,113.54,113.54
07/01/2023 01:00:00 - 07/01/2023 02:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,101.78,80.0
07/01/2023 02:00:00 - 07/01/2023 03:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,98.92,98.92
07/01/2023 03:00:00 - 07/01/2023 04:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,90.6,90.6
07/01/2023 04:00:00 - 07/01/2023 05:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,85.65,85.65
07/01/2023 05:00:00 - 07/01/2023 06:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,86.26,86.26
07/01/2023 06:00:00 - 07/01/2023 07:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,93.67,59.0
07/01/2023 07:00:00 - 07/01/2023 08:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,105.75,75.0
07/01/2023 08:00:00 - 07/01/2023 09:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,111.86,84.5
07/01/2023 09:00:00 - 07/01/2023 10:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,120.0,84.5
07/01/2023 10:00:00 - 07/01/2023 11:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,128.0,106.78
07/01/2023 11:00:00 - 07/01/2023 12:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,119.0,101.2
07/01/2023 12:00:00 - 07/01/2023 13:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,119.0,101.49
07/01/2023 13:00:00 - 07/01/2023 14:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,107.0,99.99
07/01/2023 14:00:00 - 07/01/2023 15:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,99.92,99.92
07/01/2023 15:00:00 - 07/01/2023 16:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,115.67,99.4
07/01/2023 16:00:00 - 07/01/2023 17:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,120.0,99.99
07/01/2023 17:00:00 - 07/01/2023 18:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,123.0,101.56
07/01/2023 18:00:00 - 07/01/2023 19:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,132.0,102.71
07/01/2023 19:00:00 - 07/01/2023 20:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,127.0,97.61
07/01/2023 20:00:00 - 07/01/2023 21:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,97.16,90.67
07/01/2023 21:00:00 - 07/01/2023 22:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,97.16,74.59
07/01/2023 22:00:00 - 07/01/2023 23:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,85.0,64.96
07/01/2023 23:00:00 - 08/01/2023 00:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,39.47,23.38
08/01/2023 00:00:00 - 08/01/2023 01:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,30.0,24.44
08/01/2023 01:00:00 - 08/01/2023 02:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,30.0,9.36
08/01/2023 02:00:00 - 08/01/2023 03:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,30.0,9.39
08/01/2023 03:00:00 - 08/01/2023 04:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,4.29,4.29
08/01/2023 04:00:00 - 08/01/2023 05:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,25.91,5.76
08/01/2023 05:00:00 - 08/01/2023 06:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,33.0,10.24
08/01/2023 06:00:00 - 08/01/2023 07:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,30.0,9.31
08/01/2023 07:00:00 - 08/01/2023 08:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,25.91,12.0
08/01/2023 08:00:00 - 08/01/2023 09:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,51.18,51.18
08/01/2023 09:00:00 - 08/01/2023 10:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,85.28,85.28
08/01/2023 10:00:00 - 08/01/2023 11:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,96.7,96.7
08/01/2023 11:00:00 - 08/01/2023 12:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,106.34,106.34
08/01/2023 12:00:00 - 08/01/2023 13:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,104.94,104.94
08/01/2023 13:00:00 - 08/01/2023 14:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,102.17,102.17
08/01/2023 14:00:00 - 08/01/2023 15:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,107.53,107.53
08/01/2023 15:00:00 - 08/01/2023 16:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,106.95,106.95
08/01/2023 16:00:00 - 08/01/2023 17:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,128.0,112.02
08/01/2023 17:00:00 - 08/01/2023 18:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,128.0,118.04
08/01/2023 18:00:00 - 08/01/2023 19:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,120.0,119.12
08/01/2023 19:00:00 - 08/01/2023 20:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,112.6,112.6
08/01/2023 20:00:00 - 08/01/2023 21:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,107.26,107.26
08/01/2023 21:00:00 - 08/01/2023 22:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,117.0,101.58
08/01/2023 22:00:00 - 08/01/2023 23:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,120.0,102.34
08/01/2023 23:00:00 - 09/01/2023 00:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,115.0,84.03
09/01/2023 00:00:00 - 09/01/2023 01:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,100.0,77.61
09/01/2023 01:00:00 - 09/01/2023 02:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,71.91,25.91
09/01/2023 02:00:00 - 09/01/2023 03:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,62.27,19.66
09/01/2023 03:00:00 - 09/01/2023 04:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,49.09,2.5
09/01/2023 04:00:00 - 09/01/2023 05:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,74.0,10.0
09/01/2023 05:00:00 - 09/01/2023 06:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,93.37,30.0
09/01/2023 06:00:00 - 09/01/2023 07:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,110.35,76.5
09/01/2023 07:00:00 - 09/01/2023 08:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,151.0,128.36
09/01/2023 08:00:00 - 09/01/2023 09:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,147.32,113.0
09/01/2023 09:00:00 - 09/01/2023 10:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,161.06,110.0
