ISP (CET/CEST),Area,Reserve Type,Source,Type of Product,Price Type,Price Up (EUR/MWh),Price Down (EUR/MWh)
01/01/2024 20:00:00 - 01/01/2024 21:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,62.15,62.15
01/01/2024 21:00:00 - 01/01/2024 22:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,58.27,58.27
01/01/2024 22:00:00 - 01/01/2024 23:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,52.58,52.58
01/01/2024 23:00:00 - 02/01/2024 00:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,44.03,44.03
02/01/2024 00:00:00 - 02/01/2024 01:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,38.0,38.0
02/01/2024 01:00:00 - 02/01/2024 02:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,33.56,33.56
02/01/2024 02:00:00 - 02/01/2024 03:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,32.03,32.03
02/01/2024 03:00:00 - 02/01/2024 04:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,32.29,32.29
02/01/2024 04:00:00 - 02/01/2024 05:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,36.7,20.0
02/01/2024 05:00:00 - 02/01/2024 06:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,41.72,20.0
02/01/2024 06:00:00 - 02/01/2024 07:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,49.18,49.18
02/01/2024 07:00:00 - 02/01/2024 08:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,62.04,62.04
02/01/2024 08:00:00 - 02/01/2024 09:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,65.67,65.67
02/01/2024 09:00:00 - 02/01/2024 10:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,73.0,66.8
02/01/2024 10:00:00 - 02/01/2024 11:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,84.5,71.08
02/01/2024 11:00:00 - 02/01/2024 12:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,85.0,73.54
02/01/2024 12:00:00 - 02/01/2024 13:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,90.16,78.16
02/01/2024 13:00:00 - 02/01/2024 14:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,90.87,78.87
02/01/2024 14:00:00 - 02/01/2024 15:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,82.0,79.24
02/01/2024 15:00:00 - 02/01/2024 16:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,88.0,79.96
02/01/2024 16:00:00 - 02/01/2024 17:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,88.0,81.46
02/01/2024 17:00:00 - 02/01/2024 18:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,88.08,80.92
02/01/2024 18:00:00 - 02/01/2024 19:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,80.11,74.95
02/01/2024 19:00:00 - 02/01/2024 20:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,66.77,66.77
02/01/2024 20:00:00 - 02/01/2024 21:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,70.0,64.92
02/01/2024 21:00:00 - 02/01/2024 22:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,70.0,64.43
02/01/2024 22:00:00 - 02/01/2024 23:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,72.5,62.61
02/01/2024 23:00:00 - 03/01/2024 00:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,69.0,59.16
03/01/2024 00:00:00 - 03/01/2024 01:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,67.0,58.0
03/01/2024 01:00:00 - 03/01/2024 02:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,58.39,58.39
03/01/2024 02:00:00 - 03/01/2024 03:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,59.0,58.41
03/01/2024 03:00:00 - 03/01/2024 04:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,59.0,55.84
03/01/2024 04:00:00 - 03/01/2024 05:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,59.0,54.53
03/01/2024 05:00:00 - 03/01/2024 06:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,59.0,58.41
03/01/2024 06:00:00 - 03/01/2024 07:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,62.7,62.7
03/01/2024 07:00:00 - 03/01/2024 08:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,74.0,64.81
03/01/2024 08:00:00 - 03/01/2024 09:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,74.0,65.6
03/01/2024 09:00:00 - 03/01/2024 10:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,74.0,65.94
03/01/2024 10:00:00 - 03/01/2024 11:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,74.0,66.42
03/01/2024 11:00:00 - 03/01/2024 12:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,74.0,65.93
03/01/2024 12:00:00 - 03/01/2024 13:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,66.4,65.6
03/01/2024 13:00:00 - 03/01/2024 14:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,71.0,65.15
03/01/2024 14:00:00 - 03/01/2024 15:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,73.0,65.76
03/01/2024 15:00:00 - 03/01/2024 16:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,78.0,69.38
03/01/2024 16:00:00 - 03/01/2024 17:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,84.0,73.59
03/01/2024 17:00:00 - 03/01/2024 18:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,91.0,82.28
03/01/2024 18:00:00 - 03/01/2024 19:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,91.0,82.97
03/01/2024 19:00:00 - 03/01/2024 20:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,91.0,79.03
03/01/2024 20:00:00 - 03/01/2024 21:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,85.0,73.23
03/01/2024 21:00:00 - 03/01/2024 22:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,69.2,69.2
03/01/2024 22:00:00 - 03/01/2024 23:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,75.0,65.42
03/01/2024 23:00:00 - 04/01/2024 00:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,73.78,63.79
04/01/2024 00:00:00 - 04/01/2024 01:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,64.03,64.03
04/01/2024 01:00:00 - 04/01/2024 02:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,63.13,63.13
04/01/2024 02:00:00 - 04/01/2024 03:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,62.61,62.61
04/01/2024 03:00:00 - 04/01/2024 04:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,62.41,62.41
04/01/2024 04:00:00 - 04/01/2024 05:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,62.08,54.0
04/01/2024 05:00:00 - 04/01/2024 06:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,64.47,53.65
04/01/2024 06:00:00 - 04/01/2024 07:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,70.38,58.0
04/01/2024 07:00:00 - 04/01/2024 08:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,92.0,70.5
04/01/2024 08:00:00 - 04/01/2024 09:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,92.0,91.47
04/01/2024 09:00:00 - 04/01/2024 10:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,94.2,74.5
04/01/2024 10:00:00 - 04/01/2024 11:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,94.82,79.0
04/01/2024 11:00:00 - 04/01/2024 12:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,94.74,90.4
04/01/2024 12:00:00 - 04/01/2024 13:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,86.69,76.0
04/01/2024 13:00:00 - 04/01/2024 14:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,85.96,76.0
04/01/2024 14:00:00 - 04/01/2024 15:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,95.0,79.0
04/01/2024 15:00:00 - 04/01/2024 16:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,99.0,98.62
04/01/2024 16:00:00 - 04/01/2024 17:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,106.0,105.73
04/01/2024 17:00:00 - 04/01/2024 18:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,134.0,133.23
04/01/2024 18:00:00 - 04/01/2024 19:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,145.0,144.65
04/01/2024 19:00:00 - 04/01/2024 20:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,122.0,121.37
04/01/2024 20:00:00 - 04/01/2024 21:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,104.0,100.58
04/01/2024 21:00:00 - 04/01/2024 22:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,100.0,97.11
04/01/2024 22:00:00 - 04/01/2024 23:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,95.0,92.11
04/01/2024 23:00:00 - 05/01/2024 00:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,86.25,86.25
05/01/2024 00:00:00 - 05/01/2024 01:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,88.83,88.83
05/01/2024 01:00:00 - 05/01/2024 02:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,83.09,78.0
05/01/2024 02:00:00 - 05/01/2024 03:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,79.47,71.0
05/01/2024 03:00:00 - 05/01/2024 04:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,75.39,71.0
05/01/2024 04:00:00 - 05/01/2024 05:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,76.26,71.0
05/01/2024 05:00:00 - 05/01/2024 06:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,75.23,70.0
05/01/2024 06:00:00 - 05/01/2024 07:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,78.65,65.0
05/01/2024 07:00:00 - 05/01/2024 08:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,84.47,84.47
05/01/2024 08:00:00 - 05/01/2024 09:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,86.98,86.98
05/01/2024 09:00:00 - 05/01/2024 10:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,92.18,92.18
05/01/2024 10:00:00 - 05/01/2024 11:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,204.59,93.49
05/01/2024 11:00:00 - 05/01/2024 12:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,211.51,95.37
05/01/2024 12:00:00 - 05/01/2024 13:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,89.56,89.56
05/01/2024 13:00:00 - 05/01/2024 14:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,88.89,88.89
05/01/2024 14:00:00 - 05/01/2024 15:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,93.62,93.62
05/01/2024 15:00:00 - 05/01/2024 16:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,97.15,97.15
05/01/2024 16:00:00 - 05/01/2024 17:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,99.98,99.98
05/01/2024 17:00:00 - 05/01/2024 18:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,104.26,104.26
05/01/2024 18:00:00 - 05/01/2024 19:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,111.68,105.0
05/01/2024 19:00:00 - 05/01/2024 20:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,100.95,100.95
05/01/2024 20:00:00 - 05/01/2024 21:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,103.08,103.08
05/01/2024 21:00:00 - 05/01/2024 22:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,97.0,97.0
05/01/2024 22:00:00 - 05/01/2024 23:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,97.75,97.75
05/01/2024 23:00:00 - 06/01/2024 00:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,89.39,89.39
06/01/2024 00:00:00 - 06/01/2024 01:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,103.47,84.88
06/01/2024 01:00:00 - 06/01/2024 02:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,95.0,82.77
06/01/2024 02:00:00 - 06/01/2024 03:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,94.33,78.56
06/01/2024 03:00:00 - 06/01/2024 04:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,93.0,75.35
06/01/2024 04:00:00 - 06/01/2024 05:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,92.7,75.35
06/01/2024 05:00:00 - 06/01/2024 06:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,76.98,76.98
06/01/2024 06:00:00 - 06/01/2024 07:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,77.5,77.5
06/01/2024 07:00:00 - 06/01/2024 08:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,86.5,84.0
06/01/2024 08:00:00 - 06/01/2024 09:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,90.87,90.87
06/01/2024 09:00:00 - 06/01/2024 10:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,94.98,82.0
06/01/2024 10:00:00 - 06/01/2024 11:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,100.41,82.0
06/01/2024 11:00:00 - 06/01/2024 12:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,105.0,103.65
06/01/2024 12:00:00 - 06/01/2024 13:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,104.0,102.33
06/01/2024 13:00:00 - 06/01/2024 14:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,98.0,97.75
06/01/2024 14:00:00 - 06/01/2024 15:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,96.0,95.51
06/01/2024 15:00:00 - 06/01/2024 16:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,97.74,97.74
06/01/2024 16:00:00 - 06/01/2024 17:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,110.0,102.83
06/01/2024 17:00:00 - 06/01/2024 18:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,120.0,107.82
06/01/2024 18:00:00 - 06/01/2024 19:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,119.0,106.94
06/01/2024 19:00:00 - 06/01/2024 20:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,119.0,102.27
06/01/2024 20:00:00 - 06/01/2024 21:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,104.0,94.98
06/01/2024 21:00:00 - 06/01/2024 22:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,92.0,90.63
06/01/2024 22:00:00 - 06/01/2024 23:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,89.34,89.34
06/01/2024 23:00:00 - 07/01/2024 00:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,82.43,82.43
07/01/2024 00:00:00 - 07/01/2024 01:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,100.0,86.15
07/01/2024 01:00:00 - 07/01/2024 02:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,100.0,82.46
07/01/2024 02:00:00 - 07/01/2024 03:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,96.0,79.22
07/01/2024 03:00:00 - 07/01/2024 04:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,92.0,77.53
07/01/2024 04:00:00 - 07/01/2024 05:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,92.0,75.52
07/01/2024 05:00:00 - 07/01/2024 06:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,92.0,75.98
07/01/2024 06:00:00 - 07/01/2024 07:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,92.0,77.38
07/01/2024 07:00:00 - 07/01/2024 08:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,90.0,80.37
07/01/2024 08:00:00 - 07/01/2024 09:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,85.0,84.21
07/01/2024 09:00:00 - 07/01/2024 10:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,90.0,87.57
07/01/2024 10:00:00 - 07/01/2024 11:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,102.0,89.75
07/01/2024 11:00:00 - 07/01/2024 12:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,102.0,91.99
07/01/2024 12:00:00 - 07/01/2024 13:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,100.0,91.5
07/01/2024 13:00:00 - 07/01/2024 14:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,100.0,87.52
07/01/2024 14:00:00 - 07/01/2024 15:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,100.0,87.23
07/01/2024 15:00:00 - 07/01/2024 16:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,100.0,90.64
07/01/2024 16:00:00 - 07/01/2024 17:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,100.0,96.21
07/01/2024 17:00:00 - 07/01/2024 18:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,201.11,104.27
07/01/2024 18:00:00 - 07/01/2024 19:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,260.0,106.09
07/01/2024 19:00:00 - 07/01/2024 20:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,179.0,103.55
07/01/2024 20:00:00 - 07/01/2024 21:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,114.0,100.5
07/01/2024 21:00:00 - 07/01/2024 22:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,114.0,93.31
07/01/2024 22:00:00 - 07/01/2024 23:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,114.0,91.17
07/01/2024 23:00:00 - 08/01/2024 00:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,113.0,83.86
08/01/2024 00:00:00 - 08/01/2024 01:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,98.0,87.02
08/01/2024 01:00:00 - 08/01/2024 02:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,84.32,84.32
08/01/2024 02:00:00 - 08/01/2024 03:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,81.82,81.82
08/01/2024 03:00:00 - 08/01/2024 04:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,87.0,80.63
08/01/2024 04:00:00 - 08/01/2024 05:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,87.0,79.04
08/01/2024 05:00:00 - 08/01/2024 06:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,82.1,82.1
08/01/2024 06:00:00 - 08/01/2024 07:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,132.0,94.3
08/01/2024 07:00:00 - 08/01/2024 08:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,125.0,107.87
08/01/2024 08:00:00 - 08/01/2024 09:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,117.6,82.0
08/01/2024 09:00:00 - 08/01/2024 10:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,120.73,120.73
08/01/2024 10:00:00 - 08/01/2024 11:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,189.0,113.9
08/01/2024 11:00:00 - 08/01/2024 12:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,190.0,101.38
08/01/2024 12:00:00 - 08/01/2024 13:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,120.68,69.5
08/01/2024 13:00:00 - 08/01/2024 14:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,92.52,69.5
08/01/2024 14:00:00 - 08/01/2024 15:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,99.36,99.36
08/01/2024 15:00:00 - 08/01/2024 16:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,104.85,91.18
08/01/2024 16:00:00 - 08/01/2024 17:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,120.24,90.0
08/01/2024 17:00:00 - 08/01/2024 18:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,129.0,125.41
08/01/2024 18:00:00 - 08/01/2024 19:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,129.0,126.24
08/01/2024 19:00:00 - 08/01/2024 20:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,129.0,118.57
08/01/2024 20:00:00 - 08/01/2024 21:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,129.0,110.9
08/01/2024 21:00:00 - 08/01/2024 22:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,129.0,99.85
08/01/2024 22:00:00 - 08/01/2024 23:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,132.0,97.08
08/01/2024 23:00:00 - 09/01/2024 00:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,110.0,88.83
09/01/2024 00:00:00 - 09/01/2024 01:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,92.0,85.43
09/01/2024 01:00:00 - 09/01/2024 02:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,92.0,84.34
09/01/2024 02:00:00 - 09/01/2024 03:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,92.0,82.54
09/01/2024 03:00:00 - 09/01/2024 04:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,92.0,81.7
09/01/2024 04:00:00 - 09/01/2024 05:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,92.0,83.23
09/01/2024 05:00:00 - 09/01/2024 06:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,98.0,86.34
09/01/2024 06:00:00 - 09/01/2024 07:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,120.0,88.98
09/01/2024 07:00:00 - 09/01/2024 08:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,135.0,94.88
09/01/2024 08:00:00 - 09/01/2024 09:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,250.0,129.11
09/01/2024 09:00:00 - 09/01/2024 10:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,250.0,117.16
09/01/2024 10:00:00 - 09/01/2024 11:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,250.0,109.91
