ISP (CET/CEST),Area,Reserve Type,Source,Type of Product,Price Type,Price Up (EUR/MWh),Price Down (EUR/MWh)
23/04/2023 02:00:00 - 23/04/2023 03:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,92.03,92.03
23/04/2023 03:00:00 - 23/04/2023 04:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,86.98,86.98
23/04/2023 04:00:00 - 23/04/2023 05:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,100.0,86.63
23/04/2023 05:00:00 - 23/04/2023 06:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,102.5,87.71
23/04/2023 06:00:00 - 23/04/2023 07:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,100.0,87.27
23/04/2023 07:00:00 - 23/04/2023 08:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,91.06,91.06
23/04/2023 08:00:00 - 23/04/2023 09:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,90.72,90.72
23/04/2023 09:00:00 - 23/04/2023 10:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,90.0,68.0
23/04/2023 10:00:00 - 23/04/2023 11:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,81.7,68.0
23/04/2023 11:00:00 - 23/04/2023 12:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,49.95,47.0
23/04/2023 12:00:00 - 23/04/2023 13:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,36.65,36.65
23/04/2023 13:00:00 - 23/04/2023 14:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,34.33,34.06
23/04/2023 14:00:00 - 23/04/2023 15:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,33.71,33.71
23/04/2023 15:00:00 - 23/04/2023 16:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,49.91,49.91
23/04/2023 16:00:00 - 23/04/2023 17:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,82.52,82.52
23/04/2023 17:00:00 - 23/04/2023 18:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,99.0,93.27
23/04/2023 18:00:00 - 23/04/2023 19:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,110.26,101.44
23/04/2023 19:00:00 - 23/04/2023 20:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,117.15,109.71
23/04/2023 20:00:00 - 23/04/2023 21:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,117.06,109.94
23/04/2023 21:00:00 - 23/04/2023 22:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,112.5,109.93
23/04/2023 22:00:00 - 23/04/2023 23:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,109.91,109.91
23/04/2023 23:00:00 - 24/04/2023 00:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,106.2,106.2
24/04/2023 00:00:00 - 24/04/2023 01:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,95.63,95.63
24/04/2023 01:00:00 - 24/04/2023 02:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,83.58,83.58
24/04/2023 02:00:00 - 24/04/2023 03:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,82.09,82.09
24/04/2023 03:00:00 - 24/04/2023 04:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,76.75,76.75
24/04/2023 04:00:00 - 24/04/2023 05:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,75.16,75.16
24/04/2023 05:00:00 - 24/04/2023 06:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,86.56,86.56
24/04/2023 06:00:00 - 24/04/2023 07:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,108.36,108.36
24/04/2023 07:00:00 - 24/04/2023 08:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,120.46,120.46
24/04/2023 08:00:00 - 24/04/2023 09:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,130.68,130.68
24/04/2023 09:00:00 - 24/04/2023 10:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,129.46,118.77
24/04/2023 10:00:00 - 24/04/2023 11:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,111.0,109.84
24/04/2023 11:00:00 - 24/04/2023 12:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,107.1,107.1
24/04/2023 12:00:00 - 24/04/2023 13:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,100.0,98.98
24/04/2023 13:00:00 - 24/04/2023 14:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,110.0,95.14
24/04/2023 14:00:00 - 24/04/2023 15:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,118.5,89.78
24/04/2023 15:00:00 - 24/04/2023 16:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,118.5,87.62
24/04/2023 16:00:00 - 24/04/2023 17:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,120.63,88.64
24/04/2023 17:00:00 - 24/04/2023 18:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,120.0,99.0
24/04/2023 18:00:00 - 24/04/2023 19:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,112.0,109.32
24/04/2023 19:00:00 - 24/04/2023 20:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,112.0,109.9
24/04/2023 20:00:00 - 24/04/2023 21:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,110.0,109.8
24/04/2023 21:00:00 - 24/04/2023 22:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,110.0,109.42
24/04/2023 22:00:00 - 24/04/2023 23:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,109.0,107.06
24/04/2023 23:00:00 - 25/04/2023 00:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,97.87,97.87
25/04/2023 00:00:00 - 25/04/2023 01:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,93.62,93.62
25/04/2023 01:00:00 - 25/04/2023 02:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,92.32,92.32
25/04/2023 02:00:00 - 25/04/2023 03:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,90.92,90.92
25/04/2023 03:00:00 - 25/04/2023 04:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,89.17,89.17
25/04/2023 04:00:00 - 25/04/2023 05:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,88.97,88.97
25/04/2023 05:00:00 - 25/04/2023 06:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,93.69,93.69
25/04/2023 06:00:00 - 25/04/2023 07:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,100.5,100.5
25/04/2023 07:00:00 - 25/04/2023 08:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,114.5,101.92
25/04/2023 08:00:00 - 25/04/2023 09:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,114.5,101.95
25/04/2023 09:00:00 - 25/04/2023 10:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,109.5,99.99
25/04/2023 10:00:00 - 25/04/2023 11:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,109.0,93.25
25/04/2023 11:00:00 - 25/04/2023 12:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,108.5,86.75
25/04/2023 12:00:00 - 25/04/2023 13:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,91.0,81.07
25/04/2023 13:00:00 - 25/04/2023 14:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,91.5,75.45
25/04/2023 14:00:00 - 25/04/2023 15:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,96.61,66.54
25/04/2023 15:00:00 - 25/04/2023 16:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,96.6,67.53
25/04/2023 16:00:00 - 25/04/2023 17:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,81.0,79.65
25/04/2023 17:00:00 - 25/04/2023 18:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,83.75,83.75
25/04/2023 18:00:00 - 25/04/2023 19:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,89.1,89.1
25/04/2023 19:00:00 - 25/04/2023 20:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,93.63,93.63
25/04/2023 20:00:00 - 25/04/2023 21:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,99.44,99.44
25/04/2023 21:00:00 - 25/04/2023 22:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,99.67,99.67
25/04/2023 22:00:00 - 25/04/2023 23:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,94.61,94.61
25/04/2023 23:00:00 - 26/04/2023 00:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,90.0,90.0
26/04/2023 00:00:00 - 26/04/2023 01:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,92.52,92.52
26/04/2023 01:00:00 - 26/04/2023 02:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,90.36,90.36
26/04/2023 02:00:00 - 26/04/2023 03:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,91.28,91.28
26/04/2023 03:00:00 - 26/04/2023 04:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,89.44,89.44
26/04/2023 04:00:00 - 26/04/2023 05:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,90.43,90.43
26/04/2023 05:00:00 - 26/04/2023 06:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,97.48,97.48
26/04/2023 06:00:00 - 26/04/2023 07:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,130.0,102.93
26/04/2023 07:00:00 - 26/04/2023 08:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,251.0,108.97
26/04/2023 08:00:00 - 26/04/2023 09:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,251.0,108.84
26/04/2023 09:00:00 - 26/04/2023 10:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,118.5,75.5
26/04/2023 10:00:00 - 26/04/2023 11:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,94.99,71.0
26/04/2023 11:00:00 - 26/04/2023 12:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,97.8,70.0
26/04/2023 12:00:00 - 26/04/2023 13:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,93.01,59.0
26/04/2023 13:00:00 - 26/04/2023 14:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,93.29,59.0
26/04/2023 14:00:00 - 26/04/2023 15:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,91.81,59.0
26/04/2023 15:00:00 - 26/04/2023 16:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,91.78,68.0
26/04/2023 16:00:00 - 26/04/2023 17:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,95.16,69.5
26/04/2023 17:00:00 - 26/04/2023 18:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,98.5,73.0
26/04/2023 18:00:00 - 26/04/2023 19:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,104.89,97.89
26/04/2023 19:00:00 - 26/04/2023 20:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,105.0,102.27
26/04/2023 20:00:00 - 26/04/2023 21:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,124.1,103.77
26/04/2023 21:00:00 - 26/04/2023 22:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,158.0,104.33
26/04/2023 22:00:00 - 26/04/2023 23:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,158.0,103.04
26/04/2023 23:00:00 - 27/04/2023 00:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,119.5,102.04
27/04/2023 00:00:00 - 27/04/2023 01:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,113.64,81.0
27/04/2023 01:00:00 - 27/04/2023 02:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,97.46,74.0
27/04/2023 02:00:00 - 27/04/2023 03:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,94.78,68.0
27/04/2023 03:00:00 - 27/04/2023 04:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,93.32,68.5
27/04/2023 04:00:00 - 27/04/2023 05:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,94.26,68.5
27/04/2023 05:00:00 - 27/04/2023 06:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,99.92,68.5
27/04/2023 06:00:00 - 27/04/2023 07:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,116.86,80.0
27/04/2023 07:00:00 - 27/04/2023 08:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,144.0,142.75
27/04/2023 08:00:00 - 27/04/2023 09:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,133.0,90.5
27/04/2023 09:00:00 - 27/04/2023 10:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,105.36,65.36
27/04/2023 10:00:00 - 27/04/2023 11:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,96.33,62.0
27/04/2023 11:00:00 - 27/04/2023 12:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,93.69,62.0
27/04/2023 12:00:00 - 27/04/2023 13:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,90.55,70.0
27/04/2023 13:00:00 - 27/04/2023 14:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,89.91,70.0
27/04/2023 14:00:00 - 27/04/2023 15:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,90.32,64.0
27/04/2023 15:00:00 - 27/04/2023 16:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,88.9,60.0
27/04/2023 16:00:00 - 27/04/2023 17:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,88.76,50.0
27/04/2023 17:00:00 - 27/04/2023 18:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,97.82,67.0
27/04/2023 18:00:00 - 27/04/2023 19:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,109.27,67.0
27/04/2023 19:00:00 - 27/04/2023 20:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,121.29,70.0
27/04/2023 20:00:00 - 27/04/2023 21:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,155.02,88.0
27/04/2023 21:00:00 - 27/04/2023 22:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,118.94,100.5
27/04/2023 22:00:00 - 27/04/2023 23:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,108.64,108.64
27/04/2023 23:00:00 - 28/04/2023 00:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,98.6,91.0
28/04/2023 00:00:00 - 28/04/2023 01:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,98.48,98.48
28/04/2023 01:00:00 - 28/04/2023 02:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,95.51,90.48
28/04/2023 02:00:00 - 28/04/2023 03:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,95.59,88.12
28/04/2023 03:00:00 - 28/04/2023 04:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,105.0,90.0
28/04/2023 04:00:00 - 28/04/2023 05:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,105.0,90.64
28/04/2023 05:00:00 - 28/04/2023 06:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,100.5,95.16
28/04/2023 06:00:00 - 28/04/2023 07:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,107.97,107.97
28/04/2023 07:00:00 - 28/04/2023 08:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,135.0,119.98
28/04/2023 08:00:00 - 28/04/2023 09:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,135.0,123.38
28/04/2023 09:00:00 - 28/04/2023 10:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,117.19,117.19
28/04/2023 10:00:00 - 28/04/2023 11:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,109.67,109.67
28/04/2023 11:00:00 - 28/04/2023 12:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,114.0,106.17
28/04/2023 12:00:00 - 28/04/2023 13:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,116.0,102.05
28/04/2023 13:00:00 - 28/04/2023 14:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,110.5,93.09
28/04/2023 14:00:00 - 28/04/2023 15:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,110.5,90.19
28/04/2023 15:00:00 - 28/04/2023 16:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,110.0,89.0
28/04/2023 16:00:00 - 28/04/2023 17:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,108.0,90.61
28/04/2023 17:00:00 - 28/04/2023 18:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,108.0,99.17
28/04/2023 18:00:00 - 28/04/2023 19:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,108.82,108.82
28/04/2023 19:00:00 - 28/04/2023 20:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,118.0,116.2
28/04/2023 20:00:00 - 28/04/2023 21:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,121.52,121.52
28/04/2023 21:00:00 - 28/04/2023 22:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,154.37,120.48
28/04/2023 22:00:00 - 28/04/2023 23:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,124.0,112.88
28/04/2023 23:00:00 - 29/04/2023 00:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,102.42,102.42
29/04/2023 00:00:00 - 29/04/2023 01:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,104.45,104.45
29/04/2023 01:00:00 - 29/04/2023 02:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,105.2,105.2
29/04/2023 02:00:00 - 29/04/2023 03:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,102.81,102.81
29/04/2023 03:00:00 - 29/04/2023 04:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,101.75,101.75
29/04/2023 04:00:00 - 29/04/2023 05:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,98.1,98.1
29/04/2023 05:00:00 - 29/04/2023 06:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,99.57,99.57
29/04/2023 06:00:00 - 29/04/2023 07:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,100.04,84.69
29/04/2023 07:00:00 - 29/04/2023 08:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,106.01,95.0
29/04/2023 08:00:00 - 29/04/2023 09:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,109.62,109.62
29/04/2023 09:00:00 - 29/04/2023 10:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,108.12,103.69
29/04/2023 10:00:00 - 29/04/2023 11:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,104.69,82.37
29/04/2023 11:00:00 - 29/04/2023 12:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,92.8,60.0
29/04/2023 12:00:00 - 29/04/2023 13:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,84.63,45.0
29/04/2023 13:00:00 - 29/04/2023 14:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,77.78,45.0
29/04/2023 14:00:00 - 29/04/2023 15:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,68.31,39.8
29/04/2023 15:00:00 - 29/04/2023 16:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,71.26,37.53
29/04/2023 16:00:00 - 29/04/2023 17:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,78.13,40.0
29/04/2023 17:00:00 - 29/04/2023 18:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,87.54,40.0
29/04/2023 18:00:00 - 29/04/2023 19:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,91.64,60.0
29/04/2023 19:00:00 - 29/04/2023 20:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,99.78,67.5
29/04/2023 20:00:00 - 29/04/2023 21:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,102.0,76.0
29/04/2023 21:00:00 - 29/04/2023 22:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,105.08,105.08
29/04/2023 22:00:00 - 29/04/2023 23:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,105.0,105.0
29/04/2023 23:00:00 - 30/04/2023 00:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,103.6,103.6
30/04/2023 00:00:00 - 30/04/2023 01:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,99.28,99.28
30/04/2023 01:00:00 - 30/04/2023 02:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,88.45,88.45
30/04/2023 02:00:00 - 30/04/2023 03:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,87.25,87.25
30/04/2023 03:00:00 - 30/04/2023 04:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,85.61,85.61
30/04/2023 04:00:00 - 30/04/2023 05:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,84.56,65.0
30/04/2023 05:00:00 - 30/04/2023 06:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,85.71,56.0
30/04/2023 06:00:00 - 30/04/2023 07:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,85.84,47.0
30/04/2023 07:00:00 - 30/04/2023 08:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,82.0,47.0
30/04/2023 08:00:00 - 30/04/2023 09:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,77.48,77.48
30/04/2023 09:00:00 - 30/04/2023 10:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,51.65,51.65
30/04/2023 10:00:00 - 30/04/2023 11:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,28.62,8.0
30/04/2023 11:00:00 - 30/04/2023 12:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,72.21,0.0
30/04/2023 12:00:00 - 30/04/2023 13:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,75.35,5.0
30/04/2023 13:00:00 - 30/04/2023 14:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,75.08,1.0
30/04/2023 14:00:00 - 30/04/2023 15:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,75.0,-25.0
30/04/2023 15:00:00 - 30/04/2023 16:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,74.95,-25.0
30/04/2023 16:00:00 - 30/04/2023 17:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,74.17,-3.0
30/04/2023 17:00:00 - 30/04/2023 18:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,79.68,15.0
30/04/2023 18:00:00 - 30/04/2023 19:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,91.49,76.0
30/04/2023 19:00:00 - 30/04/2023 20:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,101.99,101.99
30/04/2023 20:00:00 - 30/04/2023 21:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,110.92,110.92
30/04/2023 21:00:00 - 30/04/2023 22:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,118.41,118.41
30/04/2023 22:00:00 - 30/04/2023 23:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,113.49,113.49
30/04/2023 23:00:00 - 01/05/2023 00:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,105.34,105.34
01/05/2023 00:00:00 - 01/05/2023 01:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,106.24,96.0
01/05/2023 01:00:00 - 01/05/2023 02:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,97.47,96.0
01/05/2023 02:00:00 - 01/05/2023 03:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,92.72,92.72
01/05/2023 03:00:00 - 01/05/2023 04:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,89.54,89.54
01/05/2023 04:00:00 - 01/05/2023 05:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,85.67,85.67
01/05/2023 05:00:00 - 01/05/2023 06:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,85.45,85.45
01/05/2023 06:00:00 - 01/05/2023 07:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,95.0,84.63
01/05/2023 07:00:00 - 01/05/2023 08:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,109.5,85.81
01/05/2023 08:00:00 - 01/05/2023 09:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,105.0,85.62
01/05/2023 09:00:00 - 01/05/2023 10:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,85.95,73.0
01/05/2023 10:00:00 - 01/05/2023 11:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,77.45,77.45
01/05/2023 11:00:00 - 01/05/2023 12:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,87.0,74.94
01/05/2023 12:00:00 - 01/05/2023 13:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,87.0,74.82
01/05/2023 13:00:00 - 01/05/2023 14:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,87.0,74.63
