Date,DK1,DK2,FI,NO1,NO2,NO2NSL,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2024-06-23,-8.840000000000032,98.55000000000007,-97.11999999999995,-85.88000000000005,235.4,0.0,95.02000000000004,143.40999999999997,218.8400000000001,-390.84,-372.64000000000004,-409.74000000000007,272.02000000000004
2024-06-24,877.6500000000001,828.25,264.63,111.00999999999999,89.95000000000005,0.0,202.98000000000002,177.7100000000001,259.77000000000015,-138.41999999999996,-138.41999999999996,-79.36000000000001,811.28
2024-06-25,762.78,799.66,146.03999999999996,-114.10999999999996,-50.01999999999998,0.0,99.66999999999996,111.41999999999996,356.96000000000004,-244.65999999999997,-244.65999999999997,-244.65999999999997,56.23000000000002
2024-06-26,523.6800000000001,-1594.08,-67.22000000000003,26.299999999999955,22.810000000000002,0.0,-118.44999999999993,-122.04999999999984,288.82000000000005,-266.26999999999987,-266.26999999999987,-266.26999999999987,497.30999999999995
2024-06-27,391.2099999999998,349.92999999999984,344.42,136.96000000000015,166.50000000000006,0.0,261.15999999999997,236.51999999999998,360.72,95.19999999999999,97.94,96.0,295.9000000000001
2024-06-28,-314.56999999999994,-276.0999999999999,-107.83,-3.480000000000018,27.439999999999998,0.0,-57.52000000000001,-70.38999999999999,204.79999999999995,-485.02000000000004,-485.02000000000004,-473.03000000000003,-469.38
2024-06-29,411.4900000000001,361.48000000000013,-104.92999999999999,-39.73999999999995,204.73999999999995,0.0,-249.38999999999996,-322.28,-38.85000000000002,-676.3600000000001,-676.3600000000001,-588.0600000000001,-224.59000000000015
2024-06-30,-55.799999999999955,7.710000000000036,-215.56999999999994,-37.59999999999991,150.16999999999996,0.0,41.76000000000002,-27.680000000000007,15.539999999999964,-3603.58,-3596.54,-3583.33,-3820.2299999999996
2024-07-01,772.1299999999999,777.43,463.03000000000003,145.89000000000004,338.51,0.0,373.32000000000005,367.74000000000007,431.41,131.84000000000003,153.69,148.83000000000004,742.8
2024-07-02,515.9200000000001,856.4,100.56999999999988,134.05999999999995,146.79999999999995,0.0,290.27,229.66000000000003,496.09000000000003,132.39999999999998,151.0,279.32,554.0
2024-07-03,-39.010000000000105,-14.870000000000118,308.55999999999995,44.610000000000014,90.54000000000008,0.0,323.63,272.09,434.1899999999999,222.26999999999998,247.47000000000003,12.61000000000007,-190.07000000000005
2024-07-04,82.97999999999996,102.31,118.76000000000002,-139.42,-95.03,0.0,175.76999999999995,157.60000000000002,223.30000000000004,-275.98999999999995,-272.76,-263.07,-408.5900000000001
