Date,DK1,DK2,FI,NO1,NO2,NO2NSL,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2024-10-14,1166.6599999999999,1166.6599999999999,1385.76,670.26,674.0699999999999,0.0,328.45,288.24,669.89,323.95,323.95,518.52,1024.69
2024-10-15,1245.3200000000002,1245.3200000000002,425.15,721.31,721.31,0.0,235.76,235.76,720.46,209.65000000000003,209.65000000000003,366.34000000000003,441.8
2024-10-16,248.07999999999998,160.75,118.62,285.52000000000004,285.52000000000004,0.0,183.5,183.5,444.34,109.13,109.13,109.13,109.13
2024-10-17,504.61,440.05000000000007,4.04,475.04999999999995,475.04999999999995,0.0,176.75,176.75,548.0799999999999,13.98,13.98,13.98,13.98
2024-10-18,1373.4800000000002,1373.4800000000002,11.82,648.58,648.58,0.0,167.59000000000003,167.59000000000003,648.58,34.68,103.88,103.9,103.9
2024-10-19,1221.8600000000001,1221.8600000000001,63.129999999999995,637.01,637.01,0.0,61.07,61.07,637.01,60.73,60.73,60.73,60.73
2024-10-20,259.95,259.95,7.88,282.44,289.01,0.0,51.58,51.58,325.68999999999994,5.08,5.08,5.08,5.08
2024-10-21,310.03999999999996,310.03999999999996,-21.92,305.94999999999993,307.41999999999996,0.0,11.010000000000002,11.010000000000002,307.18999999999994,-23.17,-23.17,-23.17,-23.17
2024-10-22,1137.29,1326.1599999999999,7.830000000000001,512.9200000000001,537.54,0.0,17.549999999999997,17.549999999999997,512.9200000000001,8.09,8.09,9.08,9.08
2024-10-23,1414.8,1409.25,-3.0300000000000002,468.20000000000005,598.81,0.0,6.25,6.25,468.20000000000005,-3.0400000000000005,-3.0400000000000005,-3.0400000000000005,-3.0400000000000005
2024-10-24,1369.65,1369.65,360.09000000000003,382.71000000000004,563.78,0.0,34.010000000000005,34.010000000000005,382.71000000000004,30.83,30.83,255.35000000000002,256.89
2024-10-25,1495.6200000000001,1495.6200000000001,139.14,259.51,650.23,0.0,44.65,44.65,259.51,44.65,44.65,221.1,221.1
2024-10-26,1447.38,1447.38,297.55,254.52000000000004,724.4000000000001,0.0,56.64,56.64,254.52000000000004,56.64,56.64,298.61,333.09000000000003
2024-10-27,1158.67,1158.67,-8.649999999999999,54.09,695.3,0.0,0.22,0.22,54.09,-10.629999999999999,-10.629999999999999,-10.629999999999999,-10.629999999999999
2024-10-28,1571.69,1571.69,6.0699999999999985,244.8,732.29,0.0,23.310000000000002,23.310000000000002,244.8,7.51,7.51,38.769999999999996,53.81
2024-10-29,1803.38,1803.38,81.4,321.45000000000005,763.79,0.0,29.05,29.05,321.45000000000005,23.87,23.87,146.20999999999998,1565.35
2024-10-30,1267.79,1260.3200000000002,3.28,91.16000000000001,652.8599999999999,0.0,43.2,16.34,94.71000000000001,8.25,-13.36,38.68,60.64
2024-10-31,320.78,319.15,207.91,105.92,307.88,0.0,100.66999999999999,103.24000000000001,-0.75,99.35,99.79,104.28999999999999,104.28
2024-11-01,46.35,46.35,45.769999999999996,26.73,44.84,0.0,24.4,23.82,2.7300000000000004,23.99,19.61,25.310000000000002,25.349999999999998
2024-11-02,1468.12,1468.02,10.41,118.89,628.3,0.0,38.16,19.73,62.29,11.55,-2.3900000000000006,40.78,54.63
2024-11-03,926.6599999999999,679.9199999999998,60.93000000000001,100.93,573.2,0.0,63.88,61.0,61.989999999999995,59.599999999999994,56.480000000000004,63.269999999999996,63.08
2024-11-04,1593.66,1596.85,614.85,470.18,726.25,0.0,9.95,128.35,250.19,292.33,75.19,881.8700000000001,1049.16
2024-11-05,1628.29,1629.31,354.2,505.65999999999997,675.95,0.0,-0.9400000000000001,57.760000000000005,338.94,228.22,44.800000000000004,795.95,968.4300000000001
2024-11-06,1816.54,1824.33,520.9,478.81,662.25,0.0,-3.3499999999999996,96.25999999999999,386.75,189.89,77.65,760.0999999999999,1296.4299999999998
2024-11-07,1761.17,1760.0700000000002,391.38,498.89,650.7,0.0,-6.789999999999999,82.88000000000001,405.74,172.34,48.599999999999994,704.79,1285.6399999999999
2024-11-08,1087.3,1096.63,85.12,489.36,628.24,0.0,20.09,51.150000000000006,376.42,74.97,15.339999999999998,425.53,1004.49
2024-11-09,1693.1799999999998,1692.8899999999999,253.18,477.16,703.27,0.0,212.31,117.88,339.49,200.25,169.07,719.9,1270.8000000000002
2024-11-10,1693.27,1692.63,1053.0600000000002,483.66999999999996,709.18,0.0,330.35,166.54000000000002,407.79,655.98,568.1999999999999,1134.67,1441.1100000000001
2024-11-11,1809.9700000000003,1809.3500000000004,1117.27,547.87,700.34,0.0,274.18,155.03,467.05999999999995,622.3199999999999,486.03,1320.22,1735.7799999999997
2024-11-12,2151.49,2151.36,1106.9,718.5799999999999,791.06,0.0,96.42999999999999,114.65,609.76,286.03999999999996,22.79,1488.1699999999998,2128.46
2024-11-13,1828.76,1839.7,133.67000000000002,636.19,667.9000000000001,0.0,137.43,24.14,628.13,108.39000000000001,-34.38,729.4200000000001,1279.1399999999999
2024-11-14,1400.63,1400.65,14.370000000000001,632.47,681.29,0.0,131.2,21.89,627.26,16.72,11.98,402.62,659.33
2024-11-15,1213.4599999999998,1170.8899999999999,18.53,607.13,649.32,0.0,69.84,15.24,584.21,12.32,-27.05,182.04000000000002,245.96
2024-11-16,256.09000000000003,224.88,-10.67,576.99,580.52,0.0,70.96000000000001,8.07,562.32,-7.289999999999999,-13.950000000000001,-13.39,-13.270000000000001
2024-11-17,378.11999999999995,394.33000000000004,104.09,536.8600000000001,534.6600000000001,0.0,37.959999999999994,61.17999999999999,546.46,71.24000000000001,71.97,105.88,115.7
2024-11-18,1126.56,992.78,775.1200000000001,889.9799999999999,929.5799999999999,0.0,38.989999999999995,150.05,823.0999999999999,423.76,365.16,911.3499999999999,959.0
2024-11-19,1781.1200000000001,1784.35,1751.6499999999999,1591.37,1701.57,0.0,394.53999999999996,166.82,1479.6100000000001,1455.79,1425.88,1669.51,1662.9699999999998
2024-11-20,1642.73,1646.02,457.46000000000004,1266.4900000000002,1395.3200000000002,0.0,88.35000000000001,140.22,1128.4299999999998,247.57000000000002,135.23000000000002,987.74,1138.04
2024-11-21,1722.5700000000002,1718.1799999999998,758.77,1426.7599999999998,1529.5199999999998,0.0,159.89,152.20999999999998,1287.9699999999998,218.26,71.11,1196.63,1372.96
2024-11-22,1593.4,1609.84,1491.6399999999999,1161.91,1224.3,0.0,250.53,177.77999999999997,1056.87,239.65,129.81,1561.66,1636.69
2024-11-23,885.61,849.1600000000001,633.04,798.5,820.9100000000001,0.0,379.74,154.46,756.7,158.12,71.01,750.23,823.4
2024-11-24,23.36,41.129999999999995,59.39,279.90999999999997,324.7,0.0,203.32,98.36,420.93,57.44,50.98,45.959999999999994,42.03
2024-11-25,331.12,328.49,41.330000000000005,466.06999999999994,500.0300000000001,0.0,250.89,100.43,523.6899999999999,48.45,17.34,127.54999999999998,159.32
2024-11-26,513.24,531.79,109.35,644.53,660.38,0.0,356.02,198.51999999999998,616.9,138.2,97.36000000000001,254.72,302.38
2024-11-27,1585.75,1193.2599999999998,1376.81,891.87,926.47,0.0,472.71000000000004,241.13,836.88,752.64,577.6800000000001,1145.12,1168.38
2024-11-28,1133.3500000000001,1168.5300000000002,1575.69,957.1700000000001,984.5300000000001,0.0,631.88,151.98000000000002,873.3799999999999,491.34999999999997,436.0,1189.3,1136.6399999999999
2024-11-29,1792.24,1877.3700000000001,446.92,709.69,734.31,0.0,112.08,152.0,658.4100000000001,419.46999999999997,125.31,1171.39,1327.0
2024-11-30,839.22,838.99,399.44999999999993,619.6200000000001,631.31,0.0,228.89000000000001,149.23999999999998,586.63,241.85999999999999,196.07999999999998,391.37,451.95
2024-12-01,1245.7199999999998,1245.37,90.46,595.09,620.27,0.0,231.6,111.01,560.7,70.97,22.130000000000003,294.20000000000005,380.87
2024-12-02,871.3199999999999,1129.5900000000001,31.86,575.96,599.6300000000001,0.0,121.88999999999999,90.15,562.01,38.989999999999995,36.239999999999995,255.59000000000003,397.82
2024-12-03,1745.96,1891.3899999999999,1118.4099999999999,813.44,968.58,0.0,333.65,164.66000000000003,679.94,128.51999999999998,88.94,1012.13,959.5600000000001
2024-12-04,2337.65,2164.3,1400.8700000000001,1164.29,1242.91,0.0,266.99,155.92000000000002,947.0799999999999,442.64,157.95,1662.4299999999998,1793.96
2024-12-05,978.21,961.0,550.8,756.01,770.01,0.0,351.68,158.43,717.62,89.89,68.82,679.1400000000001,813.46
2024-12-06,1016.6899999999999,996.21,219.83,852.5899999999999,982.8199999999999,0.0,335.37,139.44,648.1600000000001,135.94,78.5,452.00999999999993,587.77
2024-12-07,858.02,870.55,401.44,707.36,715.87,0.0,334.53999999999996,145.65,650.6500000000001,178.5,172.04999999999998,599.05,761.04
2024-12-08,796.98,794.72,706.23,719.3000000000001,733.54,0.0,253.85000000000002,155.73000000000002,658.88,138.22,140.93,697.95,703.94
2024-12-09,957.74,894.26,195.33,852.8699999999999,936.82,0.0,306.8,143.52999999999997,715.56,94.22000000000001,81.57,737.6000000000001,802.0
2024-12-10,2044.6,1963.77,24.99,1413.15,1654.8899999999999,0.0,473.15,119.57000000000001,1049.2800000000002,23.68,3.37,930.26,1852.31
2024-12-11,3095.6099999999997,3213.46,23.45,1931.73,2410.2799999999997,0.0,748.12,129.22,1196.0300000000002,33.15,16.97,1700.27,2481.52
2024-12-12,3936.84,3937.03,85.30000000000001,2450.51,3522.4,0.0,739.56,146.18,876.97,98.59,61.760000000000005,1744.4199999999998,3179.19
2024-12-13,2335.39,2335.54,1391.17,969.9599999999999,1104.81,0.0,306.02,143.67,709.17,220.04999999999998,185.49,1189.68,1510.6399999999999
2024-12-14,624.95,519.3199999999999,176.32,538.1600000000001,550.89,0.0,169.73000000000002,140.51,505.02000000000004,138.91,139.02999999999997,269.98,315.59999999999997
2024-12-15,434.84000000000003,330.55999999999995,211.44,412.85,414.65,0.0,127.16999999999999,111.38000000000001,380.19,111.37,95.34,214.66000000000003,216.34
2024-12-16,237.26,221.29,307.19,262.4,256.03999999999996,0.0,89.13999999999999,94.33000000000001,251.82,88.63,71.13,245.25,224.78
2024-12-17,666.01,696.34,932.98,520.1199999999999,535.8599999999999,0.0,251.78000000000003,151.64,481.0,195.91000000000003,106.97,647.46,552.47
2024-12-18,327.63,521.96,862.1,416.39,412.61,0.0,183.83000000000004,129.16000000000003,400.6600000000001,173.69,139.74,381.87,365.28
2024-12-19,195.32,310.49,211.57,338.9,331.05999999999995,0.0,144.86,134.82,323.98,144.44,146.72,231.07999999999998,234.38
2024-12-20,341.01,414.02,467.59999999999997,383.94,379.1,0.0,159.43,129.61,374.77,87.16,94.53999999999999,382.66,385.75
2024-12-21,279.84,266.24,536.25,331.28999999999996,315.27,0.0,126.28999999999999,123.28,319.58000000000004,186.58,197.07,249.03,254.26000000000002
2024-12-22,169.76999999999998,178.35,169.87,231.20000000000002,225.64999999999998,0.0,156.19,92.77000000000001,281.12,118.53999999999999,115.11,170.92000000000002,172.66000000000003
2024-12-23,634.6500000000001,634.69,895.3299999999999,524.38,535.37,0.0,248.58,128.22,478.74,379.34000000000003,407.64,606.44,599.85
2024-12-24,1504.0,1495.0100000000002,431.43,484.06000000000006,517.3499999999999,0.0,113.61000000000001,103.85,441.74999999999994,95.99000000000001,93.67000000000002,402.68000000000006,433.32
2024-12-25,1367.93,1367.79,45.59,352.11,492.64,0.0,96.82000000000001,54.22,372.11,43.06,17.66,112.17999999999999,137.74
2024-12-26,1673.88,1673.8700000000001,21.42,347.6,507.65000000000003,0.0,43.089999999999996,25.78,384.9,22.75,22.189999999999998,54.71,85.81
2024-12-27,1786.4699999999998,1786.4699999999998,32.79,481.89,529.34,0.0,73.01,51.510000000000005,444.71,41.99,42.28,267.44,487.48999999999995
2024-12-28,1836.6800000000003,1836.6800000000003,68.75,421.53999999999996,493.43,0.0,50.7,60.34,413.8,67.38,68.62,196.31,313.25
2024-12-29,434.8500000000001,419.90000000000003,11.18,352.19000000000005,422.61,0.0,47.910000000000004,26.270000000000003,355.56000000000006,14.780000000000001,12.59,4.99,2.2899999999999996
2024-12-30,411.73,280.84000000000003,19.6,472.7,471.78999999999996,0.0,75.7,41.6,435.88,25.900000000000002,22.490000000000002,123.39000000000001,220.92000000000002
2024-12-31,381.32000000000005,332.22,42.41,451.43,467.95000000000005,0.0,133.77,79.41,424.06000000000006,46.919999999999995,42.22,174.10000000000002,236.81
2025-01-01,39.41,45.349999999999994,575.8,339.23,290.49,0.0,176.57999999999998,108.39,375.97,79.37,75.59,55.08,47.41
2025-01-02,944.95,916.97,1234.63,937.85,993.6600000000001,0.0,176.28,128.01999999999998,791.1,97.47,84.86,896.6600000000001,896.3700000000001
2025-01-03,811.78,812.8,1161.73,738.23,780.8399999999999,0.0,196.07,160.15,616.3399999999999,149.14,139.81,818.4499999999999,815.29
2025-01-04,1787.7800000000002,1749.67,1214.41,991.01,1189.6599999999999,0.0,204.57999999999998,120.82999999999998,616.21,97.02,88.23,1152.95,1142.72
2025-01-05,972.95,982.48,988.1200000000001,749.03,779.0700000000002,0.0,477.21000000000004,123.97999999999999,701.74,282.13,256.42999999999995,858.3599999999999,846.96
2025-01-06,320.58,338.92,1042.4,444.88,431.72,0.0,303.21000000000004,129.26000000000002,459.1,257.22,293.91999999999996,330.34000000000003,337.49
2025-01-07,350.20000000000005,316.62,211.48000000000002,503.01000000000005,475.55999999999995,0.0,116.02000000000001,92.56,472.48,95.82,97.0,232.70999999999998,269.55
2025-01-08,821.72,724.8900000000001,560.56,765.22,793.27,0.0,436.04,128.79,707.4599999999999,139.22,101.22,671.29,703.04
2025-01-09,1767.8100000000002,1737.55,1286.33,1230.79,1286.31,0.0,751.08,186.11,1134.3400000000001,908.75,923.6500000000001,1296.99,1290.7
2025-01-10,1577.6800000000003,1465.39,1198.46,1084.8000000000002,1093.76,0.0,828.74,196.32,1054.88,1158.3899999999999,1137.0,1135.1999999999998,1129.2600000000002
2025-01-11,1472.35,817.3700000000001,514.9100000000001,564.09,573.95,0.0,180.82,123.34,513.57,109.91999999999999,106.94,504.62,501.53
2025-01-12,1573.71,1296.71,745.8299999999999,739.78,737.01,0.0,108.88,78.57000000000001,684.53,55.96,51.01,751.3299999999999,748.01
2025-01-13,844.21,1175.5,104.71000000000001,530.95,525.61,0.0,77.5,48.64,484.65,38.87,36.75,274.90000000000003,437.63
2025-01-14,803.73,447.94,28.27,531.5699999999999,520.8800000000001,0.0,49.3,37.449999999999996,492.86,32.050000000000004,31.0,158.85000000000002,249.1
2025-01-15,2352.05,2508.75,132.13,679.34,686.0600000000001,0.0,66.61000000000001,56.129999999999995,555.79,32.47,28.25,416.87,991.4499999999999
2025-01-16,1230.31,1704.9299999999998,20.47,594.22,621.85,0.0,50.870000000000005,29.799999999999997,545.24,23.14,20.85,203.01,378.75
2025-01-17,1173.24,1713.4899999999998,31.65,563.72,585.36,0.0,46.46,33.709999999999994,534.72,29.96,29.22,133.49,222.43
2025-01-18,1951.56,1967.18,16.68,601.9200000000001,620.1800000000001,0.0,62.809999999999995,41.49,544.53,22.54,19.68,234.61,415.19000000000005
2025-01-19,1934.88,1934.87,51.230000000000004,603.1700000000001,663.35,0.0,59.86,56.61,560.3999999999999,50.83,46.05,344.98,594.54
2025-01-20,2521.76,2520.82,1263.96,1607.3400000000001,1782.73,0.0,115.91999999999999,70.0,600.9099999999999,190.77,225.07,1469.4900000000002,1776.49
2025-01-21,2148.8500000000004,2216.17,501.53999999999996,1264.1399999999999,1451.4499999999998,0.0,126.28,60.449999999999996,939.71,121.85999999999999,155.47,957.96,1989.8000000000002
2025-01-22,2105.1,2228.4300000000003,1386.23,1569.7799999999997,1627.86,0.0,1350.42,904.86,1493.2800000000002,1330.58,1429.16,1475.28,1607.1
2025-01-23,1282.3,1038.28,1085.9,821.58,812.6800000000001,0.0,618.9,70.38,792.0799999999999,458.38,501.05000000000007,842.2900000000001,849.6500000000001
2025-01-24,417.35,567.21,340.84000000000003,567.4599999999999,551.75,0.0,135.01999999999998,53.66,531.57,262.02,302.72,350.38,367.15
2025-01-25,838.44,927.53,28.09,491.73,490.22,0.0,68.59,36.230000000000004,475.90999999999997,28.089999999999996,26.200000000000003,63.14999999999999,95.09
2025-01-26,1394.83,1433.55,38.769999999999996,491.53,557.22,0.0,80.78,39.980000000000004,486.88,43.69,39.86,221.04000000000002,372.77
2025-01-27,522.8100000000001,594.03,661.9399999999999,513.72,501.5,0.0,128.0,53.61000000000001,484.13,103.35,136.05,507.81,507.65000000000003
2025-01-28,1102.8700000000001,1281.15,592.87,973.39,969.9000000000001,0.0,666.78,76.88,951.1300000000001,603.69,614.8100000000001,812.24,969.8699999999999
2025-01-29,1438.6599999999999,1403.13,472.37,923.2,943.94,0.0,399.40999999999997,58.1,852.98,330.11,327.67999999999995,811.9,1016.49
2025-01-30,1666.87,1501.1999999999998,238.25,867.35,851.63,0.0,369.94,118.63999999999999,638.59,91.53999999999999,79.5,659.4300000000001,1063.92
2025-01-31,1846.85,1935.32,540.9300000000001,1092.4499999999998,1125.87,0.0,164.5,103.94,660.9899999999999,73.66,66.21000000000001,887.75,1195.8400000000001
2025-02-01,1938.37,1961.48,67.1,1062.1499999999999,1114.8400000000001,0.0,144.57999999999998,101.72,886.76,63.879999999999995,54.55,651.1800000000001,1188.06
2025-02-02,1996.29,2021.99,175.06,1310.85,1372.46,0.0,116.42000000000002,69.82,1009.99,158.63,174.56,775.06,1324.26
2025-02-03,2020.41,2122.7200000000003,1138.1299999999999,1566.7600000000002,1568.27,0.0,128.12,77.30000000000001,937.85,415.08000000000004,476.20000000000005,1409.2,1537.8200000000002
2025-02-04,1346.3400000000001,1946.1399999999999,708.6500000000001,787.6500000000001,814.31,0.0,136.52,78.11,664.8200000000002,112.78,108.68,665.8599999999999,998.05
2025-02-05,1219.81,1584.52,62.7,726.38,716.0600000000001,0.0,156.36,77.05,678.59,64.89,61.85999999999999,361.42999999999995,632.35
2025-02-06,1947.2499999999998,2112.89,302.13,1148.52,1200.5100000000002,0.0,124.19,74.94,952.6600000000001,56.24,49.46,844.68,1235.7800000000002
2025-02-07,1412.23,1531.48,99.60999999999999,1038.96,1067.67,0.0,231.59,76.25,913.48,101.98,98.08,649.44,1164.4299999999998
2025-02-08,1006.8399999999999,1084.4499999999998,336.59000000000003,820.5400000000001,809.1200000000001,0.0,207.14,72.6,773.51,91.24999999999999,94.14000000000001,632.48,845.7700000000001
2025-02-09,1601.12,1662.4900000000002,91.2,1034.15,1053.53,0.0,230.78,76.42,927.6,70.33,59.199999999999996,642.5799999999999,1147.73
2025-02-10,1128.5300000000002,1046.7,728.5600000000001,899.4599999999998,904.24,0.0,430.66,77.74000000000001,859.2,84.45,89.24000000000001,828.0999999999999,1055.55
2025-02-11,1084.76,1022.8799999999999,414.0,863.21,872.46,0.0,450.0,78.11,823.72,124.89000000000001,121.15,713.3800000000001,992.9300000000001
2025-02-12,1735.4900000000002,1754.88,678.1199999999999,1433.1000000000001,1465.05,0.0,586.74,99.28,1323.89,138.57999999999998,154.57,1250.72,1647.6799999999998
2025-02-13,2246.46,2374.37,898.27,1747.6100000000001,1756.64,0.0,1436.25,98.68,1724.18,537.48,669.34,1415.31,1867.0200000000002
2025-02-14,2384.46,2384.5,1920.6,2039.69,2053.17,0.0,1497.08,151.39,2009.2599999999998,432.18999999999994,500.57,1976.1799999999998,2176.25
2025-02-15,1966.7200000000003,1936.5,530.3,1475.19,1600.42,0.0,744.54,116.46000000000001,1294.9099999999999,98.85000000000001,87.82,1192.73,1839.67
