sim_name,sim_date,simulation_day,bidding_zone,run_id,elapsed_time,f,Ran Successfully,Reached Weightgoal,eps,DLI_avg,DLI variance,DLI_max,DLI_min,Final fresh weight,Costs,CM Earnings Up,CM Earnings Down,CM Earnings,AM Earnings Up,AM Earnings Down,AM Earnings,Total,Cost Reduction,Termination Message
Batch8_trimmedprices_MPC_7day_2024_04_15_DK1_est_actrate025,2025-06-12 10:21:46,2024-04-15,DK1,complete_MPC,209.80500674247745,8145223.711463956,True,False,0.1938894396760986,11.149032253501948,0.9855115582484874,13.204651060556394,10.02730042249722,22.120220832885472,4633.001044922768,7.158191154871313,0.0,7.158191154871313,46.64151181398873,-199.4191417740181,-152.77762996002937,4778.620483727927,18.64%,
Batch8_trimmedprices_MPC_7day_2024_04_15_FI_est_actrate025,2025-06-12 10:25:22,2024-04-15,FI,complete_MPC,179.15344643592834,8203349.474334863,True,False,0.0355026435443761,11.39315258647144,0.968396963336092,13.97325105808502,10.184975087353934,22.278607629017195,3698.165584619289,0.0,0.0,0.0,40.75215394874451,-224.381828254596,-183.6296743058515,3881.795258925141,22.50%,
Batch8_trimmedprices_MPC_7day_2024_04_22_NO2_est_actrate025,2025-06-12 10:28:33,2024-04-22,NO2,complete_MPC,159.0657181739807,7910306.869122891,True,False,0.4077364710557489,10.725327530857976,0.2899004451977013,11.466201986512884,9.649808164924297,21.906373801505826,5062.834973590038,136.85194805222852,29.901212444589056,166.75316049681757,25.068114438159547,-34.40943090536153,-9.341316467201985,4905.423129560423,17.74%,
Batch8_trimmedprices_MPC_7day_2024_04_22_SE1_est_actrate025,2025-06-12 10:31:19,2024-04-22,SE1,complete_MPC,175.12108492851257,7981503.520239685,True,True,0.0,11.30193145521333,0.5868631481448943,12.92031633102932,10.266912576508176,22.43335953589778,5246.879278972633,190.2560701921481,144.1451596178241,334.40122980997216,46.23317263676951,-221.68351359512872,-175.45034095835922,5087.92839012102,17.81%,
Batch8_trimmedprices_MPC_7day_2024_04_22_DK1_est_actrate025,2025-06-12 10:34:21,2024-04-22,DK1,complete_MPC,205.3157181739807,7859061.020976407,True,False,0.0848732792243858,11.147461788078392,0.2931385740119114,11.845973873295913,10.119410709266234,22.229236993337185,5468.001736061053,5.225844401901753,0.0,5.225844401901753,62.22185635021082,-134.55832652926304,-72.33647017905221,5535.112361838204,16.74%,
Batch8_trimmedprices_MPC_7day_2024_04_22_FI_est_actrate025,2025-06-12 10:37:53,2024-04-22,FI,complete_MPC,158.89841723442078,7889594.143098522,True,False,0.1860250268687693,11.089503007180392,0.5521140268785057,12.12444628175751,9.632325080506812,22.1280852456928,5426.961438473268,0.0,0.0,0.0,106.5710067970372,-276.57865683438536,-170.00765003734813,5596.969088510616,16.17%,
Batch8_trimmedprices_MPC_7day_2024_04_29_NO2_est_actrate025,2025-06-12 10:40:44,2024-04-29,NO2,complete_MPC,175.44680547714233,8130821.618587438,True,True,0.0,11.545562513983922,0.425093038993149,12.890655945152236,10.367923132441334,22.489743394147325,2716.0690403485232,595.9972020529264,56.0616468673084,652.0588489202347,11.718097398627604,-99.865446798452,-88.1473493998244,2152.1575408281133,33.00%,
Batch8_trimmedprices_MPC_7day_2024_04_29_SE1_est_actrate025,2025-06-12 10:43:46,2024-04-29,SE1,complete_MPC,209.4569444656372,8130595.778561063,True,True,0.0,11.480878201918102,0.60547722769778,13.173090995600806,10.47752163948633,22.98167328237676,2048.8850380060026,575.7914626623144,312.30488356955715,888.0963462318716,26.50370330487485,-153.96074262055967,-127.45703931568482,1288.2457310898158,49.25%,
Batch8_trimmedprices_MPC_7day_2024_04_29_DK1_est_actrate025,2025-06-12 10:47:22,2024-04-29,DK1,complete_MPC,179.04235696792605,8284828.293375181,True,True,0.0,11.720128727006486,0.7630657809389866,13.087962964171716,10.36797983589554,22.523296755776503,2770.797149062272,12.684327904844192,0.0,12.684327904844192,134.9090129226591,-184.23775528621616,-49.32874236355707,2807.441563520985,26.46%,
Batch8_trimmedprices_MPC_7day_2024_04_29_FI_est_actrate025,2025-06-12 10:50:28,2024-04-29,FI,complete_MPC,154.7769796848297,8129373.5844736975,True,True,0.0,11.52987209560946,0.7019089956908423,12.684750387424607,10.359344907760416,22.461442383423908,2796.8853232912115,0.0,0.0,0.0,0.001593850012168,-539.9449874275838,-539.9433935775717,3336.828716868783,27.67%,
Batch8_trimmedprices_MPC_7day_2024_05_06_NO2_est_actrate025,2025-06-12 10:53:14,2024-05-06,NO2,complete_MPC,165.1570167541504,7548198.48817263,True,True,0.0,10.817086784955292,0.8904215942971756,13.04314157514591,9.901943344399108,22.421721568671256,3404.876784179767,195.89997731414,53.79279059065769,249.6927679047977,6.900292578907583,-52.87702204897321,-45.97672947006563,3201.160745745035,24.48%,
Batch8_trimmedprices_MPC_7day_2024_05_06_SE1_est_actrate025,2025-06-12 10:56:07,2024-05-06,SE1,complete_MPC,146.48222136497498,7886115.899138475,True,True,0.0,11.352511893603175,0.6689280177673926,12.65907636437884,10.264530128708014,22.60460539134951,1520.0961756083834,57.13404802423544,386.9281429706697,444.0621909949051,4.777507731720154,-44.99302338901846,-40.21551565729831,1116.2495002707767,43.43%,
Batch8_trimmedprices_MPC_7day_2024_05_06_DK1_est_actrate025,2025-06-12 10:58:40,2024-05-06,DK1,complete_MPC,163.46564555168152,7689039.938337003,True,False,0.0107712017305487,11.01282650365497,0.2144104695792443,12.055275499487609,10.368000405393689,22.303339070831026,4062.532345412438,9.28972322809597,0.0,9.28972322809597,75.65888053218062,-131.71816924202545,-56.05928870984481,4109.301910894187,22.77%,
Batch8_trimmedprices_MPC_7day_2024_05_06_FI_est_actrate025,2025-06-12 11:01:30,2024-05-06,FI,complete_MPC,146.85078525543213,8030350.411329025,True,True,0.0,11.54806879179182,0.8077612070270994,12.76671682143988,10.280722937518236,22.61701812349421,2048.1491956519103,0.0,0.0,0.0,2.180063771294198,-68.77413505352445,-66.59407128223025,2114.7432669341406,45.02%,
Batch8_trimmedprices_MPC_7day_2024_05_13_NO2_est_actrate025,2025-06-12 11:04:08,2024-05-13,NO2,complete_MPC,165.35595536231995,8144774.327939174,True,False,0.1790614447879761,11.145557935603934,0.961077343908008,13.33439482249846,10.279636761223692,22.135048827773595,1475.0662006754003,90.24837384215829,62.14992948031015,152.39830332246845,2.801160305526192,-33.81488953885558,-31.01372923332939,1353.6816265862612,28.74%,
Batch8_trimmedprices_MPC_7day_2024_05_13_SE1_est_actrate025,2025-06-12 11:07:01,2024-05-13,SE1,complete_MPC,171.3314847946167,7968787.21433805,True,True,0.0,11.266693489649224,1.2874563456073156,13.29303462527974,9.540316979848846,22.43781012819912,338.7507801143765,80.01866628656055,552.6215657690047,632.6402320555653,22.81569199558368,-49.35390998845253,-26.538217992868848,-267.35123394832,137.71%,
Batch8_trimmedprices_MPC_7day_2024_05_13_DK1_est_actrate025,2025-06-12 11:09:59,2024-05-13,DK1,complete_MPC,152.01069235801697,8076517.407980987,True,False,0.0304453188725979,11.29876955521067,0.9927165163318392,13.182100090461084,10.161206621267556,22.283664953688973,1277.9920782607603,13.473189336340536,0.0,13.473189336340536,24.45530021394136,-31.759221688132502,-7.303921474191146,1271.822810398611,43.49%,
Batch8_trimmedprices_MPC_7day_2024_05_13_FI_est_actrate025,2025-06-12 11:12:38,2024-05-13,FI,complete_MPC,138.682519197464,7995741.616738193,True,True,0.0,11.54998406036134,1.0060440414946954,13.153772403134596,10.368000870290937,22.572605548178164,1052.7387794600186,0.0,0.0,0.0,0.9759988090765976,-29.90605220181858,-28.930053392741986,1081.6688328527605,56.91%,
Batch8_trimmedprices_MPC_7day_2024_05_20_NO2_est_actrate025,2025-06-12 11:15:08,2024-05-20,NO2,complete_MPC,159.0247941017151,7622286.970127183,True,True,0.0,10.798782031951587,0.304021546904459,11.71071108844084,9.85593281969964,22.34684854098995,3145.200619583261,127.80907326235452,59.90327327384399,187.7123465361985,17.988299256895004,-46.42471709844303,-28.43641784154802,2985.9246908886107,17.76%,
Batch8_trimmedprices_MPC_7day_2024_05_20_SE1_est_actrate025,2025-06-12 11:17:54,2024-05-20,SE1,complete_MPC,172.1650092601776,8181203.815153315,True,False,0.2032983665794177,11.35614135783774,1.068994591683733,13.531272814847178,9.74726106737689,22.11081190598216,410.1815995632604,147.68501688302058,262.9015080357018,410.5865249187224,28.52090690549563,-35.41492057162608,-6.894013666130448,6.489088310668436,99.26%,
Batch8_trimmedprices_MPC_7day_2024_05_20_DK1_est_actrate025,2025-06-12 11:20:53,2024-05-20,DK1,complete_MPC,169.81402564048767,7811459.9582728995,True,True,0.0,11.13314265597314,1.4892770472909325,13.588723695057492,9.411020838767747,22.375815341572444,4099.313188222883,14.622439590637516,0.0,14.622439590637516,265.6403376914584,-239.3007554328989,26.33958225855946,4058.351166373686,23.48%,
Batch8_trimmedprices_MPC_7day_2024_05_20_FI_est_actrate025,2025-06-12 11:23:50,2024-05-20,FI,complete_MPC,139.18515801429749,7953529.530109349,True,False,0.057033727424443,11.491751493744026,0.908640429027826,12.740641000489532,10.36801012217374,22.257076545137128,389.0386462480682,0.0,0.0,0.0,1.2899248836892354,-10.497734899080717,-9.207810015391482,398.24645626345966,57.96%,
Batch8_trimmedprices_MPC_7day_2024_05_27_NO2_est_actrate025,2025-06-12 11:26:21,2024-05-27,NO2,complete_MPC,145.72461867332458,7772420.574133693,True,True,0.0,11.213823581262428,0.4318650023329897,12.619498512363316,10.366995167876157,22.36533306324789,3657.435579116797,237.86464831952367,39.44102036066084,277.3056686801846,3.414229289759037,-77.48902565577197,-74.07479636601293,3454.204706802625,18.54%,
Batch8_trimmedprices_MPC_7day_2024_05_27_SE1_est_actrate025,2025-06-12 11:28:53,2024-05-27,SE1,complete_MPC,138.34153270721436,7816732.169456323,True,True,0.0,11.260767249210662,0.7040524575785129,12.977768706259944,10.367998266245252,22.35153590404372,470.7225247925952,94.79747158670254,261.56148418721693,356.3589557739195,30.16079899677801,-15.194925256464176,14.96587374031383,99.3976952783619,85.88%,
Batch8_trimmedprices_MPC_7day_2024_05_27_DK1_est_actrate025,2025-06-12 11:31:18,2024-05-27,DK1,complete_MPC,160.59782552719116,7706508.375498988,True,True,0.0,11.186586071276135,0.5902613604180728,12.621224038507108,10.329009633042425,22.320238310493647,4620.747882759779,14.839288603282917,0.0,14.839288603282917,27.203593346253392,-191.8966274994428,-164.6930341531894,4770.601628309686,14.48%,
Batch8_trimmedprices_MPC_7day_2024_05_27_FI_est_actrate025,2025-06-12 11:34:06,2024-05-27,FI,complete_MPC,159.1215798854828,8094203.857730762,True,True,0.0,11.58574126368565,0.8499897057438051,13.174599360369186,10.196177522195711,22.52085269841019,1159.9249654915902,0.0,0.0,0.0,40.71434636147744,-287.902804799148,-247.18845843767053,1407.1134239292608,43.72%,
Batch8_trimmedprices_MPC_7day_2024_06_03_NO2_est_actrate025,2025-06-12 11:36:57,2024-06-03,NO2,complete_MPC,172.97031235694885,7981163.040933519,True,False,0.0427408797393269,11.380162164622885,0.6084282102709284,13.034500763492789,10.161164312124306,22.271369392822244,2744.78562805632,150.38294525506797,63.57756867203007,213.960513927098,8.392832034616283,-159.48924588348729,-151.096413848871,2681.9215279780933,20.45%,
Batch8_trimmedprices_MPC_7day_2024_06_03_SE1_est_actrate025,2025-06-12 11:39:57,2024-06-03,SE1,complete_MPC,144.4605598449707,8165528.680074306,True,False,0.282578130712217,11.247805290406216,0.6725775388066165,13.097234173272884,10.07326289469519,22.03153214184936,564.4393961249336,162.69232008018503,456.4869155813121,619.1792356614972,49.7358049177643,-63.06679583144587,-13.330990913681577,-41.40884862288195,104.16%,
Batch8_trimmedprices_MPC_7day_2024_06_03_DK1_est_actrate025,2025-06-12 11:42:28,2024-06-03,DK1,complete_MPC,163.0102949142456,8051657.5586004015,True,False,0.0146780453289814,11.488523063331412,1.3478514081978676,13.58107172239323,10.169016305876916,22.29943222723259,3372.79350743689,13.113085114074746,0.0,13.113085114074746,84.44255479194979,-311.68157840501897,-227.2390236130692,3586.919445935885,22.80%,
Batch8_trimmedprices_MPC_7day_2024_06_03_FI_est_actrate025,2025-06-12 11:45:17,2024-06-03,FI,complete_MPC,138.51833534240723,8284053.392961273,True,False,0.206367408775467,11.38069441755176,1.1414259546312695,14.325317357367368,10.368007201503293,22.107742863786104,1587.0769556550615,0.0,0.0,0.0,8.22233890324137,-279.69793604343954,-271.47559714019815,1858.55255279526,46.63%,
Batch8_trimmedprices_MPC_7day_2024_06_10_NO2_est_actrate025,2025-06-12 11:47:48,2024-06-10,NO2,complete_MPC,170.99860095977783,8000937.520674301,True,True,0.0,11.4061675443816,1.05957787493784,13.754040738630492,10.15219454831739,22.658475604309064,2548.12991315035,617.262793425173,52.01094314544133,669.2737365706142,9.298000799897286,-118.28599556155667,-108.9879947616594,1987.8441713413952,37.42%,
Batch8_trimmedprices_MPC_7day_2024_06_10_SE1_est_actrate025,2025-06-12 11:50:46,2024-06-10,SE1,complete_MPC,143.4140031337738,7752818.87070415,True,True,0.0,11.21774406640495,0.2249895730960345,11.99741701828323,10.309426565195722,22.445504330496,2075.6474493769733,111.73496675328724,403.0043564542576,514.7393232075449,4.660166253278757,-62.44353157393846,-57.7833653206597,1618.691491490088,35.93%,
Batch8_trimmedprices_MPC_7day_2024_06_10_DK1_est_actrate025,2025-06-12 11:53:16,2024-06-10,DK1,complete_MPC,151.77549028396606,8242804.337195164,True,False,0.0591771572948687,11.49920801312279,0.8906644694911592,14.111297799243578,10.394608940001248,22.254933115266702,2920.647260501308,10.48317749133729,0.0,10.48317749133729,32.84614953770809,-370.2752562293118,-337.4291066916037,3247.593189701574,19.04%,
Batch8_trimmedprices_MPC_7day_2024_06_10_FI_est_actrate025,2025-06-12 11:55:54,2024-06-10,FI,complete_MPC,120.54238986968994,8058309.497179255,True,False,0.1672700166572376,11.463379138093048,0.6155801594884631,12.87099584068246,10.018664449299663,22.146840255904333,2900.092401971796,0.0,0.0,0.0,7.426917628209527,-356.6356942423077,-349.20877661409816,3249.301178585894,31.71%,
Batch8_trimmedprices_MPC_7day_2024_06_17_NO2_est_actrate025,2025-06-12 11:58:07,2024-06-17,NO2,complete_MPC,155.89459085464478,7759342.767143141,True,True,0.0,11.029009526166227,0.2833296948869448,12.18672098500904,10.368000675511986,22.42487204308967,3623.788679045905,624.9674165286444,26.43923061704761,651.4066471456921,3.237963300060249,-62.0307694061839,-58.79280610612365,3031.174838006337,31.72%,
Batch8_trimmedprices_MPC_7day_2024_06_17_SE1_est_actrate025,2025-06-12 12:00:50,2024-06-17,SE1,complete_MPC,159.31863856315613,7852345.821867904,True,True,0.0,11.244128552592745,0.3469440950575967,12.551057605493137,10.366650091657064,22.701193118054867,1737.1456877142334,72.29539831326957,489.8722621153638,562.1676604286333,26.13020274986038,-62.374469141157576,-36.2442663912972,1211.2222936768974,43.74%,
Batch8_trimmedprices_MPC_7day_2024_06_17_DK1_est_actrate025,2025-06-12 12:03:36,2024-06-17,DK1,complete_MPC,144.71285796165466,8014519.408582422,True,True,0.0,11.407076510364124,0.4902293720201011,12.772962755641018,10.442288629612523,22.45931083029905,4831.447168015916,9.044323070033949,0.0,9.044323070033949,135.96244669833737,-228.63285329211288,-92.67040659377554,4915.073251539658,19.73%,
Batch8_trimmedprices_MPC_7day_2024_06_17_FI_est_actrate025,2025-06-12 12:06:07,2024-06-17,FI,complete_MPC,131.60807466506958,7920748.586313302,True,True,0.0,11.507367367342194,0.7721588318832543,12.931008882281432,10.368001809373904,22.489644954448007,1152.849165506895,0.0,0.0,0.0,11.50526385305246,-39.221300347744446,-27.716036494691984,1180.5652020015868,45.84%,
Batch8_trimmedprices_MPC_7day_2024_06_24_NO2_est_actrate025,2025-06-12 12:08:31,2024-06-24,NO2,complete_MPC,162.40796208381653,8059752.213418371,True,False,0.2478714461953224,10.97577806794146,0.3762020960762129,12.1448966208824,9.794072770672004,22.06623882636625,2485.3266147311047,232.09596507742776,39.19314530067437,271.2891103781021,23.34547774929354,-89.78541785141104,-66.4399401021175,2280.47744445512,22.20%,
Batch8_trimmedprices_MPC_7day_2024_06_24_SE1_est_actrate025,2025-06-12 12:11:20,2024-06-24,SE1,complete_MPC,144.42267990112305,8139966.625864978,True,False,0.2998537737721918,11.141129558706684,0.8205917153234714,12.27654010539196,9.65957363819644,22.01425649878938,1411.057360037692,88.01720740216268,273.0884991096087,361.10570651177136,35.55715657397309,-113.33298159474155,-77.77582502076847,1127.727478546689,36.65%,
Batch8_trimmedprices_MPC_7day_2024_06_24_DK1_est_actrate025,2025-06-12 12:13:51,2024-06-24,DK1,complete_MPC,142.14639711380005,7845802.391174427,True,False,0.0246556036199656,11.245194329355636,0.8537353340718469,13.148223425402414,10.119381526030686,22.289454668941605,3656.784951932441,10.652460428706808,0.0,10.652460428706808,102.83542829079038,-231.6668105449384,-128.83138225414797,3774.963873757882,28.53%,
Batch8_trimmedprices_MPC_7day_2024_06_24_FI_est_actrate025,2025-06-12 12:16:20,2024-06-24,FI,complete_MPC,168.48281145095825,8369396.948063059,True,False,0.341416634766535,11.36390026609137,0.817598641030944,12.783667056671334,9.719758837916372,21.97269363779504,1202.455387975932,0.0,0.0,0.0,42.48140912785301,-101.3886963382352,-58.90728721038218,1261.3626751863144,20.95%,
Batch8_trimmedprices_MPC_7day_2024_07_01_NO2_est_actrate025,2025-06-12 12:19:20,2024-07-01,NO2,complete_MPC,170.13917541503906,7843588.804776901,True,True,0.0,11.258657386697582,0.7161015232874574,13.167124722839487,10.181635218372492,22.32983126782407,1698.9963926590242,190.17569981333912,129.4989178392851,319.6746176526242,41.45347906259139,-23.704115225676347,17.749363836915045,1361.572411169485,34.26%,
Batch8_trimmedprices_MPC_7day_2024_07_01_SE1_est_actrate025,2025-06-12 12:22:18,2024-07-01,SE1,complete_MPC,151.44404649734497,7740048.952767448,True,False,0.030813233832152,10.992505383096583,0.4429658002244571,12.775328464886954,10.161295339165925,22.28329703872942,1217.2328933669364,70.85300557106204,205.60536008187103,276.4583656529331,37.951153338928286,-36.4697303643202,1.481422974608087,939.2931047393952,38.90%,
Batch8_trimmedprices_MPC_7day_2024_07_01_DK1_est_actrate025,2025-06-12 12:24:56,2024-07-01,DK1,complete_MPC,159.6961419582367,8017182.925227962,True,False,0.1624819775675696,11.416996159281744,0.8327656651190378,12.839930059359602,10.11620479939186,22.151628294994,1974.7820100940296,2.44643965325933,0.0,2.44643965325933,30.969926910731573,-55.07884862559207,-24.108921714860493,1996.4444921556308,32.03%,
Batch8_trimmedprices_MPC_7day_2024_07_01_FI_est_actrate025,2025-06-12 12:27:42,2024-07-01,FI,complete_MPC,159.85258769989014,8117215.669660406,True,True,0.0,11.532920627681165,1.0453309990588122,14.10572271753182,10.137710940077683,23.9162189971931,1112.3142220469329,0.0,0.0,0.0,29.50767116621028,-82.54475505160914,-53.03708388539887,1165.3513059323318,22.34%,
Batch8_trimmedprices_MPC_7day_2024_07_08_NO2_est_actrate025,2025-06-12 12:30:34,2024-07-08,NO2,complete_MPC,158.9031662940979,7752034.423049328,True,False,0.0095872030703105,10.961601489920817,0.4065528823822427,12.428120137220269,9.998763982254331,22.30452306949126,2561.176878659101,169.93513167331523,28.428291827140093,198.36342350045533,13.563618079767386,-32.47971165520215,-18.916093575434765,2381.7295487340803,19.46%,
Batch8_trimmedprices_MPC_7day_2024_07_08_SE1_est_actrate025,2025-06-12 12:33:20,2024-07-08,SE1,complete_MPC,153.44174933433533,8058632.266409622,True,False,0.4443979895753642,10.94606791047346,0.6923703451574235,12.48201115208687,9.123605013741546,21.869712282986207,1554.1330858469505,66.86077355196718,666.9712183238544,733.8319918758216,19.018559264776872,-41.99126795941076,-22.972708694633884,843.2738026657628,53.03%,
Batch8_trimmedprices_MPC_7day_2024_07_08_DK1_est_actrate025,2025-06-12 12:36:00,2024-07-08,DK1,complete_MPC,164.2634210586548,8052480.106198951,True,True,0.0,11.402717588688736,0.7135955762270638,13.099613912922674,10.390873275291952,22.338961788199285,3981.403613289656,11.81395800953072,0.0,11.81395800953072,59.33059888439367,-348.2459226893127,-288.915323804919,4258.504979085044,16.69%,
Batch8_trimmedprices_MPC_7day_2024_07_08_FI_est_actrate025,2025-06-12 12:38:51,2024-07-08,FI,complete_MPC,166.00160717964172,8338739.625291379,True,True,0.0,11.607192374463038,1.7354061161622834,15.079992761184569,9.746942698145205,22.425510937538025,528.810141426576,0.0,0.0,0.0,23.32368224686185,-49.387816955391656,-26.064134708529807,554.8742761351058,37.18%,
Batch8_trimmedprices_MPC_7day_2024_07_15_NO2_est_actrate025,2025-06-12 12:41:48,2024-07-15,NO2,complete_MPC,152.40008068084717,7723604.838068376,True,True,0.0,10.93464266144986,0.2524960448806164,11.908547432786994,10.300385023402878,22.315705208058045,2477.388037814246,305.37305077689496,38.95137065169867,344.3244214285936,0.6939040444326731,-55.620126488321006,-54.926222443888335,2187.989838829541,22.54%,
Batch8_trimmedprices_MPC_7day_2024_07_15_SE1_est_actrate025,2025-06-12 12:44:28,2024-07-15,SE1,complete_MPC,164.89720392227173,7796427.148935012,True,False,0.000247707863803,11.265871436920822,0.4131703623764871,12.361868092428717,10.128253107907362,22.313862564697768,1416.050239973436,95.88250141588492,385.7737072821144,481.6562086979993,9.23131891904583,-44.52392531973269,-35.292606400686864,969.6866376761236,36.33%,
Batch8_trimmedprices_MPC_7day_2024_07_15_DK1_est_actrate025,2025-06-12 12:47:19,2024-07-15,DK1,complete_MPC,161.3631408214569,7775034.565322517,True,False,0.0050836766085637,11.20183471821261,0.4935134594057438,12.715022534797525,10.366287067375922,22.309026595953007,3480.288461289832,15.710377232069828,0.0,15.710377232069828,143.93612928162608,-293.6876420628537,-149.7515127812276,3614.32959683899,23.12%,
Batch8_trimmedprices_MPC_7day_2024_07_15_FI_est_actrate025,2025-06-12 12:50:07,2024-07-15,FI,complete_MPC,150.21099853515625,8130431.087987838,True,False,0.1433935146690892,11.209779124944236,1.154946423769884,13.607894235748043,10.048085877764152,22.17071675789248,1043.9936026944283,0.0,0.0,0.0,29.8926243104283,-40.19332841702616,-10.30070410659786,1054.294306801026,24.72%,
Batch8_trimmedprices_MPC_7day_2024_07_22_NO2_est_actrate025,2025-06-12 12:52:49,2024-07-22,NO2,complete_MPC,167.71226143836975,7736160.899309737,True,True,0.0,10.935414476002451,0.3863541842197108,12.199299197108,9.932092144712309,22.42418127117329,2772.368783844221,214.1791438899711,13.186557245215678,227.3657011351868,5.848344910818492,-52.00972129290382,-46.16137638208533,2591.16445909112,19.89%,
Batch8_trimmedprices_MPC_7day_2024_07_22_SE1_est_actrate025,2025-06-12 12:55:44,2024-07-22,SE1,complete_MPC,142.52361631393433,7849216.883751171,True,False,0.169050240588362,11.051287172147438,0.6897466561756244,12.620648222251958,9.71175792374444,22.14506003197321,1462.423199999478,76.42645111362583,194.4280991741048,270.8545502877306,6.551549319963174,-49.81960789833607,-43.2680585783729,1234.8367082901204,26.06%,
Batch8_trimmedprices_MPC_7day_2024_07_22_DK1_est_actrate025,2025-06-12 12:58:13,2024-07-22,DK1,complete_MPC,251.870142698288,7939974.999356656,True,True,0.0,11.179702743659211,0.7676539007762939,13.164065574633389,10.253580157143109,22.383182068253408,4222.396048894498,10.914762022443345,0.0,10.914762022443345,197.28282679865205,-370.4913484894952,-173.20852169084313,4384.689808562898,22.66%,
