sim_name,sim_date,simulation_day,bidding_zone,run_id,elapsed_time,f,Ran Successfully,Reached Weightgoal,eps,DLI_avg,DLI variance,DLI_max,DLI_min,Final fresh weight,Costs,CM Earnings,AM Earnings,Total,Cost Reduction,Termination Message
Batch3_MPC_7day_2024_04_01_NO2_est_actrate1,2025-05-26 15:25:43,2024-04-01,NO2,complete_MPC,139.44949197769165,1716547.4875424944,True,False,1.716033664695118,10.48298369157634,11.430046540051311,14.97492709342808,5.253814336363206,20.598076607866453,3746.4359757509087,920.7057684060526,1770.0869847866477,1055.643222558209,73.99%,
Batch3_MPC_7day_2024_04_01_SE1_est_actrate1,2025-05-26 15:28:10,2024-04-01,SE1,complete_MPC,202.0482530593872,764097.5911524311,True,False,0.7665677117965721,10.74334563257828,13.262084254660866,16.79510210978863,4.8890948750588805,21.547542560765,3219.5165006481097,3370.98805409422,1877.481947830588,-2028.9535012766976,162.96%,
Batch3_MPC_7day_2024_04_01_DK1_est_actrate1,2025-05-26 15:31:39,2024-04-01,DK1,complete_MPC,151.2460060119629,1102000.6789624933,True,False,1.099968742544032,10.607974537064628,7.839941183346763,13.771023906267873,4.384372945351437,21.21414153001754,3603.292280898662,25.78403040962874,1495.5556069082545,2081.9526435807784,48.65%,
Batch3_MPC_7day_2024_04_01_FI_est_actrate1,2025-05-26 15:34:17,2024-04-01,FI,complete_MPC,15.658741235733032,22314320.1984106,False,False,22.31411027256157,0.0,0.0,0.0,0.0,0.0,323.6169204570797,0.0,74.84415193604949,248.7727685210302,93.07%,"AM failed at iteration 24: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:.../casadi/core/optistack_internal.cpp:1334: Assertion ""return_success(accept_limit)"" failed:Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Infeasible_Problem_Detected'"
Batch3_MPC_7day_2024_04_08_NO2_est_actrate1,2025-05-26 15:34:45,2024-04-08,NO2,complete_MPC,39.325377225875854,22312210.0200042,False,False,22.31411027256157,-0.7406949654171469,41.80777468780236,15.131340687155223,-15.131340687155223,0.0,1058.772934378105,349.4056789333474,448.7616993486826,260.6055560960749,90.30%,"AM failed at iteration 108: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:.../casadi/core/optistack_internal.cpp:1334: Assertion ""return_success(accept_limit)"" failed:Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Infeasible_Problem_Detected'"
Batch3_MPC_7day_2024_04_08_SE1_est_actrate1,2025-05-26 15:35:31,2024-04-08,SE1,complete_MPC,69.85897636413574,22313030.827602845,False,False,22.31411027256157,-0.7006028926138591,125.9285429283856,13.106180073546463,-26.089901711200422,0.0,1164.6766613167674,1225.9074067101524,491.5951697120207,-552.8259151054057,139.77%,"AM failed at iteration 180: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:.../casadi/core/optistack_internal.cpp:1334: Assertion ""return_success(accept_limit)"" failed:Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Infeasible_Problem_Detected'"
Batch3_MPC_7day_2024_04_08_DK1_est_actrate1,2025-05-26 15:36:48,2024-04-08,DK1,complete_MPC,134.09324312210083,22315356.334133912,False,False,22.31411027256157,-0.7268325045322678,705.5488938432862,13.980622580537558,-64.72390720003597,0.0,2236.016006328633,16.668599983603034,578.6225070735252,1640.724899271505,29.62%,"AM failed at iteration 540: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:.../casadi/core/optistack_internal.cpp:1334: Assertion ""return_success(accept_limit)"" failed:Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Infeasible_Problem_Detected'"
Batch3_MPC_7day_2024_04_08_FI_est_actrate1,2025-05-26 15:39:09,2024-04-08,FI,complete_MPC,135.33921313285828,462390.8080529891,True,False,0.4616790280320622,11.633571651570149,6.208188919031146,15.537713406358897,6.366757764393896,21.85243124452951,1375.5306105770378,0.0,433.4690162338698,942.061594343168,45.19%,
Batch3_MPC_7day_2024_04_15_NO2_est_actrate1,2025-05-26 15:41:36,2024-04-15,NO2,complete_MPC,123.25102949142456,2726.2110100639184,True,True,0.0,12.542010305091717,5.408437932162376,16.43999093062599,9.361068776312472,23.90270645154629,5394.896267864547,812.058048687859,1621.7779805839864,2961.0602385927014,39.49%,
Batch3_MPC_7day_2024_04_15_SE1_est_actrate1,2025-05-26 15:43:47,2024-04-15,SE1,complete_MPC,26.42073917388916,22313136.29581821,False,False,22.31411027256157,0.0,0.0,0.0,0.0,0.0,16.11851263711764,724.1679423126624,21.72707140365772,-729.7765010792025,116.35%,"AM failed at iteration 12: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:.../casadi/core/optistack_internal.cpp:1334: Assertion ""return_success(accept_limit)"" failed:Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Infeasible_Problem_Detected'"
Batch3_MPC_7day_2024_04_15_DK1_est_actrate1,2025-05-26 15:44:19,2024-04-15,DK1,complete_MPC,116.05581068992616,693933.6769402871,True,False,0.6899400540319434,11.687052261187937,4.574641631773175,14.494363142948984,8.279724702976608,21.624170218529628,5461.608741323063,21.92421983898353,1631.167278477972,3808.5172430061066,35.16%,
