sim_name,sim_date,simulation_day,bidding_zone,run_id,elapsed_time,f,Ran Successfully,Reached Weightgoal,eps,DLI_avg,DLI variance,DLI_max,DLI_min,Final fresh weight,Costs,CM Earnings,AM Earnings,Total,Cost Reduction,Termination Message
Batch2_MPC_7day_2024_04_15_SE1_est,2025-05-25 15:09:22,2024-04-15,SE1,complete_MPC,140.22545719146729,1911227.001803828,True,False,1.907780237916804,10.701934204620406,0.4517221596923546,12.605421633805172,9.8002417752229,20.406330034644768,3703.751341237023,104.4472228574904,139.41151872130106,3459.892599658231,22.50%,
Batch2_MPC_7day_2024_04_15_DK1_est,2025-05-25 15:11:48,2024-04-15,DK1,complete_MPC,97.5937795639038,1474526.516478412,True,False,1.469776638737894,11.007976230565134,0.3784024132618239,12.813447938792017,10.323184428036072,20.84433363382368,4950.071715889574,2.0362602401058165,198.53183091715567,4749.503624732313,19.13%,
Batch2_MPC_7day_2024_04_15_FI_est,2025-05-25 15:13:32,2024-04-15,FI,complete_MPC,110.60046148300172,1343970.113338099,True,False,1.34024807654081,10.991566637350555,0.7246494673564328,13.405684818925415,10.11186724840516,20.97386219602076,3991.092664595969,0.0,171.12577839279174,3819.9668862031767,23.73%,
Batch2_MPC_7day_2024_04_22_NO2_est,2025-05-25 15:15:33,2024-04-22,NO2,complete_MPC,94.94815015792848,1584172.9013198258,True,False,1.579141323806457,10.798124151134555,0.1558927158200948,12.100124814171483,10.47890058951587,20.73496894875512,5212.64762003948,93.62081119007166,83.24217543253167,5035.784633416877,15.56%,
Batch2_MPC_7day_2024_04_22_SE1_est,2025-05-25 15:17:15,2024-04-22,SE1,complete_MPC,131.82107043266296,1326216.9264806982,True,False,1.3209016045295563,10.952738951255483,0.4622949457617284,12.819805016581387,10.00007484367206,20.99320866803201,5563.625216478672,132.07387902165684,216.17279361099048,5215.378543846025,15.76%,
Batch2_MPC_7day_2024_04_22_DK1_est,2025-05-25 15:19:33,2024-04-22,DK1,complete_MPC,40.01360106468201,22316339.412754618,False,False,22.31411027256157,-0.6625092867501967,95.60569966334876,11.5570446128804,-22.85573020738897,0.0,2285.128673654578,1.242067819738493,66.63054480581988,2217.25606102902,66.65%,"CM failed: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:.../casadi/core/optistack_internal.cpp:1334: Assertion ""return_success(accept_limit)"" failed:Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Restoration_Failed'"
Batch2_MPC_7day_2024_04_22_FI_est,2025-05-25 15:20:19,2024-04-22,FI,complete_MPC,135.8197057247162,22319216.93513566,False,False,22.31411027256157,-0.6646438864350427,721.6456543416411,12.814837211883262,-65.72692484025195,0.0,5455.111573235601,0.0,206.20889219864057,5248.9026810369605,21.38%,"AM failed: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:.../casadi/core/optistack_internal.cpp:1334: Assertion ""return_success(accept_limit)"" failed:Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Infeasible_Problem_Detected'"
Batch2_MPC_7day_2024_04_29_NO2_est,2025-05-25 15:22:46,2024-04-29,NO2,complete_MPC,212.3363327980041,1704407.9067019182,True,False,1.7018536409957044,10.907381467613734,0.2645403619364765,12.269566014177618,10.06199153610065,20.612256631565867,2815.2799180778698,83.14600808873175,87.1726990771571,2644.9612109119807,17.65%,
Batch2_MPC_7day_2024_04_29_SE1_est,2025-05-25 15:26:26,2024-04-29,SE1,complete_MPC,38.05343389511109,22314844.90710296,False,False,22.31411027256157,-0.651400334443259,29.49949186052696,12.59561630996386,-12.59561630996386,0.0,813.9489076120772,97.85132052074852,95.07069292754385,621.0268941637847,75.54%,"AM failed: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:.../casadi/core/optistack_internal.cpp:1334: Assertion ""return_success(accept_limit)"" failed:Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Infeasible_Problem_Detected'"
Batch2_MPC_7day_2024_04_29_DK1_est,2025-05-25 15:27:10,2024-04-29,DK1,complete_MPC,136.63372921943665,652335.0883563948,True,False,0.6493136899713114,11.323430426320805,0.2809066336100791,12.87643627751277,10.786876652398009,21.66479658259026,3150.763116387014,2.0303137969310145,135.3050404461869,3013.4277621438964,21.06%,
Batch2_MPC_7day_2024_04_29_FI_est,2025-05-25 15:29:33,2024-04-29,FI,complete_MPC,97.00725412368774,1610529.85163929,True,False,1.6075740490464057,10.947651956558207,0.4773507859943607,12.464770095700992,10.182440648957964,20.706536223515165,3181.185247343082,0.0,107.22425117879588,3073.9609961642864,33.36%,
