sim_name,sim_date,simulation_day,bidding_zone,run_id,elapsed_time,f,Ran Successfully,Reached Weightgoal,eps,DLI_avg,DLI variance,DLI_max,DLI_min,Final fresh weight,Costs,CM Earnings,AM Earnings,Total,Cost Reduction,Termination Message
Batch7_relativeprices_newobj_MPC_7day_2024_04_01_NO2_exact_actrate025,2025-06-07 14:42:49,2024-04-01,NO2,complete_MPC,154.1560182571411,7556515.997734521,True,False,0.0829416449175859,10.851664526926172,1.027258174848272,12.878938459030875,9.20625143935215,22.231168627643985,3451.324026876958,159.2246196720642,66.71679212665227,3225.382615078241,20.54%,
Batch7_relativeprices_newobj_MPC_7day_2024_04_01_SE1_exact_actrate025,2025-06-07 14:45:30,2024-04-01,SE1,complete_MPC,168.16361737251282,7942513.267322137,True,False,0.0886608488813429,11.260199712518446,1.03451663625091,12.956767273181876,9.865343342737155,22.225449423680228,2913.703858162617,1439.2620588690231,103.99769644111058,1370.4441028524832,57.48%,
Batch7_relativeprices_newobj_MPC_7day_2024_04_01_DK1_exact_actrate025,2025-06-07 14:48:25,2024-04-01,DK1,complete_MPC,200.76510190963745,7913474.92344491,True,True,0.0,11.426762095233222,1.2614490913371963,13.12424170678645,9.637359045188376,22.48374334269445,3491.066259975934,6.436797336139772,172.42074378648817,3312.208718853306,18.31%,
Batch7_relativeprices_newobj_MPC_7day_2024_04_01_FI_exact_actrate025,2025-06-07 14:51:52,2024-04-01,FI,complete_MPC,157.06736135482788,8015057.058471073,True,False,0.249613480115169,11.224108954510266,0.6952234195238849,12.867632933414898,10.02030195164098,22.0644967924464,2772.152969916714,0.0,86.7170508029688,2685.435919113745,25.16%,
Batch7_relativeprices_newobj_MPC_7day_2024_04_08_NO2_exact_actrate025,2025-06-07 14:54:40,2024-04-08,NO2,complete_MPC,191.23762583732605,7890312.000177631,True,True,0.0,11.302941839680066,0.8437742483487523,13.488837815398853,10.259816854038531,22.345200918818485,2473.1840995945904,141.7795131498709,85.25544362093109,2246.149142823788,16.40%,
Batch7_relativeprices_newobj_MPC_7day_2024_04_08_SE1_exact_actrate025,2025-06-07 14:57:58,2024-04-08,SE1,complete_MPC,179.85067176818848,8074838.023389751,True,True,0.0,11.56183134578774,0.6967377455370095,13.586503025877274,10.812197377413844,22.83334066725041,1108.4596805321366,990.0718694745532,131.78667141276043,-13.398860355176964,100.96%,
Batch7_relativeprices_newobj_MPC_7day_2024_04_08_DK1_exact_actrate025,2025-06-07 15:01:04,2024-04-08,DK1,complete_MPC,193.62825560569763,8032617.836902588,True,True,0.0,11.685642465527735,0.4394804146097849,12.784835274575904,10.471533189998716,22.56161651658886,1947.7540481094068,5.836382296967112,189.70471141043987,1752.212954402,24.84%,
Batch7_relativeprices_newobj_MPC_7day_2024_04_08_FI_exact_actrate025,2025-06-07 15:04:24,2024-04-08,FI,complete_MPC,170.12296891212463,8115235.836426653,True,True,0.0,11.638540863292263,0.9673024509306296,13.370598177626803,10.282688141706757,22.47974411040663,1165.618000463814,0.0,111.49314527805636,1054.1248551857575,38.67%,
Batch7_relativeprices_newobj_MPC_7day_2024_04_15_NO2_exact_actrate025,2025-06-07 15:07:26,2024-04-15,NO2,complete_MPC,168.43991208076477,7996416.690684015,True,False,0.0305757203471763,11.317976349862317,0.7900416498640535,12.509846685897962,10.174114635116029,22.283534552214395,4575.332931445493,118.88841505480777,123.899305633902,4332.545210756784,11.46%,
Batch7_relativeprices_newobj_MPC_7day_2024_04_15_SE1_exact_actrate025,2025-06-07 15:10:21,2024-04-15,SE1,complete_MPC,166.68306064605713,8280057.012860112,True,False,0.2571628166368072,11.229662259864146,1.0850488181367266,13.231912102830703,9.606279067477187,22.056947455924764,4033.121925956031,338.8039687411761,196.67885431164763,3497.639102903207,21.65%,
Batch7_relativeprices_newobj_MPC_7day_2024_04_15_DK1_exact_actrate025,2025-06-07 15:13:14,2024-04-15,DK1,complete_MPC,162.0675914287567,8207386.382752411,True,False,0.1189356550724447,11.35094303980975,0.9627631147284804,13.329643862428483,10.102141363822582,22.195174617489126,5121.490569097003,2.729087287122776,358.1232319157108,4760.638249894169,18.95%,
Batch7_relativeprices_newobj_MPC_7day_2024_04_15_FI_exact_actrate025,2025-06-07 15:16:02,2024-04-15,FI,complete_MPC,201.46059465408325,8374615.025433214,True,False,0.19464039787238,11.332973148190607,1.1537009463973211,13.98613250673728,9.924343446447736,22.11946987468919,4180.42691763868,0.0,259.8534127871398,3920.57350485154,21.72%,
Batch7_relativeprices_newobj_MPC_7day_2024_04_22_NO2_exact_actrate025,2025-06-07 15:19:35,2024-04-22,NO2,complete_MPC,193.03598403930664,7808864.506701576,True,False,0.0817060473733271,10.968478724188886,0.2072747379768493,11.680492376209177,10.104518868925789,22.232404225188244,5364.929286101362,173.1037782845333,62.578956989479934,5129.246550827349,13.99%,
Batch7_relativeprices_newobj_MPC_7day_2024_04_22_SE1_exact_actrate025,2025-06-07 15:22:54,2024-04-22,SE1,complete_MPC,171.38440537452698,7964157.932872668,True,True,0.0,11.254609291242245,0.6396448657469909,12.858437861183802,10.300017885590044,22.353278743050325,5875.2029548112405,337.1127287622355,253.5482183588756,5284.542007690129,14.64%,
Batch7_relativeprices_newobj_MPC_7day_2024_04_22_DK1_exact_actrate025,2025-06-07 15:25:52,2024-04-22,DK1,complete_MPC,173.330796957016,7825340.237109958,True,True,0.0,11.234270981505102,0.4152931085073987,12.109243583731097,10.175906359013013,22.379437839312804,5927.330194710024,6.449400880127187,181.9508559659571,5738.929937863939,13.67%,
Batch7_relativeprices_newobj_MPC_7day_2024_04_22_FI_exact_actrate025,2025-06-07 15:28:51,2024-04-22,FI,complete_MPC,186.32442808151245,7817004.128317588,True,True,0.0,11.265979395252296,0.5294374183044691,12.198031678554765,9.84331775061174,22.3385613617123,5955.298236051052,0.0,350.1848735931478,5605.113362457904,16.05%,
Batch7_relativeprices_newobj_MPC_7day_2024_04_29_NO2_exact_actrate025,2025-06-07 15:32:09,2024-04-29,NO2,complete_MPC,172.23214983940125,8220570.385741997,True,True,0.0,11.65569201862441,0.4514272247407577,13.021582286209,10.327121310104346,22.6553764765942,2994.7273283972186,622.7023936222579,133.86856773122304,2238.156367043737,30.32%,
Batch7_relativeprices_newobj_MPC_7day_2024_04_29_SE1_exact_actrate025,2025-06-07 15:35:08,2024-04-29,SE1,complete_MPC,177.5089066028595,8218335.984152459,True,True,0.0,11.516470686259453,0.9883330776725304,13.512073376948116,10.059268135522371,22.76886603022474,2350.870660325096,664.5445414071856,232.6279546835765,1453.6981642343333,42.74%,
Batch7_relativeprices_newobj_MPC_7day_2024_04_29_DK1_exact_actrate025,2025-06-07 15:38:12,2024-04-29,DK1,complete_MPC,163.18713116645813,8282640.105012083,True,True,0.0,11.762747986349783,0.771844605545567,12.79494814531409,10.38581984170402,22.52587931116146,3106.770340761839,2.725635928353162,349.3936169417757,2754.65108789171,27.84%,
Batch7_relativeprices_newobj_MPC_7day_2024_04_29_FI_exact_actrate025,2025-06-07 15:41:01,2024-04-29,FI,complete_MPC,184.34495425224304,12856345.77413265,False,False,11.819516329346389,0.0,0.0,0.0,0.0,0.0,32.77509521534976,0.0,4.943381619088386,27.831713596261373,99.40%,"CM failed at iteration 0: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:.../casadi/core/optistack_internal.cpp:1334: Assertion ""return_success(accept_limit)"" failed:Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Maximum_Iterations_Exceeded'"
Batch7_relativeprices_newobj_MPC_7day_2024_05_06_NO2_exact_actrate025,2025-06-07 15:44:17,2024-05-06,NO2,complete_MPC,168.84543347358704,7616686.391405239,True,True,0.0,10.938622487417616,0.7701129618336121,12.873741266171876,10.015218322273618,22.556122242991865,3536.263150437535,227.07103428560853,71.8346360992468,3237.3574800526794,23.63%,
Batch7_relativeprices_newobj_MPC_7day_2024_05_06_SE1_exact_actrate025,2025-06-07 15:47:13,2024-05-06,SE1,complete_MPC,162.45895338058472,7928765.483851417,True,True,0.0,11.3321433688751,0.5968569986433171,12.844680831801648,10.332329989751498,22.445827784065184,1667.5475282908187,487.16492716715226,59.31501810587472,1121.0675830177918,43.19%,
Batch7_relativeprices_newobj_MPC_7day_2024_05_06_DK1_exact_actrate025,2025-06-07 15:50:01,2024-05-06,DK1,complete_MPC,169.34096336364746,7693196.227788692,True,False,0.0001120077848071,11.043057670822476,0.2791187301203911,12.278374940898884,10.431841162392786,22.313998264776764,4278.306364769116,5.682862781827673,189.43883776844189,4083.184664218847,23.26%,
Batch7_relativeprices_newobj_MPC_7day_2024_05_06_FI_exact_actrate025,2025-06-07 15:52:57,2024-05-06,FI,complete_MPC,153.08312797546387,8044599.576701432,True,True,0.0,11.531210448646172,0.8211247055085825,12.816418401797684,10.25714423929509,22.53751666404007,2169.8313256222164,0.0,87.42591001464038,2082.405415607576,45.86%,
Batch7_relativeprices_newobj_MPC_7day_2024_05_13_NO2_exact_actrate025,2025-06-07 15:55:41,2024-05-13,NO2,complete_MPC,163.38544702529907,8231257.472442307,True,False,0.2285459365987634,11.216935631070534,0.973491967252208,13.525001619015526,10.183163791153923,22.085564335962808,1569.0063388739843,154.2794272197048,46.993415071067375,1367.7334965832124,28.00%,
Batch7_relativeprices_newobj_MPC_7day_2024_05_13_SE1_exact_actrate025,2025-06-07 15:58:32,2024-05-13,SE1,complete_MPC,192.85620379447937,8071339.719957088,True,True,0.0,11.254732590554935,1.4204672641732528,13.293098143958646,9.33965881417695,22.405401527419027,462.51164075753104,692.922367083265,102.05429852463406,-332.4650248503681,146.90%,
Batch7_relativeprices_newobj_MPC_7day_2024_05_13_DK1_exact_actrate025,2025-06-07 16:01:51,2024-05-13,DK1,complete_MPC,157.4288911819458,8116638.405667911,True,False,0.0282077806713125,11.345138733305046,1.154064680892624,13.23015639083787,9.968331312211903,22.28590249189026,1311.5199909029177,4.201624172430461,77.65804033372551,1229.6603263967615,45.36%,
Batch7_relativeprices_newobj_MPC_7day_2024_05_13_FI_exact_actrate025,2025-06-07 16:04:34,2024-05-13,FI,complete_MPC,132.33426642417908,7985730.8693580255,True,True,0.0,11.539319530161388,1.0127334028989012,13.167631268049846,10.372234534120976,22.53509247759612,1088.307909941639,0.0,50.30678562089781,1038.0011243207414,58.65%,
Batch7_relativeprices_newobj_MPC_7day_2024_05_20_NO2_exact_actrate025,2025-06-07 16:06:58,2024-05-20,NO2,complete_MPC,190.294371843338,7741341.8522750335,True,True,0.0,11.000926215029734,0.4637093887639179,11.96168897573651,9.79892090483039,22.57494022050668,3305.0674130459643,191.8398024419968,98.97130761438328,3014.256302989584,16.98%,
Batch7_relativeprices_newobj_MPC_7day_2024_05_20_SE1_exact_actrate025,2025-06-07 16:10:15,2024-05-20,SE1,complete_MPC,173.46941924095154,8185315.743408759,True,False,0.0959202131646534,11.45887987405042,0.8804360438379677,13.558046509528204,10.367785178712303,22.21819005939692,484.95578083788695,328.2614491784996,79.89588550278417,76.79844615660322,91.19%,
Batch7_relativeprices_newobj_MPC_7day_2024_05_20_DK1_exact_actrate025,2025-06-07 16:13:15,2024-05-20,DK1,complete_MPC,160.41934394836426,7918970.179687603,True,True,0.0,11.245958366209017,1.2339183209718358,13.60144966114494,9.831859115789172,22.398930540254103,4379.101555302066,8.052611608311981,553.0335362948903,3818.015407398864,28.01%,
Batch7_relativeprices_newobj_MPC_7day_2024_05_20_FI_exact_actrate025,2025-06-07 16:16:02,2024-05-20,FI,complete_MPC,132.23463463783264,7891737.866934055,True,True,0.0,11.462212621889158,0.9104993330247224,12.716741015090818,10.377942682174162,22.34579525105936,398.262756293804,0.0,15.271248337530302,382.99150795627367,59.57%,
Batch7_relativeprices_newobj_MPC_7day_2024_05_27_NO2_exact_actrate025,2025-06-07 16:18:26,2024-05-27,NO2,complete_MPC,159.01479935646057,7805147.733064641,True,True,0.0,11.298380143318589,0.5057580248177369,12.66052386603479,10.297451331279966,22.53654495315765,3903.7222465600216,257.27972742524213,91.71278284263428,3554.7297362921454,16.17%,
Batch7_relativeprices_newobj_MPC_7day_2024_05_27_SE1_exact_actrate025,2025-06-07 16:21:12,2024-05-27,SE1,complete_MPC,159.51899766921997,7866308.331335749,True,False,0.1120501039709367,11.159669248513344,0.5506550285332111,12.636868903792966,10.368031787176966,22.202060168590634,500.205618014341,373.2035780168482,49.38652526924072,77.61551472825212,88.97%,
Batch7_relativeprices_newobj_MPC_7day_2024_05_27_DK1_exact_actrate025,2025-06-07 16:23:58,2024-05-27,DK1,complete_MPC,162.04287099838257,7798791.398140055,True,False,0.0458025737117324,11.264570568701632,0.6298459133268384,12.59482106533558,10.433499828755515,22.26830769884984,4908.292070550934,11.088340170598286,211.7236518020248,4685.480078578311,16.00%,
Batch7_relativeprices_newobj_MPC_7day_2024_05_27_FI_exact_actrate025,2025-06-07 16:26:46,2024-05-27,FI,complete_MPC,182.5960986614228,12856316.332235638,False,False,11.819516329346389,0.0,0.0,0.0,0.0,0.0,0.6386038782642428,0.0,0.603111861285935,0.0354920169783078,100.00%,"CM failed at iteration 0: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:.../casadi/core/optistack_internal.cpp:1334: Assertion ""return_success(accept_limit)"" failed:Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Maximum_Iterations_Exceeded'"
Batch7_relativeprices_newobj_MPC_7day_2024_06_03_NO2_exact_actrate025,2025-06-07 16:30:00,2024-06-03,NO2,complete_MPC,162.6733136177063,7967502.732078956,True,True,0.0,11.399413447734126,0.6667842138164993,13.247466660539718,10.146846576222934,22.37837211617793,3051.539059778101,117.79954825688898,163.41879062037705,2770.320720900835,17.82%,
Batch7_relativeprices_newobj_MPC_7day_2024_06_03_SE1_exact_actrate025,2025-06-07 16:32:49,2024-06-03,SE1,complete_MPC,163.10460424423218,8020495.09596974,True,False,0.0291418272375167,11.334302128677056,0.5777180660113845,13.11417919184152,10.452898259695507,22.28496844532405,667.1446036327774,449.6731459330268,111.49910168687455,105.972356012876,89.35%,
Batch7_relativeprices_newobj_MPC_7day_2024_06_03_DK1_exact_actrate025,2025-06-07 16:35:39,2024-06-03,DK1,complete_MPC,154.73346614837646,8138391.135516097,True,False,0.0002161261511268,11.55450905445922,1.3950415453561185,13.923424964447364,10.209576996648828,22.313894146410444,3775.995341861416,4.436741146074634,393.4627019309549,3378.095898784386,27.29%,
Batch7_relativeprices_newobj_MPC_7day_2024_06_03_FI_exact_actrate025,2025-06-07 16:38:20,2024-06-03,FI,complete_MPC,138.6041624546051,8341123.81696943,True,False,0.2229497025287123,11.394267700802729,1.0829789125863083,14.32383609487809,10.265596346891968,22.09116057003286,1938.733601348512,0.0,318.8055522290936,1619.928049119418,53.48%,
Batch7_relativeprices_newobj_MPC_7day_2024_06_10_NO2_exact_actrate025,2025-06-07 16:40:50,2024-06-10,NO2,complete_MPC,187.4019639492035,8068396.507052335,True,True,0.0,11.49738893445218,1.0103471420060477,13.767252260372686,10.257756295693838,22.697634562201,2825.9662969950227,726.2054236193555,124.10394497130444,1975.6569284043624,37.80%,
Batch7_relativeprices_newobj_MPC_7day_2024_06_10_SE1_exact_actrate025,2025-06-07 16:44:04,2024-06-10,SE1,complete_MPC,158.1396427154541,7826113.269481876,True,True,0.0,11.344048523968723,0.189525841606335,11.916766561540976,10.418387261954363,22.622846605453702,2330.483018581737,419.56438785509823,71.12146070038658,1839.797170026252,27.17%,
Batch7_relativeprices_newobj_MPC_7day_2024_06_10_DK1_exact_actrate025,2025-06-07 16:46:48,2024-06-10,DK1,complete_MPC,157.18846607208252,8260725.042026214,True,False,0.1449328349603043,11.448536565704991,0.7885985823206924,14.098170787781427,10.489727096837242,22.169177437601267,3419.858767711992,4.779122933320451,331.4260088438176,3083.653635934854,23.12%,
Batch7_relativeprices_newobj_MPC_7day_2024_06_10_FI_exact_actrate025,2025-06-07 16:49:32,2024-06-10,FI,complete_MPC,129.92930626869202,8061710.806151049,True,False,0.1661802032104553,11.468899141447842,0.6209271558299433,12.871333691286932,10.003290281851804,22.14793006935112,3413.593461401621,0.0,370.96762042938633,3042.6258409722345,36.05%,
Batch7_relativeprices_newobj_MPC_7day_2024_06_17_NO2_exact_actrate025,2025-06-07 16:51:53,2024-06-17,NO2,complete_MPC,23.38655972480774,12856265.349986527,False,False,11.819516329346389,0.0,0.0,0.0,0.0,0.0,30.649924591868885,186.20166473732223,7.036095309199238,-162.5878354546526,103.66%,"CM failed at iteration 0: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:.../casadi/core/optistack_internal.cpp:1334: Assertion ""return_success(accept_limit)"" failed:Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Error_In_Step_Computation'"
Batch7_relativeprices_newobj_MPC_7day_2024_06_17_SE1_exact_actrate025,2025-06-07 16:52:23,2024-06-17,SE1,complete_MPC,162.5877387523651,7896533.532453078,True,True,0.0,11.344626535287826,0.2905222594961224,12.46509061687859,10.633716262969823,22.75710295811629,1943.7670018267104,556.6843673190425,133.5275839994204,1253.5550505082472,41.78%,
Batch7_relativeprices_newobj_MPC_7day_2024_06_17_DK1_exact_actrate025,2025-06-07 16:55:12,2024-06-17,DK1,complete_MPC,198.5298628807068,8012293.382128308,True,True,0.0,11.408693404365568,0.5200664402401661,12.89633339296547,10.53144286418494,22.4325640710737,5163.775149491639,4.804470065821073,286.92277095980563,4872.047908466013,20.44%,
Batch7_relativeprices_newobj_MPC_7day_2024_06_17_FI_exact_actrate025,2025-06-07 16:58:37,2024-06-17,FI,complete_MPC,136.72179985046387,7884625.142910602,True,True,0.0,11.44508140757678,0.9298900400108095,12.931586272819716,10.369161909349842,22.3152790976366,1201.572594913696,0.0,54.03317055779204,1147.5394243559035,47.35%,
Batch7_relativeprices_newobj_MPC_7day_2024_06_24_NO2_exact_actrate025,2025-06-07 17:01:05,2024-06-24,NO2,complete_MPC,160.99825191497803,8325723.691572415,True,False,0.4365226821294534,11.056821621275905,0.5692523937146379,12.133280459159764,9.260791368143614,21.87758759043212,2636.021827028808,278.5471879873795,131.55428455119568,2225.920354490232,24.06%,
Batch7_relativeprices_newobj_MPC_7day_2024_06_24_SE1_exact_actrate025,2025-06-07 17:03:53,2024-06-24,SE1,complete_MPC,156.04752445220947,8148015.212006749,True,False,0.2493695294426992,11.233028395903878,0.8303399825721822,12.420433367907007,9.594745723400685,22.064740743118872,1588.353603777244,276.33413012547135,155.52800386160726,1156.4914697901654,35.03%,
Batch7_relativeprices_newobj_MPC_7day_2024_06_24_DK1_exact_actrate025,2025-06-07 17:06:35,2024-06-24,DK1,complete_MPC,153.71532034873962,7876082.712526613,True,False,0.0137549149840943,11.2407791866988,0.6943343125456274,13.080984176058772,10.168267100353113,22.30035535757748,3902.493418457699,4.39811044888793,282.14939295796665,3615.9459150508446,31.55%,
Batch7_relativeprices_newobj_MPC_7day_2024_06_24_FI_exact_actrate025,2025-06-07 17:09:16,2024-06-24,FI,complete_MPC,151.20756435394287,8414842.685420243,True,False,0.4130731686649227,11.330694946889302,0.8330494989190165,12.822105114750997,9.812508425975864,21.90103710389665,1342.4680450347253,0.0,155.09752169738655,1187.370523337339,25.59%,
Batch7_relativeprices_newobj_MPC_7day_2024_07_01_NO2_exact_actrate025,2025-06-07 17:11:59,2024-07-01,NO2,complete_MPC,170.77454781532288,7765486.710827133,True,False,0.0547051888083984,11.156445308079736,0.6484126000072098,12.67211772862074,9.833262706636088,22.259405083753173,1757.9537557582769,325.75323528650705,97.32384092015462,1334.8766795516149,35.55%,
Batch7_relativeprices_newobj_MPC_7day_2024_07_01_SE1_exact_actrate025,2025-06-07 17:14:57,2024-07-01,SE1,complete_MPC,161.009254693985,7837579.813197172,True,False,0.1492918236078679,10.960592804915214,0.5241303660649907,12.76746351995827,9.802166538370862,22.164818448953703,1292.007168745237,295.64366619144363,93.33316575319785,903.0303368005956,41.26%,
Batch7_relativeprices_newobj_MPC_7day_2024_07_01_DK1_exact_actrate025,2025-06-07 17:17:44,2024-07-01,DK1,complete_MPC,165.6975598335266,7984527.970941776,True,False,0.1036383737250545,11.459329912602024,0.9549335171716976,12.836188415823557,9.84384923440618,22.21047189883652,2069.3703642617675,1.1689036672581468,84.51391869523937,1983.6875418992693,32.47%,
Batch7_relativeprices_newobj_MPC_7day_2024_07_01_FI_exact_actrate025,2025-06-07 17:20:36,2024-07-01,FI,complete_MPC,158.0747218132019,8088305.668142435,True,True,0.0,11.476618018128407,0.9123499212131738,13.614831170146246,10.167470968155447,23.75247433038196,1243.7644025103934,0.0,135.32286874099654,1108.441533769397,26.14%,
Batch7_relativeprices_newobj_MPC_7day_2024_07_08_NO2_exact_actrate025,2025-06-07 17:23:25,2024-07-08,NO2,complete_MPC,155.82987189292908,7775132.079040092,True,True,0.0,10.99209843255455,0.4575505106277818,12.485121319430572,10.15179615969656,22.45027216500834,2700.95499057376,161.41598257889734,39.33603239727488,2500.202975597588,15.45%,
Batch7_relativeprices_newobj_MPC_7day_2024_07_08_SE1_exact_actrate025,2025-06-07 17:26:08,2024-07-08,SE1,complete_MPC,165.58768701553345,8149884.273236435,True,False,0.5277012333130706,10.966663522586092,0.9218257413582648,12.39890179444818,8.71334142835213,21.7864090392485,1652.0112691702325,721.0072515203408,57.10278372971257,873.9012339201792,51.32%,
Batch7_relativeprices_newobj_MPC_7day_2024_07_08_DK1_exact_actrate025,2025-06-07 17:29:00,2024-07-08,DK1,complete_MPC,11.92370867729187,12856352.50023881,False,False,11.819516329346389,0.0,0.0,0.0,0.0,0.0,46.56285027766876,1.089231272285853,0.0059427941946169,45.46767621118829,99.11%,"CM failed at iteration 0: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:.../casadi/core/optistack_internal.cpp:1334: Assertion ""return_success(accept_limit)"" failed:Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Search_Direction_Becomes_Too_Small'"
Batch7_relativeprices_newobj_MPC_7day_2024_07_08_FI_exact_actrate025,2025-06-07 17:29:19,2024-07-08,FI,complete_MPC,180.7255706787109,8345673.931087779,True,False,0.013351672748854,11.567874458522,2.08407844957946,15.08055360083296,9.437884468699508,22.30075859981272,609.568208709969,0.0,209.7177077052085,399.8505010047604,54.73%,
Batch7_relativeprices_newobj_MPC_7day_2024_07_15_NO2_exact_actrate025,2025-06-07 17:32:31,2024-07-15,NO2,complete_MPC,185.0831401348114,7716475.873130218,True,True,0.0,10.929467644103116,0.2458530849202963,11.8709321296568,10.328386210826787,22.315981717280486,2583.7912871418,306.85068865517724,54.00725129038037,2222.933347196242,21.30%,
