sim_name,sim_date,simulation_day,bidding_zone,run_id,elapsed_time,f,Ran Successfully,Reached Weightgoal,eps,DLI_avg,DLI variance,DLI_max,DLI_min,Final fresh weight,Costs,CM Earnings,AM Earnings,Total,Cost Reduction,Termination Message
Batch5_MPC_7day_2024_06_03_DK1_exact_actrate025,2025-05-28 18:15:52,2024-06-03,DK1,complete_MPC,124.85052871704102,79909712.04287753,True,False,0.2780662015987083,11.39200585883457,1.4646210179334365,13.601057996412308,9.697165259727448,22.036044070962863,3749.658870600752,2.2348470650386183,316.9345846434649,3430.4894388922485,26.17%,
Batch5_MPC_7day_2024_06_03_FI_exact_actrate025,2025-05-28 18:18:00,2024-06-03,FI,complete_MPC,141.13450407981873,80301256.14294028,True,False,0.0786157364549211,11.36823889299267,1.1128140033208598,13.993882777223645,10.14449949520333,22.23549453610665,1888.818486426321,0.0,186.6115774054303,1702.2069090208906,51.12%,
Batch5_MPC_7day_2024_06_10_NO2_exact_actrate025,2025-05-28 18:20:26,2024-06-10,NO2,complete_MPC,145.1672325134277,79621991.84998596,True,True,0.0,11.358234988807643,1.1991474635342063,13.764031633571207,9.492543466404314,22.33767649640458,2923.145098575039,1015.4469995107085,232.47476675419816,1675.2233323101325,47.26%,
Batch5_MPC_7day_2024_06_10_SE1_exact_actrate025,2025-05-28 18:22:55,2024-06-10,SE1,complete_MPC,134.36007022857666,75494556.36470366,True,False,0.0369689565022746,10.893740946359507,0.434970858132817,11.939784532556049,9.583868930130286,22.277141316059296,2456.924345547857,723.1891208563161,293.1751106043299,1440.560114087211,42.98%,
Batch5_MPC_7day_2024_06_10_DK1_exact_actrate025,2025-05-28 18:25:13,2024-06-10,DK1,complete_MPC,141.19187140464783,80863860.74080312,True,False,0.103074394820652,11.456459495607882,0.9315387431900658,14.097019111754944,10.501015438559172,22.21103587774092,3384.3780299669256,3.861213652890263,210.02862090654952,3170.488195407486,20.96%,
Batch5_MPC_7day_2024_06_10_FI_exact_actrate025,2025-05-28 18:27:39,2024-06-10,FI,complete_MPC,138.35806226730347,79015551.17626286,True,False,0.1999673973186517,11.454203673961596,0.6707987621685576,12.8713336332635,9.882736189484213,22.11414287524292,3407.8090462360624,0.0,168.84049233684306,3238.9685538992194,31.92%,
Batch5_MPC_7day_2024_06_17_NO2_exact_actrate025,2025-05-28 18:30:01,2024-06-17,NO2,complete_MPC,139.565584897995,76573827.31239033,True,True,0.0,10.877665029636129,0.291978450807511,12.35318205308482,10.40175131103857,22.3409635397476,3717.8778872887847,740.190791106992,143.23974915878904,2834.447347023004,36.16%,
Batch5_MPC_7day_2024_06_17_SE1_exact_actrate025,2025-05-28 18:32:25,2024-06-17,SE1,complete_MPC,168.19931983947754,78228365.01144573,True,True,0.0,11.131793189304425,0.2588868931801437,12.050870239778313,10.424120695540942,22.508096920085723,1913.041457294163,589.392901897967,235.4661604792172,1088.1823949169786,49.46%,
Batch5_MPC_7day_2024_06_17_DK1_exact_actrate025,2025-05-28 18:35:17,2024-06-17,DK1,complete_MPC,142.12264227867126,79112769.87742518,True,False,0.0045328210816641,11.264969123315716,0.4037500343970279,12.461855111413746,10.49949274824759,22.309577451479907,5121.873110456472,4.906163742886778,228.2192145903145,4888.747732123271,20.16%,
Batch5_MPC_7day_2024_06_17_FI_exact_actrate025,2025-05-28 18:37:44,2024-06-17,FI,complete_MPC,157.69753122329712,78162821.9372127,True,True,0.0,11.39817971461835,0.7373381913053595,12.671936484761488,10.369110039324308,22.3739673519877,1218.0159895565123,0.0,38.16306392371259,1179.8529256327995,45.87%,
Batch5_MPC_7day_2024_06_24_NO2_exact_actrate025,2025-05-28 18:40:26,2024-06-24,NO2,complete_MPC,135.19641995429993,78657929.38097878,True,False,0.520403079345801,10.887219290178296,0.6910838986523549,12.4449669344591,9.04437030416642,21.79370719321577,2591.1881362019208,313.007096005028,158.4458350959286,2119.7352051009643,27.68%,
Batch5_MPC_7day_2024_06_24_SE1_exact_actrate025,2025-05-28 18:42:45,2024-06-24,SE1,complete_MPC,148.95214772224426,78590078.52352598,True,False,0.4347939050418858,11.084479232998122,1.165499026095163,12.71075763443975,9.391175022072131,21.879316367519685,1595.5596479536146,309.119379925579,239.6000278501804,1046.840240177855,41.19%,
