sim_name,sim_date,simulation_day,bidding_zone,run_id,elapsed_time,f,Ran Successfully,Reached Weightgoal,eps,DLI_avg,DLI variance,DLI_max,DLI_min,Final fresh weight,Costs,CM Earnings,AM Earnings,Total,Cost Reduction
Batch_MPC_7day_2024_04_15_DK1_est,2025-05-22 22:04:28,2024-04-15,DK1,complete_MPC,116.8046772480011,22318203.9650872,False,False,22.31411027256157,-0.6063935057457231,629.4837321541106,17.819085413766462,-62.363337529561726,0.0,4672.121640182837,11.631914214062991,1337.453918568108,3323.0358074006663,43.42%
Batch_MPC_7day_2024_04_15_FI_est,2025-05-22 22:10:05,2024-04-15,FI,complete_MPC,81.45803236961365,22317814.00779949,False,False,22.31411027256157,-0.6671981879234192,883.7968274258344,16.720008011036708,-73.05095090003066,0.0,4325.80756496725,0.0,961.4562458805397,3364.35131908671,32.83%
Batch_MPC_7day_2024_04_22_NO2_est,2025-05-22 22:15:35,2024-04-22,NO2,complete_MPC,60.33419561386109,22316429.210431427,False,False,22.31411027256157,-0.6171387130104898,309.7579924109029,13.621677291553954,-44.13246694663997,0.0,3702.203178288956,1092.8962837214508,1157.2105961021605,1452.0962984653445,75.65%
Batch_MPC_7day_2024_04_22_SE1_est,2025-05-22 22:21:07,2024-04-22,SE1,complete_MPC,106.928288936615,5025.477965867267,True,True,0.0,12.642452865862015,10.055433719945457,18.10497628011113,7.566840994453955,22.691684597457662,7325.353096617445,1798.189363581224,2526.721093788693,3000.442639247528,51.53%
Batch_MPC_7day_2024_04_22_DK1_est,2025-05-22 22:27:50,2024-04-22,DK1,complete_MPC,167.15816235542297,6070.845653385966,True,True,0.0,12.01023345281328,7.702375714375024,17.187320209534672,7.891154683754749,22.457525163882643,7239.77926533587,13.860499804662124,2310.6580954031374,4915.260670128071,26.06%
Batch_MPC_7day_2024_04_22_FI_est,2025-05-22 22:35:55,2024-04-22,FI,complete_MPC,124.13838148117064,5929.305456482962,True,True,0.0,12.365742056470292,6.406401619645773,16.829045005333832,7.689375193962135,22.799239797925583,7367.99106860291,0.0,2261.64353006474,5106.34753853817,23.52%
Batch_MPC_7day_2024_04_29_NO2_est,2025-05-22 22:43:51,2024-04-29,NO2,complete_MPC,181.84543657302856,899.9828056838255,True,True,0.0,12.717372831264283,5.186173369799105,17.73326812781062,9.96896977601083,23.43803168454703,3819.260590353001,1903.9934937965863,692.5958131885992,1222.6712833678157,61.93%
Batch_MPC_7day_2024_04_29_SE1_est,2025-05-22 22:53:13,2024-04-29,SE1,complete_MPC,178.1315038204193,692.5341998776707,True,True,0.0,12.788623468123092,7.59628181176081,17.499883785094624,8.485627325797047,23.180682201022293,3031.2110459202145,2582.3386288460947,1030.734335709653,-581.8619186355331,122.92%
Batch_MPC_7day_2024_04_29_DK1_est,2025-05-22 23:03:04,2024-04-29,DK1,complete_MPC,99.67223620414734,3274.3851738880303,True,True,0.0,12.759667845931483,5.010972817126939,17.786435478057946,9.157738469799114,23.41724208506288,4150.996551941932,11.83950525533606,2252.344504662356,1886.8125420242404,50.57%
Batch_MPC_7day_2024_04_29_FI_est,2025-05-22 23:12:13,2024-04-29,FI,complete_MPC,135.32904815673828,2957.590498149469,True,True,0.0,12.97060488165445,2.8271486152483254,15.540383890837198,10.55730702961486,24.35058542094381,3798.1124857917816,0.0,574.7051147799051,3223.4073710118764,30.12%
Batch_MPC_7day_2024_05_06_NO2_est,2025-05-22 23:17:26,2024-05-06,NO2,complete_MPC,119.01026010513306,2120.937157405649,True,True,0.0,11.990475284412586,4.253352356088613,14.760508084237529,6.74641138484489,23.49232715294852,4488.697428300203,1899.1067168945367,858.6962838527322,1730.8944275529332,59.17%
Batch_MPC_7day_2024_05_06_SE1_est,2025-05-22 23:19:30,2024-05-06,SE1,complete_MPC,111.83456039428712,-90.18389803502735,True,True,0.0,12.712797697785335,8.733853383751704,17.38804422948407,7.194876495591929,24.978169480828235,2076.960970577566,1636.214783939934,834.8129321709379,-394.0667455333058,119.97%
Batch_MPC_7day_2024_05_06_DK1_est,2025-05-22 23:21:26,2024-05-06,DK1,complete_MPC,148.6315531730652,4311.441826200794,True,True,0.0,12.502381213638133,2.062682930442477,15.731834151186604,10.44317829921258,24.334659106192102,5123.337619462691,12.7338820920521,638.6780015896343,4471.925735781004,15.96%
Batch_MPC_7day_2024_05_06_FI_est,2025-05-22 23:23:58,2024-05-06,FI,complete_MPC,106.08858466148376,22316249.61990813,False,False,22.31411027256157,-0.7056476661078019,809.85394847407,15.030791811609426,-70.76070506222858,0.0,2800.393459911912,0.0,622.8101444464976,2177.5833154654138,43.39%
Batch_MPC_7day_2024_05_13_NO2_est,2025-05-22 23:25:52,2024-05-13,NO2,complete_MPC,116.17912578582764,24860.56766447468,True,False,0.0256258552433621,12.23017341251127,5.737141614137263,15.366365337346773,7.6483926360940915,22.28848441731821,2238.9960145410973,1408.5091494415944,580.3240826083178,250.1627824911851,86.83%
Batch_MPC_7day_2024_05_13_SE1_est,2025-05-22 23:27:53,2024-05-13,SE1,complete_MPC,105.33183026313782,-590.5658177769369,True,True,0.0,11.723972194132816,4.503038582315153,15.865636990758238,9.10542354833234,22.80298043108677,755.715305382071,2152.598683170222,346.4431661200041,-1743.3265439081551,345.91%
Batch_MPC_7day_2024_05_13_DK1_est,2025-05-22 23:29:42,2024-05-13,DK1,complete_MPC,111.86832046508788,336628.08715451433,True,False,0.3356955724092358,11.981029896510186,6.949760562538741,17.387678373674817,6.509974116876265,21.97841470015233,1692.8681308928572,6.068731628367978,803.0391109305928,883.7602883338965,60.73%
Batch_MPC_7day_2024_05_13_FI_est,2025-05-22 23:31:38,2024-05-13,FI,complete_MPC,175.82024097442627,22314977.02136224,False,False,22.31411027256157,-0.6721265779734652,85.67292595676143,13.6162778333525,-22.35406196758429,0.0,1243.8248348342074,0.0,170.4212992821743,1073.4035355520332,57.24%
Batch_MPC_7day_2024_05_20_NO2_est,2025-05-22 23:34:41,2024-05-20,NO2,complete_MPC,166.5016326904297,2161.749939679169,True,True,0.0,11.81635132115641,6.485064809045361,15.732074869152,7.001966838008215,22.950526274724705,4006.2051820844376,1217.5509917113195,1152.3515644587328,1636.3026259143849,54.93%
Batch_MPC_7day_2024_05_20_SE1_est,2025-05-22 23:37:32,2024-05-20,SE1,complete_MPC,103.36482691764832,337566.38502900186,True,False,0.3379452539739702,11.766879869225948,5.307131480049588,15.046816682886202,7.252130607239154,21.9761650185876,785.5212028049001,1594.259017551075,512.7163672272336,-1321.4541819734086,251.52%
Batch_MPC_7day_2024_05_20_DK1_est,2025-05-22 23:39:20,2024-05-20,DK1,complete_MPC,92.9464671611786,4300.924404595909,True,True,0.0,11.861358767396831,3.193039760216433,15.476424565374352,9.024518022085928,22.539078894164827,5308.19162029482,23.578818532573827,1934.0953941598773,3350.5174076023686,36.82%
Batch_MPC_7day_2024_05_20_FI_est,2025-05-22 23:40:57,2024-05-20,FI,complete_MPC,104.28125,185646.4755932029,True,False,0.1855562328595219,11.692609369122303,1.517441603258784,13.3525407787659,9.110511920773376,22.12855403970205,566.4817694745487,0.0,51.18729718711849,515.2944722874303,45.60%
Batch_MPC_7day_2024_05_27_NO2_est,2025-05-22 23:42:49,2024-05-27,NO2,complete_MPC,259.4858973026276,2302.949617679676,True,True,0.0,12.534584528649834,3.7614461025851473,15.2428566773606,9.52258732751944,23.79993656791417,4600.06247570933,1467.3238428226337,638.5099028969917,2494.228729989705,41.18%
Batch_MPC_7day_2024_05_27_SE1_est,2025-05-22 23:47:13,2024-05-27,SE1,complete_MPC,233.32308197021484,256298.6271019192,True,False,0.256498080171248,11.762243517235367,6.780511147326934,18.154932088392385,8.802060814344188,22.057612192390323,729.0946275564617,1661.1644708522294,262.3048874903185,-1194.3747307860865,269.70%
Batch_MPC_7day_2024_05_27_DK1_est,2025-05-22 23:51:10,2024-05-27,DK1,complete_MPC,17.605618238449097,22315277.9055344,False,False,22.31411027256157,-0.6985619887679859,33.087972391098326,13.30446128463394,-13.30446128463394,0.0,1271.8302921458728,36.22166815911238,146.75737508523994,1088.8512489015204,80.48%
Batch_MPC_7day_2024_05_27_FI_est,2025-05-22 23:51:32,2024-05-27,FI,complete_MPC,258.17123675346375,2246.348562979549,True,True,0.0,12.452753629164118,6.618902915621079,16.507578443702258,6.316407590010186,23.397711643500315,2576.001067385682,0.0,3849.692358871624,-1273.6912914859422,150.94%
Batch_MPC_7day_2024_06_03_NO2_est,2025-05-22 23:55:57,2024-06-03,NO2,complete_MPC,58.91659474372864,22315205.02165658,False,False,22.31411027256157,-0.7463736921449003,138.2931789801316,15.485844368457938,-28.663428818244007,0.0,1818.253791297504,535.5370239848088,270.21992979273296,1012.4968375199626,69.97%
Batch_MPC_7day_2024_06_03_SE1_est,2025-05-22 23:57:01,2024-06-03,SE1,complete_MPC,226.8946714401245,-511.9634190118412,True,True,0.0,12.335405437782496,8.630087837799117,17.274605672004267,5.176458308079226,23.14930258911888,1043.401518041548,1717.3665541797532,585.5068251600176,-1259.4718612982228,226.52%
Batch_MPC_7day_2024_06_03_DK1_est,2025-05-23 00:00:52,2024-06-03,DK1,complete_MPC,96.0096538066864,22317883.815950297,False,False,22.31411027256157,-0.7006400545760741,725.4071293630417,14.697049632666406,-64.94433015985588,0.0,4809.604005155647,14.416169236117774,1577.1912789596297,3217.9965569599,30.74%
Batch_MPC_7day_2024_06_03_FI_est,2025-05-23 00:02:33,2024-06-03,FI,complete_MPC,91.71721339225768,22315841.944995936,False,False,22.31411027256157,-0.6887528026791679,528.4013731218182,16.559961653023457,-54.44593790883506,0.0,2526.768444130984,0.0,210.59516682820592,2316.173277302778,33.49%
Batch_MPC_7day_2024_06_10_NO2_est,2025-05-23 00:04:11,2024-06-10,NO2,complete_MPC,243.98286032676697,680.5876487078401,True,True,0.0,12.605983241341647,6.737552557108111,16.04753340204131,7.176233467590002,24.37258637756588,3517.346925123516,2977.7045537228623,1154.4679278162637,-614.8255564156102,119.36%
Batch_MPC_7day_2024_06_10_SE1_est,2025-05-23 00:08:20,2024-06-10,SE1,complete_MPC,156.87366604804993,1439.5469951540772,True,True,0.0,12.39597985619814,6.6523875493791085,16.17644345007831,8.02088484561525,24.027299260187675,2759.085076722383,2239.167804399491,1730.9736409870638,-1211.0563686641722,147.94%
Batch_MPC_7day_2024_06_10_DK1_est,2025-05-23 00:11:01,2024-06-10,DK1,complete_MPC,181.0433521270752,3289.4834517914405,True,True,0.0,11.869993531861695,4.9815442383946,14.84233320040916,7.291803991548662,22.625136413383498,4058.354188580144,16.873492860673746,903.9180259539716,3137.5626697654984,21.78%
Batch_MPC_7day_2024_06_10_FI_est,2025-05-23 00:14:07,2024-06-10,FI,complete_MPC,96.74626779556274,200989.7303253681,True,False,0.1974902917204239,11.691210026434788,5.4693909730284,15.152916808442797,7.244583365402597,22.116619980841147,4047.952886158027,0.0,469.9530169922658,3577.999869165761,24.80%
Batch_MPC_7day_2024_06_17_NO2_est,2025-05-23 00:15:50,2024-06-17,NO2,complete_MPC,203.815774679184,22313996.044944897,False,False,22.31411027256157,-0.5422334768892239,112.3979403333122,12.834294453243585,-24.56033461458785,0.0,1470.4654658462914,1611.6543139032403,432.32583553301697,-573.5146835899659,112.92%
Batch_MPC_7day_2024_06_17_SE1_est,2025-05-23 00:19:19,2024-06-17,SE1,complete_MPC,120.74143815040588,216.5252055853548,True,True,0.0,12.271195560743177,4.017673566184936,16.33839588554747,8.561576100621522,24.504412440705472,2241.9289794546544,2046.6295266024367,1189.5052121807123,-994.2057593284948,146.18%
Batch_MPC_7day_2024_06_17_DK1_est,2025-05-23 00:21:24,2024-06-17,DK1,complete_MPC,142.522305727005,5567.937891541048,True,True,0.0,12.776905676729193,2.18327141872903,14.904466914043423,10.841441601878898,23.908603853255936,6205.4110240239615,16.963678298898778,1362.7346063766215,4825.712739348441,21.19%
Batch_MPC_7day_2024_06_17_FI_est,2025-05-23 00:23:51,2024-06-17,FI,complete_MPC,172.55586528778076,980.5498607235454,True,True,0.0,12.42598951369217,1.729039552649598,14.399876766688095,10.128286009768791,23.89657682306622,1656.1984385176202,0.0,367.30574929656416,1288.892689221056,40.87%
Batch_MPC_7day_2024_06_24_NO2_est,2025-05-23 00:26:51,2024-06-24,NO2,complete_MPC,148.65694856643677,901.6395861288356,True,True,0.0,12.629307725002072,8.222128433013385,17.980747851485475,8.733207041009457,23.716668648506964,3522.111273633417,1560.1985113513992,889.9460107302334,1071.9667515517845,63.43%
Batch_MPC_7day_2024_06_24_SE1_est,2025-05-23 00:29:24,2024-06-24,SE1,complete_MPC,156.2819948196411,1702641.6910300634,True,False,1.7024532451383934,11.14824507284274,11.844516613481044,17.450752248613426,5.474360214616944,20.611657027423178,1865.4595346428512,1898.7425765976027,951.4616625694324,-984.744704524184,155.32%
Batch_MPC_7day_2024_06_24_DK1_est,2025-05-23 00:32:04,2024-06-24,DK1,complete_MPC,171.9937446117401,699924.507961074,True,False,0.6956624578694992,11.872422024861748,2.338875378657172,15.215770690326446,9.085674962311614,21.61844781469207,4944.8522973654935,14.071656865407196,1437.5166331768128,3493.2640073232737,33.87%
Batch_MPC_7day_2024_06_24_FI_est,2025-05-23 00:35:01,2024-06-24,FI,complete_MPC,280.4182085990906,791.5228274491235,True,True,0.0,12.134437999378132,10.742997949128236,17.375939672638154,7.3154775321002035,22.5030493765854,1538.841563226571,0.0,376.9126848517573,1161.9288783748136,27.18%
Batch_MPC_7day_2024_07_01_NO2_est,2025-05-23 00:39:48,2024-07-01,NO2,complete_MPC,157.09502005577087,54386.331305860855,True,False,0.054210462012378,11.539060270801656,6.237909826536927,13.841948604956084,5.179785001684085,22.2598998105492,2155.8753847814223,1569.5066939938122,1026.9864621168672,-440.617771329257,121.27%
Batch_MPC_7day_2024_07_01_SE1_est,2025-05-23 00:42:30,2024-07-01,SE1,complete_MPC,130.59571242332458,297366.0491757989,True,False,0.3007390828710612,11.922167696573467,2.5590013639999265,14.065213559082594,8.627624618746495,22.01337118969051,1662.3495564057969,2392.9890662396,627.8953382318075,-1358.5348480656107,188.36%
Batch_MPC_7day_2024_07_01_DK1_est,2025-05-23 00:44:45,2024-07-01,DK1,complete_MPC,99.8873999118805,1814.2516958951533,True,True,0.0,11.84180991676974,2.604643706979424,14.075793138847136,8.210805999796477,22.63623333661542,2952.2943570381976,14.257405381782169,704.3483741599799,2233.688577496436,23.96%
Batch_MPC_7day_2024_07_01_FI_est,2025-05-23 00:46:29,2024-07-01,FI,complete_MPC,98.62293815612792,1089.8413454765027,True,True,0.0,12.390012315901082,7.277559024982683,16.797822543526305,8.30383853777765,24.174364644656485,1466.5579097241323,0.0,355.6202136755185,1110.937696048614,25.97%
Batch_MPC_7day_2024_07_08_NO2_est,2025-05-23 00:48:15,2024-07-08,NO2,complete_MPC,117.48152089118958,191547.0576873384,True,False,0.1900125167432875,11.79065998159025,6.163336226625223,17.14306493143055,7.865808672250374,22.124097755818283,3251.538726423092,1008.2319795265314,591.4974003793905,1651.8093465171696,44.14%
Batch_MPC_7day_2024_07_08_SE1_est,2025-05-23 00:50:17,2024-07-08,SE1,complete_MPC,128.54419088363647,159520.3994584194,True,False,0.1605287321189408,12.11535288229776,7.5837798106592675,16.559106945709235,6.853180910060928,22.15358154044263,2034.893538587105,2136.3941433940454,541.0018493612528,-642.5024541681931,135.79%
Batch_MPC_7day_2024_07_08_DK1_est,2025-05-23 00:52:30,2024-07-08,DK1,complete_MPC,154.57760572433472,485188.9235788635,True,False,0.4809953079492537,11.465182051833532,8.706598391291472,15.205694459284768,5.166822900740264,21.83311496461232,5220.829025280306,13.0018435296542,1246.2910360058052,3961.536145744847,22.50%
Batch_MPC_7day_2024_07_08_FI_est,2025-05-23 00:55:09,2024-07-08,FI,complete_MPC,190.2813649177552,756212.0454911464,True,False,0.7557190168160126,11.668058750738776,12.315438333782378,17.205600700259975,3.933846917377238,21.55839125574556,687.9482934941784,0.0,219.1988075622217,468.7494859319567,46.93%
Batch_MPC_7day_2024_07_15_NO2_est,2025-05-23 00:58:26,2024-07-15,NO2,complete_MPC,111.19922709465028,1701.7315561193868,True,True,0.0,13.286039574013964,4.140060664684719,16.65788093101421,10.348920093439473,26.6248615256791,3425.0651322891576,1268.6781585440322,367.4450767083297,1788.9418970367958,36.67%
Batch_MPC_7day_2024_07_15_SE1_est,2025-05-23 01:00:22,2024-07-15,SE1,complete_MPC,174.25949358940125,-1509.3718253320706,True,True,0.0,13.440871858923275,6.80096478089824,16.920038860878037,9.22523909211626,25.161933159546383,1819.390025154224,1768.0290745675964,384.738317549385,-333.377366962758,121.89%
Batch_MPC_7day_2024_07_15_DK1_est,2025-05-23 01:03:20,2024-07-15,DK1,complete_MPC,204.77871179580688,4276.426027298542,True,True,0.0,12.917297069268493,2.749999809778923,16.754828080844604,11.032513480865568,24.42338481524859,4929.362102712986,9.517977137748368,1350.196100729131,3569.648024846106,24.08%
Batch_MPC_7day_2024_07_15_FI_est,2025-05-23 01:06:49,2024-07-15,FI,complete_MPC,163.41278290748596,1270.120794678739,True,True,0.0,12.16742603185445,4.442626125090358,15.5200137359692,7.160960306575021,22.90594081411836,1351.80174078043,0.0,199.0219267186717,1152.7798140617583,17.69%
Batch_MPC_7day_2024_07_22_NO2_est,2025-05-23 01:09:40,2024-07-22,NO2,complete_MPC,267.84136629104614,2030.1752815876985,True,True,0.0,12.499270084296397,3.288428014184734,16.44980579054056,9.929361856197708,24.18998014134959,3539.490363808093,1022.2546063689064,362.4221546496234,2154.813602789564,33.38%
Batch_MPC_7day_2024_07_22_SE1_est,2025-05-23 01:14:12,2024-07-22,SE1,complete_MPC,268.70035338401794,-508.468665962705,True,True,0.0,12.193353003370383,5.66234406847238,15.10556898963135,6.492114151377116,23.339082028876337,1783.7188076230225,1046.1859879181684,287.82192255503423,449.7108971498199,73.07%
Batch_MPC_7day_2024_07_22_DK1_est,2025-05-23 01:18:45,2024-07-22,DK1,complete_MPC,93.6469738483429,5298.730846242227,True,True,0.0,12.802568752931055,2.470865988057405,16.024061446350657,10.63882823275501,25.159548784277057,5933.382742484936,7.148163504029412,1085.6401395599491,4840.594439420958,14.62%
Batch_MPC_7day_2024_07_22_FI_est,2025-05-23 01:20:23,2024-07-22,FI,complete_MPC,141.34252500534058,795857.1653969395,True,False,0.7941834496843043,11.789900281536374,9.673682116605123,18.04914872874924,5.5988662446190745,21.519926822877267,1990.0168261361705,0.0,605.6870560705565,1384.3297700656135,26.44%
Batch_MPC_7day_2024_07_29_NO2_est,2025-05-23 01:22:51,2024-07-29,NO2,complete_MPC,87.71801018714905,22316919.94729604,False,False,22.31411027256157,-0.7049539806038205,807.179388212705,14.43760749690714,-70.16078663934036,0.0,3874.4488288221096,1019.4145694387728,274.1721725900556,2580.8620867932814,38.01%
Batch_MPC_7day_2024_07_29_SE1_est,2025-05-23 01:24:24,2024-07-29,SE1,complete_MPC,290.60947036743164,22313148.47423128,False,False,22.31411027256157,-0.7643020291826479,199.72053042987,12.543038245256604,-33.73625763079437,0.0,230.0420079895692,703.6491178714659,43.64565750641719,-517.2527673883139,162.03%
Batch_MPC_7day_2024_07_29_DK1_est,2025-05-23 01:29:19,2024-07-29,DK1,complete_MPC,192.97025179862976,5117.162787256886,True,True,0.0,11.9804032886446,2.62415035026888,14.90370560044098,8.898536527962948,22.726609646568548,5663.831344012141,11.854727334453251,2411.8867886016333,3240.089828076055,45.81%
Batch_MPC_7day_2024_07_29_FI_est,2025-05-23 01:32:36,2024-07-29,FI,complete_MPC,167.56782388687134,978.9903379418206,True,True,0.0,12.523447242673528,2.91636312136798,14.874964767810027,9.752324899747263,23.188168716641936,1284.4989545915057,0.0,307.067362786515,977.4315918049908,22.48%
Batch_MPC_7day_2024_08_05_NO2_est,2025-05-23 01:35:31,2024-08-05,NO2,complete_MPC,113.9980936050415,1025.1688522357867,True,True,0.0,13.704544073168412,3.192505806605254,16.119129828032527,10.983931504500957,27.25877056443541,3570.605570629041,1287.943052094898,294.2291048506831,1988.4334136834595,31.03%
Batch_MPC_7day_2024_08_05_SE1_est,2025-05-23 01:37:29,2024-08-05,SE1,complete_MPC,146.43715906143188,1307796.5779629443,True,False,1.3087165457098031,11.488849348658569,15.478437519107397,18.216038327415788,5.932655737897413,21.005393726851768,984.111976963371,1591.727541194292,425.20116114147794,-1032.8167253723989,211.96%
Batch_MPC_7day_2024_08_05_DK1_est,2025-05-23 01:40:00,2024-08-05,DK1,complete_MPC,191.29809021949768,22316062.502578203,False,False,22.31411027256157,-0.669511538693039,142.8910884956066,14.934205315266077,-27.59035311632693,0.0,2138.048733925072,9.7272340278327,669.7805185033292,1458.5409813939102,66.47%
Batch_MPC_7day_2024_08_05_FI_est,2025-05-23 01:43:15,2024-08-05,FI,complete_MPC,137.1375515460968,528.3844044186369,True,True,0.0,12.282681051422328,10.096135518843887,18.22305334060845,8.201415034321997,24.015353746559217,855.0049997414336,0.0,258.33744814589545,596.6675515955382,36.61%
Batch_MPC_7day_2024_08_12_NO2_est,2025-05-23 01:45:40,2024-08-12,NO2,complete_MPC,113.57955431938171,137785.33862204518,True,False,0.1356856457131741,12.297280824295866,3.4898514423674687,15.58567927211644,9.515941298447297,22.1784246268484,4699.524148772275,1306.268436689439,613.8802959001415,2779.3754161826946,35.39%
Batch_MPC_7day_2024_08_12_SE1_est,2025-05-23 01:47:38,2024-08-12,SE1,complete_MPC,181.3305366039276,-944.6376452942936,True,True,0.0,13.03976532151071,10.066986406993674,17.936666859439285,8.073085737156703,25.112371469199275,1156.1923799405995,947.81134567816,638.9338548637569,-430.5528206013172,141.79%
Batch_MPC_7day_2024_08_12_DK1_est,2025-05-23 01:50:44,2024-08-12,DK1,complete_MPC,284.19911789894104,6742.417694984604,True,True,0.0,12.198059170872812,1.4373737366583712,15.27914027677296,10.641153777679946,22.56274495888554,7396.12345314591,11.96743161272843,1100.2257948144556,6283.930226718727,14.25%
Batch_MPC_7day_2024_08_12_FI_est,2025-05-23 01:55:32,2024-08-12,FI,complete_MPC,150.71662831306458,542815.0592612568,True,False,0.5419128143781897,11.912531613806,9.453884502813995,16.41906175902491,5.794830502038721,21.77219745818338,1543.917344672942,0.0,861.5530035657866,682.3643411071555,65.38%
Batch_MPC_7day_2024_08_19_NO2_est,2025-05-23 01:58:10,2024-08-19,NO2,complete_MPC,239.577386379242,22314808.226613007,False,False,22.31411027256157,-0.5591496050048576,286.16122067658364,16.954996131764414,-39.75059022715894,0.0,2023.6039499826068,884.6979943967121,781.0492222494156,357.856733336479,83.92%
Batch_MPC_7day_2024_08_19_SE1_est,2025-05-23 02:02:14,2024-08-19,SE1,complete_MPC,170.04196214675903,22313212.484411526,False,False,22.31411027256157,-0.5372681297582449,810.5195873087512,15.537312427374228,-70.38260831335346,0.0,253.4419870680114,1205.196301984961,117.30517200261184,-1069.0594869195618,1518.42%
Batch_MPC_7day_2024_08_19_DK1_est,2025-05-23 02:05:08,2024-08-19,DK1,complete_MPC,93.82948970794678,2634.346790888597,True,True,0.0,12.69578401132476,4.594715475610573,17.141283539563204,9.108658759306492,24.417674046342164,3803.3645424237993,11.7597751061779,847.2583311755133,2944.346436142108,10.67%
Batch_MPC_7day_2024_08_19_FI_est,2025-05-23 02:06:46,2024-08-19,FI,complete_MPC,97.03706336021423,22313950.430561803,False,False,22.31411027256157,-0.7361441750751134,831.8102731120097,17.1803178281937,-67.37746722204669,0.0,368.946731976776,0.0,612.2468316336356,-243.3000996568596,146.69%
Batch_MPC_7day_2024_08_26_NO2_est,2025-05-23 02:08:30,2024-08-26,NO2,complete_MPC,166.75031399726868,46807.8555804973,True,False,0.0452459139023027,12.037464364446055,1.7280844500613088,14.532833817289164,9.54003855073836,22.26886435865927,3202.1741659093746,865.9557055137008,315.4487696275744,2020.7696907680995,34.41%
Batch_MPC_7day_2024_08_26_SE1_est,2025-05-23 02:11:22,2024-08-26,SE1,complete_MPC,124.37275457382202,764602.2985619262,True,False,0.7656730792475557,12.318994369155048,13.4960932372628,17.131628084876446,4.31023400425849,21.54843719331401,163.00705433923858,918.8398958874,74.41298729989333,-830.2458288480547,645.63%
Batch_MPC_7day_2024_08_26_DK1_est,2025-05-23 02:13:30,2024-08-26,DK1,complete_MPC,199.39544320106504,3218.941498651397,True,True,0.0,12.09637832433062,2.6291817280315843,14.546046274493245,9.29637729665599,22.50630677840392,6389.774214009081,3587.987859603781,1281.9264695545046,1519.8598848507957,75.38%
