"ISP","Area","Reserve Type","Type of Product","Direction","Offered (MW)","Activated (MW)","Unavailable (MW)"
"04/01/2024 18:00:00","SCA|NO3","mFRR","Local","Down","2131.25","106.00"," "
"04/01/2024 19:00:00","SCA|NO3","mFRR","Local","Up","612.00","0.00"," "
"04/01/2024 19:00:00","SCA|NO3","mFRR","Local","Down","2036.00","0.00"," "
"04/01/2024 20:00:00","SCA|NO3","mFRR","Local","Up","618.00","0.00"," "
"04/01/2024 20:00:00","SCA|NO3","mFRR","Local","Down","1947.00","0.00"," "
"04/01/2024 21:00:00","SCA|NO3","mFRR","Local","Up","633.00","0.00"," "
"04/01/2024 21:00:00","SCA|NO3","mFRR","Local","Down","1828.00","0.00"," "
"04/01/2024 22:00:00","SCA|NO3","mFRR","Local","Up","598.25","0.00"," "
"04/01/2024 22:00:00","SCA|NO3","mFRR","Local","Down","1816.50","0.00"," "
"04/01/2024 23:00:00","SCA|NO3","mFRR","Local","Up","609.00","0.00"," "
"04/01/2024 23:00:00","SCA|NO3","mFRR","Local","Down","1734.00","0.00"," "
"05/01/2024 00:00:00","SCA|NO3","mFRR","Local","Up","339.00","0.00"," "
"05/01/2024 00:00:00","SCA|NO3","mFRR","Local","Down","1559.00","0.00"," "
"05/01/2024 01:00:00","SCA|NO3","mFRR","Local","Up","463.00","0.00"," "
"05/01/2024 01:00:00","SCA|NO3","mFRR","Local","Down","1527.00","0.00"," "
"05/01/2024 02:00:00","SCA|NO3","mFRR","Local","Up","408.00","0.00"," "
"05/01/2024 02:00:00","SCA|NO3","mFRR","Local","Down","1566.00","5.00"," "
"05/01/2024 03:00:00","SCA|NO3","mFRR","Local","Up","461.00","0.00"," "
"05/01/2024 03:00:00","SCA|NO3","mFRR","Local","Down","1552.00","5.00"," "
"05/01/2024 04:00:00","SCA|NO3","mFRR","Local","Up","554.00","0.00"," "
"05/01/2024 04:00:00","SCA|NO3","mFRR","Local","Down","1539.00","5.00"," "
"05/01/2024 05:00:00","SCA|NO3","mFRR","Local","Up","932.00","0.00"," "
"05/01/2024 05:00:00","SCA|NO3","mFRR","Local","Down","1618.50","50.50"," "
"05/01/2024 06:00:00","SCA|NO3","mFRR","Local","Up","768.00","0.00"," "
"05/01/2024 06:00:00","SCA|NO3","mFRR","Local","Down","1695.00","154.50"," "
"05/01/2024 07:00:00","SCA|NO3","mFRR","Local","Up","560.00","0.00"," "
"05/01/2024 07:00:00","SCA|NO3","mFRR","Local","Down","1899.00","174.75"," "
"05/01/2024 08:00:00","SCA|NO3","mFRR","Local","Up","501.00","0.00"," "
"05/01/2024 08:00:00","SCA|NO3","mFRR","Local","Down","1927.00","0.00"," "
"05/01/2024 09:00:00","SCA|NO3","mFRR","Local","Up","501.00","0.00"," "
"05/01/2024 09:00:00","SCA|NO3","mFRR","Local","Down","1971.00","100.00"," "
"05/01/2024 10:00:00","SCA|NO3","mFRR","Local","Up","478.00","0.00"," "
"05/01/2024 10:00:00","SCA|NO3","mFRR","Local","Down","1930.00","25.00"," "
"05/01/2024 11:00:00","SCA|NO3","mFRR","Local","Up","566.00","0.00"," "
"05/01/2024 11:00:00","SCA|NO3","mFRR","Local","Down","1790.00","0.00"," "
"05/01/2024 12:00:00","SCA|NO3","mFRR","Local","Up","501.00","0.00"," "
"05/01/2024 12:00:00","SCA|NO3","mFRR","Local","Down","1838.00","265.25"," "
"05/01/2024 13:00:00","SCA|NO3","mFRR","Local","Up","501.00","0.00"," "
"05/01/2024 13:00:00","SCA|NO3","mFRR","Local","Down","1781.00","236.00"," "
"05/01/2024 14:00:00","SCA|NO3","mFRR","Local","Up","501.00","0.00"," "
"05/01/2024 14:00:00","SCA|NO3","mFRR","Local","Down","1702.00","236.00"," "
"05/01/2024 15:00:00","SCA|NO3","mFRR","Local","Up","499.00","0.00"," "
"05/01/2024 15:00:00","SCA|NO3","mFRR","Local","Down","1663.00","329.00"," "
"05/01/2024 16:00:00","SCA|NO3","mFRR","Local","Up","552.00","0.00"," "
"05/01/2024 16:00:00","SCA|NO3","mFRR","Local","Down","1617.00","309.00"," "
"05/01/2024 17:00:00","SCA|NO3","mFRR","Local","Up","575.00","0.00"," "
"05/01/2024 17:00:00","SCA|NO3","mFRR","Local","Down","1564.00","286.00"," "
"05/01/2024 18:00:00","SCA|NO3","mFRR","Local","Up","565.00","0.00"," "
"05/01/2024 18:00:00","SCA|NO3","mFRR","Local","Down","1591.00","331.00"," "
"05/01/2024 19:00:00","SCA|NO3","mFRR","Local","Up","501.00","0.00"," "
"05/01/2024 19:00:00","SCA|NO3","mFRR","Local","Down","1665.00","256.75"," "
"05/01/2024 20:00:00","SCA|NO3","mFRR","Local","Up","524.00","0.00"," "
"05/01/2024 20:00:00","SCA|NO3","mFRR","Local","Down","1642.00","285.00"," "
"05/01/2024 21:00:00","SCA|NO3","mFRR","Local","Up","551.00","0.00"," "
"05/01/2024 21:00:00","SCA|NO3","mFRR","Local","Down","1505.00","0.00"," "
"05/01/2024 22:00:00","SCA|NO3","mFRR","Local","Up","634.00","0.00"," "
"05/01/2024 22:00:00","SCA|NO3","mFRR","Local","Down","1464.00","0.00"," "
"05/01/2024 23:00:00","SCA|NO3","mFRR","Local","Up","677.00","0.00"," "
"05/01/2024 23:00:00","SCA|NO3","mFRR","Local","Down","1388.00","0.00"," "
"06/01/2024 00:00:00","SCA|NO3","mFRR","Local","Up","172.00","16.50"," "
"06/01/2024 00:00:00","SCA|NO3","mFRR","Local","Down","1392.00","0.00"," "
"06/01/2024 01:00:00","SCA|NO3","mFRR","Local","Up","212.00","22.00"," "
"06/01/2024 01:00:00","SCA|NO3","mFRR","Local","Down","1362.00","0.00"," "
"06/01/2024 02:00:00","SCA|NO3","mFRR","Local","Up","306.00","16.50"," "
"06/01/2024 02:00:00","SCA|NO3","mFRR","Local","Down","1226.00","0.00"," "
"06/01/2024 03:00:00","SCA|NO3","mFRR","Local","Up","253.00","0.00"," "
"06/01/2024 03:00:00","SCA|NO3","mFRR","Local","Down","1272.00","0.00"," "
"06/01/2024 04:00:00","SCA|NO3","mFRR","Local","Up","251.00","0.00"," "
"06/01/2024 04:00:00","SCA|NO3","mFRR","Local","Down","1354.00","0.00"," "
"06/01/2024 05:00:00","SCA|NO3","mFRR","Local","Up","266.00","0.00"," "
"06/01/2024 05:00:00","SCA|NO3","mFRR","Local","Down","1364.00","0.00"," "
"06/01/2024 06:00:00","SCA|NO3","mFRR","Local","Up","228.00","0.00"," "
"06/01/2024 06:00:00","SCA|NO3","mFRR","Local","Down","1308.00","0.00"," "
"06/01/2024 07:00:00","SCA|NO3","mFRR","Local","Up","220.00","0.00"," "
"06/01/2024 07:00:00","SCA|NO3","mFRR","Local","Down","1402.00","0.00"," "
"06/01/2024 08:00:00","SCA|NO3","mFRR","Local","Up","171.00","0.00"," "
"06/01/2024 08:00:00","SCA|NO3","mFRR","Local","Down","1432.00","0.00"," "
"06/01/2024 09:00:00","SCA|NO3","mFRR","Local","Up","129.00","0.00"," "
"06/01/2024 09:00:00","SCA|NO3","mFRR","Local","Down","1468.00","14.00"," "
"06/01/2024 10:00:00","SCA|NO3","mFRR","Local","Up","119.00","0.00"," "
"06/01/2024 10:00:00","SCA|NO3","mFRR","Local","Down","1577.00","28.25"," "
"06/01/2024 11:00:00","SCA|NO3","mFRR","Local","Up","118.00","0.00"," "
"06/01/2024 11:00:00","SCA|NO3","mFRR","Local","Down","1587.00","0.00"," "
"06/01/2024 12:00:00","SCA|NO3","mFRR","Local","Up","118.00","0.00"," "
"06/01/2024 12:00:00","SCA|NO3","mFRR","Local","Down","1587.00","0.00"," "
"06/01/2024 13:00:00","SCA|NO3","mFRR","Local","Up","123.00","0.00"," "
"06/01/2024 13:00:00","SCA|NO3","mFRR","Local","Down","1541.00","0.00"," "
"06/01/2024 14:00:00","SCA|NO3","mFRR","Local","Up","123.00","0.00"," "
"06/01/2024 14:00:00","SCA|NO3","mFRR","Local","Down","1539.00","0.00"," "
"06/01/2024 15:00:00","SCA|NO3","mFRR","Local","Up","119.00","0.00"," "
"06/01/2024 15:00:00","SCA|NO3","mFRR","Local","Down","1536.00","0.00"," "
"06/01/2024 16:00:00","SCA|NO3","mFRR","Local","Up","112.00","0.00"," "
"06/01/2024 16:00:00","SCA|NO3","mFRR","Local","Down","1633.00","0.00"," "
"06/01/2024 17:00:00","SCA|NO3","mFRR","Local","Up","112.00","0.00"," "
"06/01/2024 17:00:00","SCA|NO3","mFRR","Local","Down","1634.00","0.00"," "
"06/01/2024 18:00:00","SCA|NO3","mFRR","Local","Up","155.00","0.00"," "
"06/01/2024 18:00:00","SCA|NO3","mFRR","Local","Down","1603.00","0.00"," "
"06/01/2024 19:00:00","SCA|NO3","mFRR","Local","Up","169.00","0.00"," "
"06/01/2024 19:00:00","SCA|NO3","mFRR","Local","Down","1623.00","0.00"," "
"06/01/2024 20:00:00","SCA|NO3","mFRR","Local","Up","176.00","0.00"," "
"06/01/2024 20:00:00","SCA|NO3","mFRR","Local","Down","1516.00","0.00"," "
"06/01/2024 21:00:00","SCA|NO3","mFRR","Local","Up","220.00","0.00"," "
"06/01/2024 21:00:00","SCA|NO3","mFRR","Local","Down","1477.00","0.00"," "
"06/01/2024 22:00:00","SCA|NO3","mFRR","Local","Up","215.00","0.00"," "
"06/01/2024 22:00:00","SCA|NO3","mFRR","Local","Down","1479.00","0.00"," "
"06/01/2024 23:00:00","SCA|NO3","mFRR","Local","Up","240.00","0.00"," "
"06/01/2024 23:00:00","SCA|NO3","mFRR","Local","Down","1360.00","0.00"," "
"07/01/2024 00:00:00","SCA|NO3","mFRR","Local","Up","169.00","9.50"," "
"07/01/2024 00:00:00","SCA|NO3","mFRR","Local","Down","1506.00","0.00"," "
"07/01/2024 01:00:00","SCA|NO3","mFRR","Local","Up","207.00","37.00"," "
"07/01/2024 01:00:00","SCA|NO3","mFRR","Local","Down","1495.00","0.00"," "
"07/01/2024 02:00:00","SCA|NO3","mFRR","Local","Up","227.00","46.00"," "
"07/01/2024 02:00:00","SCA|NO3","mFRR","Local","Down","1475.00","0.00"," "
"07/01/2024 03:00:00","SCA|NO3","mFRR","Local","Up","264.00","46.00"," "
"07/01/2024 03:00:00","SCA|NO3","mFRR","Local","Down","1491.00","0.00"," "
"07/01/2024 04:00:00","SCA|NO3","mFRR","Local","Up","265.00","46.00"," "
"07/01/2024 04:00:00","SCA|NO3","mFRR","Local","Down","1510.00","0.00"," "
"07/01/2024 05:00:00","SCA|NO3","mFRR","Local","Up","294.00","46.00"," "
"07/01/2024 05:00:00","SCA|NO3","mFRR","Local","Down","1501.00","0.00"," "
"07/01/2024 06:00:00","SCA|NO3","mFRR","Local","Up","277.00","33.75"," "
"07/01/2024 06:00:00","SCA|NO3","mFRR","Local","Down","1558.00","0.00"," "
"07/01/2024 07:00:00","SCA|NO3","mFRR","Local","Up","261.00","0.00"," "
"07/01/2024 07:00:00","SCA|NO3","mFRR","Local","Down","1562.00","0.00"," "
"07/01/2024 08:00:00","SCA|NO3","mFRR","Local","Up","224.00","0.00"," "
"07/01/2024 08:00:00","SCA|NO3","mFRR","Local","Down","1590.00","0.00"," "
"07/01/2024 09:00:00","SCA|NO3","mFRR","Local","Up","201.00","0.00"," "
"07/01/2024 09:00:00","SCA|NO3","mFRR","Local","Down","1639.00","0.00"," "
"07/01/2024 10:00:00","SCA|NO3","mFRR","Local","Up","193.00","22.25"," "
"07/01/2024 10:00:00","SCA|NO3","mFRR","Local","Down","1673.00","0.00"," "
