"ISP","Area","Reserve Type","Type of Product","Direction","Offered (MW)","Activated (MW)","Unavailable (MW)"
"14/09/2023 01:00:00","SCA|NO3","mFRR","Local","Down","581.00","182.00"," "
"14/09/2023 02:00:00","SCA|NO3","mFRR","Local","Up","985.00","0.00"," "
"14/09/2023 02:00:00","SCA|NO3","mFRR","Local","Down","553.00","154.00"," "
"14/09/2023 03:00:00","SCA|NO3","mFRR","Local","Up","951.00","0.00"," "
"14/09/2023 03:00:00","SCA|NO3","mFRR","Local","Down","587.00","188.00"," "
"14/09/2023 04:00:00","SCA|NO3","mFRR","Local","Up","919.75","0.00"," "
"14/09/2023 04:00:00","SCA|NO3","mFRR","Local","Down","621.00","202.00"," "
"14/09/2023 05:00:00","SCA|NO3","mFRR","Local","Up","756.00","0.00"," "
"14/09/2023 05:00:00","SCA|NO3","mFRR","Local","Down","764.00","238.00"," "
"14/09/2023 06:00:00","SCA|NO3","mFRR","Local","Up","665.00","0.00"," "
"14/09/2023 06:00:00","SCA|NO3","mFRR","Local","Down","950.00","312.00"," "
"14/09/2023 07:00:00","SCA|NO3","mFRR","Local","Up","627.00","0.00"," "
"14/09/2023 07:00:00","SCA|NO3","mFRR","Local","Down","1085.00","97.00"," "
"14/09/2023 08:00:00","SCA|NO3","mFRR","Local","Up","466.00","0.00"," "
"14/09/2023 08:00:00","SCA|NO3","mFRR","Local","Down","1310.00","82.25"," "
"14/09/2023 09:00:00","SCA|NO3","mFRR","Local","Up","532.00","0.00"," "
"14/09/2023 09:00:00","SCA|NO3","mFRR","Local","Down","1408.00","0.00"," "
"14/09/2023 10:00:00","SCA|NO3","mFRR","Local","Up","604.00","0.00"," "
"14/09/2023 10:00:00","SCA|NO3","mFRR","Local","Down","1368.00","0.00"," "
"14/09/2023 11:00:00","SCA|NO3","mFRR","Local","Up","599.00","0.00"," "
"14/09/2023 11:00:00","SCA|NO3","mFRR","Local","Down","1350.00","0.00"," "
"14/09/2023 12:00:00","SCA|NO3","mFRR","Local","Up","588.00","0.00"," "
"14/09/2023 12:00:00","SCA|NO3","mFRR","Local","Down","1300.00","0.00"," "
"14/09/2023 13:00:00","SCA|NO3","mFRR","Local","Up","582.00","0.00"," "
"14/09/2023 13:00:00","SCA|NO3","mFRR","Local","Down","1245.00","0.00"," "
"14/09/2023 14:00:00","SCA|NO3","mFRR","Local","Up","579.00","0.00"," "
"14/09/2023 14:00:00","SCA|NO3","mFRR","Local","Down","1187.00","0.00"," "
"14/09/2023 15:00:00","SCA|NO3","mFRR","Local","Up","577.00","0.00"," "
"14/09/2023 15:00:00","SCA|NO3","mFRR","Local","Down","1191.00","0.00"," "
"14/09/2023 16:00:00","SCA|NO3","mFRR","Local","Up","586.00","0.00"," "
"14/09/2023 16:00:00","SCA|NO3","mFRR","Local","Down","1116.00","0.00"," "
"14/09/2023 17:00:00","SCA|NO3","mFRR","Local","Up","596.00","124.50"," "
"14/09/2023 17:00:00","SCA|NO3","mFRR","Local","Down","1082.00","0.00"," "
"14/09/2023 18:00:00","SCA|NO3","mFRR","Local","Up","589.00","38.25"," "
"14/09/2023 18:00:00","SCA|NO3","mFRR","Local","Down","1111.00","0.00"," "
"14/09/2023 19:00:00","SCA|NO3","mFRR","Local","Up","602.00","0.00"," "
"14/09/2023 19:00:00","SCA|NO3","mFRR","Local","Down","1178.00","0.00"," "
"14/09/2023 20:00:00","SCA|NO3","mFRR","Local","Up","625.00","0.00"," "
"14/09/2023 20:00:00","SCA|NO3","mFRR","Local","Down","1202.00","0.00"," "
"14/09/2023 21:00:00","SCA|NO3","mFRR","Local","Up","672.00","0.00"," "
"14/09/2023 21:00:00","SCA|NO3","mFRR","Local","Down","1319.00","0.00"," "
"14/09/2023 22:00:00","SCA|NO3","mFRR","Local","Up","700.00","0.00"," "
"14/09/2023 22:00:00","SCA|NO3","mFRR","Local","Down","1354.00","0.00"," "
"14/09/2023 23:00:00","SCA|NO3","mFRR","Local","Up","712.00","0.00"," "
"14/09/2023 23:00:00","SCA|NO3","mFRR","Local","Down","1321.00","0.00"," "
"15/09/2023 00:00:00","SCA|NO3","mFRR","Local","Up","872.00","0.00"," "
"15/09/2023 00:00:00","SCA|NO3","mFRR","Local","Down","1285.00","0.00"," "
"15/09/2023 01:00:00","SCA|NO3","mFRR","Local","Up","979.00","0.00"," "
"15/09/2023 01:00:00","SCA|NO3","mFRR","Local","Down","1170.00","0.00"," "
"15/09/2023 02:00:00","SCA|NO3","mFRR","Local","Up","996.00","15.00"," "
"15/09/2023 02:00:00","SCA|NO3","mFRR","Local","Down","1079.00","0.00"," "
"15/09/2023 03:00:00","SCA|NO3","mFRR","Local","Up","1088.00","57.00"," "
"15/09/2023 03:00:00","SCA|NO3","mFRR","Local","Down","912.00","0.00"," "
"15/09/2023 04:00:00","SCA|NO3","mFRR","Local","Up","1101.00","43.50"," "
"15/09/2023 04:00:00","SCA|NO3","mFRR","Local","Down","858.00","0.00"," "
"15/09/2023 05:00:00","SCA|NO3","mFRR","Local","Up","994.00","0.00"," "
"15/09/2023 05:00:00","SCA|NO3","mFRR","Local","Down","822.00","0.00"," "
"15/09/2023 06:00:00","SCA|NO3","mFRR","Local","Up","898.00","0.00"," "
"15/09/2023 06:00:00","SCA|NO3","mFRR","Local","Down","932.00","0.00"," "
"15/09/2023 07:00:00","SCA|NO3","mFRR","Local","Up","652.00","0.00"," "
"15/09/2023 07:00:00","SCA|NO3","mFRR","Local","Down","1140.75","0.00"," "
"15/09/2023 08:00:00","SCA|NO3","mFRR","Local","Up","509.00","0.00"," "
"15/09/2023 08:00:00","SCA|NO3","mFRR","Local","Down","1289.00","20.00"," "
"15/09/2023 09:00:00","SCA|NO3","mFRR","Local","Up","521.00","0.00"," "
"15/09/2023 09:00:00","SCA|NO3","mFRR","Local","Down","1240.00","183.75"," "
"15/09/2023 10:00:00","SCA|NO3","mFRR","Local","Up","525.00","0.00"," "
"15/09/2023 10:00:00","SCA|NO3","mFRR","Local","Down","1147.00","248.50"," "
"15/09/2023 11:00:00","SCA|NO3","mFRR","Local","Up","515.00","0.00"," "
"15/09/2023 11:00:00","SCA|NO3","mFRR","Local","Down","1187.00","220.00"," "
"15/09/2023 12:00:00","SCA|NO3","mFRR","Local","Up","536.00","0.00"," "
"15/09/2023 12:00:00","SCA|NO3","mFRR","Local","Down","1169.00","157.00"," "
"15/09/2023 13:00:00","SCA|NO3","mFRR","Local","Up","555.00","0.00"," "
"15/09/2023 13:00:00","SCA|NO3","mFRR","Local","Down","1136.00","226.50"," "
"15/09/2023 14:00:00","SCA|NO3","mFRR","Local","Up","612.00","0.00"," "
"15/09/2023 14:00:00","SCA|NO3","mFRR","Local","Down","1108.00","102.00"," "
"15/09/2023 15:00:00","SCA|NO3","mFRR","Local","Up","554.00","60.00"," "
"15/09/2023 15:00:00","SCA|NO3","mFRR","Local","Down","1167.00","0.00"," "
"15/09/2023 16:00:00","SCA|NO3","mFRR","Local","Up","529.00","0.00"," "
"15/09/2023 16:00:00","SCA|NO3","mFRR","Local","Down","1057.00","0.00"," "
"15/09/2023 17:00:00","SCA|NO3","mFRR","Local","Up","536.00","0.00"," "
"15/09/2023 17:00:00","SCA|NO3","mFRR","Local","Down","1079.00","0.00"," "
"15/09/2023 18:00:00","SCA|NO3","mFRR","Local","Up","537.00","0.00"," "
"15/09/2023 18:00:00","SCA|NO3","mFRR","Local","Down","1102.00","0.00"," "
"15/09/2023 19:00:00","SCA|NO3","mFRR","Local","Up","600.00","25.00"," "
"15/09/2023 19:00:00","SCA|NO3","mFRR","Local","Down","1118.00","0.00"," "
"15/09/2023 20:00:00","SCA|NO3","mFRR","Local","Up","741.00","15.50"," "
"15/09/2023 20:00:00","SCA|NO3","mFRR","Local","Down","1004.00","0.00"," "
"15/09/2023 21:00:00","SCA|NO3","mFRR","Local","Up","900.00","0.00"," "
"15/09/2023 21:00:00","SCA|NO3","mFRR","Local","Down","979.00","0.00"," "
"15/09/2023 22:00:00","SCA|NO3","mFRR","Local","Up","992.00","0.00"," "
"15/09/2023 22:00:00","SCA|NO3","mFRR","Local","Down","916.00","0.00"," "
"15/09/2023 23:00:00","SCA|NO3","mFRR","Local","Up","949.00","103.25"," "
"15/09/2023 23:00:00","SCA|NO3","mFRR","Local","Down","1028.00","0.00"," "
"16/09/2023 00:00:00","SCA|NO3","mFRR","Local","Up","1047.00","178.50"," "
"16/09/2023 00:00:00","SCA|NO3","mFRR","Local","Down","1179.00","0.00"," "
"16/09/2023 01:00:00","SCA|NO3","mFRR","Local","Up","1216.00","0.00"," "
"16/09/2023 01:00:00","SCA|NO3","mFRR","Local","Down","1332.00","0.00"," "
"16/09/2023 02:00:00","SCA|NO3","mFRR","Local","Up","1177.00","0.00"," "
"16/09/2023 02:00:00","SCA|NO3","mFRR","Local","Down","1549.00","0.00"," "
"16/09/2023 03:00:00","SCA|NO3","mFRR","Local","Up","1210.00","0.00"," "
"16/09/2023 03:00:00","SCA|NO3","mFRR","Local","Down","1633.00","0.00"," "
"16/09/2023 04:00:00","SCA|NO3","mFRR","Local","Up","1199.00","0.00"," "
"16/09/2023 04:00:00","SCA|NO3","mFRR","Local","Down","1705.00","0.00"," "
"16/09/2023 05:00:00","SCA|NO3","mFRR","Local","Up","1099.00","0.00"," "
"16/09/2023 05:00:00","SCA|NO3","mFRR","Local","Down","1676.00","0.00"," "
"16/09/2023 06:00:00","SCA|NO3","mFRR","Local","Up","1023.00","0.00"," "
"16/09/2023 06:00:00","SCA|NO3","mFRR","Local","Down","1720.00","0.00"," "
"16/09/2023 07:00:00","SCA|NO3","mFRR","Local","Up","869.00","0.00"," "
"16/09/2023 07:00:00","SCA|NO3","mFRR","Local","Down","1713.00","0.00"," "
"16/09/2023 08:00:00","SCA|NO3","mFRR","Local","Up","771.00","51.00"," "
"16/09/2023 08:00:00","SCA|NO3","mFRR","Local","Down","1651.00","0.00"," "
"16/09/2023 09:00:00","SCA|NO3","mFRR","Local","Up","681.00","246.00"," "
"16/09/2023 09:00:00","SCA|NO3","mFRR","Local","Down","1623.00","0.00"," "
"16/09/2023 10:00:00","SCA|NO3","mFRR","Local","Up","680.00","274.00"," "
"16/09/2023 10:00:00","SCA|NO3","mFRR","Local","Down","1588.00","0.00"," "
"16/09/2023 11:00:00","SCA|NO3","mFRR","Local","Up","680.00","272.00"," "
"16/09/2023 11:00:00","SCA|NO3","mFRR","Local","Down","1400.00","0.00"," "
"16/09/2023 12:00:00","SCA|NO3","mFRR","Local","Up","679.00","93.00"," "
"16/09/2023 12:00:00","SCA|NO3","mFRR","Local","Down","1272.00","0.00"," "
"16/09/2023 13:00:00","SCA|NO3","mFRR","Local","Up","771.00","36.50"," "
"16/09/2023 13:00:00","SCA|NO3","mFRR","Local","Down","1078.00","60.50"," "
"16/09/2023 14:00:00","SCA|NO3","mFRR","Local","Up","768.00","0.00"," "
"16/09/2023 14:00:00","SCA|NO3","mFRR","Local","Down","996.00","98.00"," "
"16/09/2023 15:00:00","SCA|NO3","mFRR","Local","Up","744.00","0.00"," "
"16/09/2023 15:00:00","SCA|NO3","mFRR","Local","Down","981.00","11.50"," "
"16/09/2023 16:00:00","SCA|NO3","mFRR","Local","Up","739.00","80.25"," "
"16/09/2023 16:00:00","SCA|NO3","mFRR","Local","Down","951.00","0.00"," "
"16/09/2023 17:00:00","SCA|NO3","mFRR","Local","Up","696.00","88.50"," "
"16/09/2023 17:00:00","SCA|NO3","mFRR","Local","Down","937.00","0.00"," "
"16/09/2023 18:00:00","SCA|NO3","mFRR","Local","Up","683.00","116.00"," "
"16/09/2023 18:00:00","SCA|NO3","mFRR","Local","Down","874.00","0.00"," "
"16/09/2023 19:00:00","SCA|NO3","mFRR","Local","Up","687.00","126.00"," "
"16/09/2023 19:00:00","SCA|NO3","mFRR","Local","Down","854.00","0.00"," "
"16/09/2023 20:00:00","SCA|NO3","mFRR","Local","Up","691.00","101.50"," "
"16/09/2023 20:00:00","SCA|NO3","mFRR","Local","Down","814.00","0.00"," "
"16/09/2023 21:00:00","SCA|NO3","mFRR","Local","Up","647.00","83.00"," "
"16/09/2023 21:00:00","SCA|NO3","mFRR","Local","Down","790.00","0.00"," "
"16/09/2023 22:00:00","SCA|NO3","mFRR","Local","Up","739.00","66.75"," "
"16/09/2023 22:00:00","SCA|NO3","mFRR","Local","Down","675.00","0.00"," "
"16/09/2023 23:00:00","SCA|NO3","mFRR","Local","Up","916.00","0.00"," "
"16/09/2023 23:00:00","SCA|NO3","mFRR","Local","Down","565.00","0.00"," "
"17/09/2023 00:00:00","SCA|NO3","mFRR","Local","Up","977.00","158.00"," "
"17/09/2023 00:00:00","SCA|NO3","mFRR","Local","Down","557.00","0.00"," "
"17/09/2023 01:00:00","SCA|NO3","mFRR","Local","Up","1046.00","102.75"," "
"17/09/2023 01:00:00","SCA|NO3","mFRR","Local","Down","582.00","0.00"," "
"17/09/2023 02:00:00","SCA|NO3","mFRR","Local","Up","1060.00","0.00"," "
"17/09/2023 02:00:00","SCA|NO3","mFRR","Local","Down","558.00","0.00"," "
"17/09/2023 03:00:00","SCA|NO3","mFRR","Local","Up","1067.00","0.00"," "
"17/09/2023 03:00:00","SCA|NO3","mFRR","Local","Down","568.00","0.00"," "
"17/09/2023 04:00:00","SCA|NO3","mFRR","Local","Up","1120.00","0.00"," "
"17/09/2023 04:00:00","SCA|NO3","mFRR","Local","Down","488.00","0.00"," "
"17/09/2023 05:00:00","SCA|NO3","mFRR","Local","Up","1043.00","0.00"," "
"17/09/2023 05:00:00","SCA|NO3","mFRR","Local","Down","482.00","0.00"," "
"17/09/2023 06:00:00","SCA|NO3","mFRR","Local","Up","1025.00","0.00"," "
"17/09/2023 06:00:00","SCA|NO3","mFRR","Local","Down","489.00","0.00"," "
"17/09/2023 07:00:00","SCA|NO3","mFRR","Local","Up","972.00","0.00"," "
"17/09/2023 07:00:00","SCA|NO3","mFRR","Local","Down","491.00","81.00"," "
"17/09/2023 08:00:00","SCA|NO3","mFRR","Local","Up","965.00","0.00"," "
"17/09/2023 08:00:00","SCA|NO3","mFRR","Local","Down","494.00","50.25"," "
"17/09/2023 09:00:00","SCA|NO3","mFRR","Local","Up","891.00","131.00"," "
"17/09/2023 09:00:00","SCA|NO3","mFRR","Local","Down","556.00","0.00"," "
"17/09/2023 10:00:00","SCA|NO3","mFRR","Local","Up","944.00","167.00"," "
"17/09/2023 10:00:00","SCA|NO3","mFRR","Local","Down","511.00","0.00"," "
"17/09/2023 11:00:00","SCA|NO3","mFRR","Local","Up","929.00","138.50"," "
"17/09/2023 11:00:00","SCA|NO3","mFRR","Local","Down","530.00","0.00"," "
"17/09/2023 12:00:00","SCA|NO3","mFRR","Local","Up","936.00","62.00"," "
"17/09/2023 12:00:00","SCA|NO3","mFRR","Local","Down","530.00","0.00"," "
"17/09/2023 13:00:00","SCA|NO3","mFRR","Local","Up","954.00","0.00"," "
"17/09/2023 13:00:00","SCA|NO3","mFRR","Local","Down","525.00","40.00"," "
"17/09/2023 14:00:00","SCA|NO3","mFRR","Local","Up","1066.00","0.00"," "
"17/09/2023 14:00:00","SCA|NO3","mFRR","Local","Down","526.00","91.75"," "
"17/09/2023 15:00:00","SCA|NO3","mFRR","Local","Up","833.00","0.00"," "
"17/09/2023 15:00:00","SCA|NO3","mFRR","Local","Down","633.00","125.00"," "
"17/09/2023 16:00:00","SCA|NO3","mFRR","Local","Up","730.00","0.00"," "
"17/09/2023 16:00:00","SCA|NO3","mFRR","Local","Down","770.00","151.00"," "
"17/09/2023 17:00:00","SCA|NO3","mFRR","Local","Up","701.00","48.00"," "
"17/09/2023 17:00:00","SCA|NO3","mFRR","Local","Down","824.00","0.00"," "
"17/09/2023 18:00:00","SCA|NO3","mFRR","Local","Up","588.00","159.00"," "
"17/09/2023 18:00:00","SCA|NO3","mFRR","Local","Down","948.00","0.00"," "
"17/09/2023 19:00:00","SCA|NO3","mFRR","Local","Up","570.00","95.25"," "
"17/09/2023 19:00:00","SCA|NO3","mFRR","Local","Down","1060.00","0.00"," "
"17/09/2023 20:00:00","SCA|NO3","mFRR","Local","Up","590.00","0.00"," "
"17/09/2023 20:00:00","SCA|NO3","mFRR","Local","Down","1074.00","0.00"," "
"17/09/2023 21:00:00","SCA|NO3","mFRR","Local","Up","721.00","0.00"," "
"17/09/2023 21:00:00","SCA|NO3","mFRR","Local","Down","920.00","0.00"," "
"17/09/2023 22:00:00","SCA|NO3","mFRR","Local","Up","766.00","0.00"," "
"17/09/2023 22:00:00","SCA|NO3","mFRR","Local","Down","883.00","0.00"," "
"17/09/2023 23:00:00","SCA|NO3","mFRR","Local","Up","796.00","0.00"," "
"17/09/2023 23:00:00","SCA|NO3","mFRR","Local","Down","857.00","0.00"," "
"18/09/2023 00:00:00","SCA|NO3","mFRR","Local","Up","1024.00","0.00"," "
"18/09/2023 00:00:00","SCA|NO3","mFRR","Local","Down","736.00","0.00"," "
"18/09/2023 01:00:00","SCA|NO3","mFRR","Local","Up","1146.00","0.00"," "
"18/09/2023 01:00:00","SCA|NO3","mFRR","Local","Down","727.00","0.00"," "
"18/09/2023 02:00:00","SCA|NO3","mFRR","Local","Up","1151.00","0.00"," "
"18/09/2023 02:00:00","SCA|NO3","mFRR","Local","Down","787.00","0.00"," "
"18/09/2023 03:00:00","SCA|NO3","mFRR","Local","Up","1154.00","0.00"," "
"18/09/2023 03:00:00","SCA|NO3","mFRR","Local","Down","859.00","32.50"," "
"18/09/2023 04:00:00","SCA|NO3","mFRR","Local","Up","1151.00","0.00"," "
"18/09/2023 04:00:00","SCA|NO3","mFRR","Local","Down","971.00","65.00"," "
"18/09/2023 05:00:00","SCA|NO3","mFRR","Local","Up","1044.00","0.00"," "
"18/09/2023 05:00:00","SCA|NO3","mFRR","Local","Down","1086.00","170.00"," "
"18/09/2023 06:00:00","SCA|NO3","mFRR","Local","Up","983.00","0.00"," "
"18/09/2023 06:00:00","SCA|NO3","mFRR","Local","Down","1173.00","399.00"," "
"18/09/2023 07:00:00","SCA|NO3","mFRR","Local","Up","833.00","0.00"," "
"18/09/2023 07:00:00","SCA|NO3","mFRR","Local","Down","1301.00","464.00"," "
"18/09/2023 08:00:00","SCA|NO3","mFRR","Local","Up","711.00","0.00"," "
"18/09/2023 08:00:00","SCA|NO3","mFRR","Local","Down","1330.00","521.00"," "
"18/09/2023 09:00:00","SCA|NO3","mFRR","Local","Up","751.00","0.00"," "
"18/09/2023 09:00:00","SCA|NO3","mFRR","Local","Down","1384.00","510.00"," "
"18/09/2023 10:00:00","SCA|NO3","mFRR","Local","Up","776.00","0.00"," "
"18/09/2023 10:00:00","SCA|NO3","mFRR","Local","Down","1395.00","408.25"," "
"18/09/2023 11:00:00","SCA|NO3","mFRR","Local","Up","822.00","0.00"," "
"18/09/2023 11:00:00","SCA|NO3","mFRR","Local","Down","1404.50","220.50"," "
"18/09/2023 12:00:00","SCA|NO3","mFRR","Local","Up","849.00","0.00"," "
