"ISP","Area","Reserve Type","Type of Product","Direction","Offered (MW)","Activated (MW)","Unavailable (MW)"
"12/09/2023 11:00:00","SCA|NO1","mFRR","Local","Up","136.00","0.00"," "
"12/09/2023 11:00:00","SCA|NO1","mFRR","Local","Down","125.00","0.00"," "
"12/09/2023 12:00:00","SCA|NO1","mFRR","Local","Up","129.00","0.00"," "
"12/09/2023 12:00:00","SCA|NO1","mFRR","Local","Down","112.00","0.00"," "
"12/09/2023 13:00:00","SCA|NO1","mFRR","Local","Up","187.00","0.00"," "
"12/09/2023 13:00:00","SCA|NO1","mFRR","Local","Down","80.00","0.00"," "
"12/09/2023 14:00:00","SCA|NO1","mFRR","Local","Up","191.00","0.00"," "
"12/09/2023 14:00:00","SCA|NO1","mFRR","Local","Down","78.00","0.00"," "
"12/09/2023 15:00:00","SCA|NO1","mFRR","Local","Up","195.00","0.00"," "
"12/09/2023 15:00:00","SCA|NO1","mFRR","Local","Down","70.00","0.00"," "
"12/09/2023 16:00:00","SCA|NO1","mFRR","Local","Up","153.00","0.00"," "
"12/09/2023 16:00:00","SCA|NO1","mFRR","Local","Down","68.00","0.00"," "
"12/09/2023 17:00:00","SCA|NO1","mFRR","Local","Up","171.00","0.00"," "
"12/09/2023 17:00:00","SCA|NO1","mFRR","Local","Down","72.00","0.00"," "
"12/09/2023 18:00:00","SCA|NO1","mFRR","Local","Up","177.00","0.00"," "
"12/09/2023 18:00:00","SCA|NO1","mFRR","Local","Down","85.00","0.00"," "
"12/09/2023 19:00:00","SCA|NO1","mFRR","Local","Up","131.00","0.00"," "
"12/09/2023 19:00:00","SCA|NO1","mFRR","Local","Down","105.00","0.00"," "
"12/09/2023 20:00:00","SCA|NO1","mFRR","Local","Up","131.00","0.00"," "
"12/09/2023 20:00:00","SCA|NO1","mFRR","Local","Down","110.00","0.00"," "
"12/09/2023 21:00:00","SCA|NO1","mFRR","Local","Up","156.00","0.00"," "
"12/09/2023 21:00:00","SCA|NO1","mFRR","Local","Down","71.00","0.00"," "
"12/09/2023 22:00:00","SCA|NO1","mFRR","Local","Up","183.00","0.00"," "
"12/09/2023 22:00:00","SCA|NO1","mFRR","Local","Down","62.00","0.00"," "
"12/09/2023 23:00:00","SCA|NO1","mFRR","Local","Up","196.00","0.00"," "
"12/09/2023 23:00:00","SCA|NO1","mFRR","Local","Down","90.00","0.00"," "
"13/09/2023 00:00:00","SCA|NO1","mFRR","Local","Up","200.00","0.00"," "
"13/09/2023 00:00:00","SCA|NO1","mFRR","Local","Down","58.00","0.00"," "
"13/09/2023 01:00:00","SCA|NO1","mFRR","Local","Up","273.00","0.00"," "
"13/09/2023 01:00:00","SCA|NO1","mFRR","Local","Down","130.00","0.00"," "
"13/09/2023 02:00:00","SCA|NO1","mFRR","Local","Up","303.00","0.00"," "
"13/09/2023 02:00:00","SCA|NO1","mFRR","Local","Down","130.00","0.00"," "
"13/09/2023 03:00:00","SCA|NO1","mFRR","Local","Up","311.00","0.00"," "
"13/09/2023 03:00:00","SCA|NO1","mFRR","Local","Down","130.00","0.00"," "
"13/09/2023 04:00:00","SCA|NO1","mFRR","Local","Up","310.00","0.00"," "
"13/09/2023 04:00:00","SCA|NO1","mFRR","Local","Down","130.00","0.00"," "
"13/09/2023 05:00:00","SCA|NO1","mFRR","Local","Up","247.00","0.00"," "
"13/09/2023 05:00:00","SCA|NO1","mFRR","Local","Down","58.00","0.00"," "
"13/09/2023 06:00:00","SCA|NO1","mFRR","Local","Up","249.00","0.00"," "
"13/09/2023 06:00:00","SCA|NO1","mFRR","Local","Down","58.00","0.00"," "
"13/09/2023 07:00:00","SCA|NO1","mFRR","Local","Up","232.00","0.00"," "
"13/09/2023 07:00:00","SCA|NO1","mFRR","Local","Down","58.00","0.00"," "
"13/09/2023 08:00:00","SCA|NO1","mFRR","Local","Up","235.00","211.00"," "
"13/09/2023 08:00:00","SCA|NO1","mFRR","Local","Down","58.00","0.00"," "
"13/09/2023 09:00:00","SCA|NO1","mFRR","Local","Up","162.00","119.00"," "
"13/09/2023 09:00:00","SCA|NO1","mFRR","Local","Down","58.00","0.00"," "
"13/09/2023 10:00:00","SCA|NO1","mFRR","Local","Up","143.00","0.00"," "
"13/09/2023 10:00:00","SCA|NO1","mFRR","Local","Down","58.00","0.00"," "
"13/09/2023 11:00:00","SCA|NO1","mFRR","Local","Up","138.00","0.00"," "
"13/09/2023 11:00:00","SCA|NO1","mFRR","Local","Down","58.00","0.00"," "
"13/09/2023 12:00:00","SCA|NO1","mFRR","Local","Up","144.00","0.00"," "
"13/09/2023 12:00:00","SCA|NO1","mFRR","Local","Down","89.00","31.00"," "
"13/09/2023 13:00:00","SCA|NO1","mFRR","Local","Up","141.00","0.00"," "
"13/09/2023 13:00:00","SCA|NO1","mFRR","Local","Down","88.00","30.00"," "
"13/09/2023 14:00:00","SCA|NO1","mFRR","Local","Up","142.00","0.00"," "
"13/09/2023 14:00:00","SCA|NO1","mFRR","Local","Down","89.00","31.00"," "
"13/09/2023 15:00:00","SCA|NO1","mFRR","Local","Up","222.00","0.00"," "
"13/09/2023 15:00:00","SCA|NO1","mFRR","Local","Down","68.00","10.00"," "
"13/09/2023 16:00:00","SCA|NO1","mFRR","Local","Up","156.00","0.00"," "
"13/09/2023 16:00:00","SCA|NO1","mFRR","Local","Down","191.00","61.00"," "
"13/09/2023 17:00:00","SCA|NO1","mFRR","Local","Up","163.00","0.00"," "
"13/09/2023 17:00:00","SCA|NO1","mFRR","Local","Down","187.00","42.75"," "
"13/09/2023 18:00:00","SCA|NO1","mFRR","Local","Up","175.00","0.00"," "
"13/09/2023 18:00:00","SCA|NO1","mFRR","Local","Down","182.00","0.00"," "
"13/09/2023 19:00:00","SCA|NO1","mFRR","Local","Up","162.00","114.00"," "
"13/09/2023 19:00:00","SCA|NO1","mFRR","Local","Down","183.00","0.00"," "
"13/09/2023 20:00:00","SCA|NO1","mFRR","Local","Up","130.00","120.00"," "
"13/09/2023 20:00:00","SCA|NO1","mFRR","Local","Down","191.00","0.00"," "
"13/09/2023 21:00:00","SCA|NO1","mFRR","Local","Up","149.00","0.00"," "
"13/09/2023 21:00:00","SCA|NO1","mFRR","Local","Down","92.00","0.00"," "
"13/09/2023 22:00:00","SCA|NO1","mFRR","Local","Up","162.00","0.00"," "
"13/09/2023 22:00:00","SCA|NO1","mFRR","Local","Down","83.00","18.75"," "
"13/09/2023 23:00:00","SCA|NO1","mFRR","Local","Up","161.00","0.00"," "
"13/09/2023 23:00:00","SCA|NO1","mFRR","Local","Down","70.00","12.00"," "
"14/09/2023 00:00:00","SCA|NO1","mFRR","Local","Up","89.00","0.00"," "
"14/09/2023 00:00:00","SCA|NO1","mFRR","Local","Down","138.00","59.00"," "
"14/09/2023 01:00:00","SCA|NO1","mFRR","Local","Up","199.00","0.00"," "
"14/09/2023 01:00:00","SCA|NO1","mFRR","Local","Down","103.00","10.00"," "
"14/09/2023 02:00:00","SCA|NO1","mFRR","Local","Up","218.00","0.00"," "
"14/09/2023 02:00:00","SCA|NO1","mFRR","Local","Down","87.00","0.00"," "
"14/09/2023 03:00:00","SCA|NO1","mFRR","Local","Up","193.00","0.00"," "
"14/09/2023 03:00:00","SCA|NO1","mFRR","Local","Down","86.00","0.00"," "
"14/09/2023 04:00:00","SCA|NO1","mFRR","Local","Up","183.00","0.00"," "
"14/09/2023 04:00:00","SCA|NO1","mFRR","Local","Down","91.00","0.00"," "
"14/09/2023 05:00:00","SCA|NO1","mFRR","Local","Up","97.00","0.00"," "
"14/09/2023 05:00:00","SCA|NO1","mFRR","Local","Down","96.00","17.00"," "
"14/09/2023 06:00:00","SCA|NO1","mFRR","Local","Up","113.00","0.00"," "
"14/09/2023 06:00:00","SCA|NO1","mFRR","Local","Down","79.00","0.00"," "
"14/09/2023 07:00:00","SCA|NO1","mFRR","Local","Up","109.00","0.00"," "
"14/09/2023 07:00:00","SCA|NO1","mFRR","Local","Down","79.00","0.00"," "
"14/09/2023 08:00:00","SCA|NO1","mFRR","Local","Up","21.00","5.25"," "
"14/09/2023 08:00:00","SCA|NO1","mFRR","Local","Down","101.00","0.00"," "
"14/09/2023 09:00:00","SCA|NO1","mFRR","Local","Up","36.00","36.00"," "
"14/09/2023 09:00:00","SCA|NO1","mFRR","Local","Down","95.00","0.00"," "
"14/09/2023 10:00:00","SCA|NO1","mFRR","Local","Up","52.00","26.00"," "
"14/09/2023 10:00:00","SCA|NO1","mFRR","Local","Down","116.00","0.00"," "
"14/09/2023 11:00:00","SCA|NO1","mFRR","Local","Up","71.00","0.00"," "
"14/09/2023 11:00:00","SCA|NO1","mFRR","Local","Down","90.00","0.00"," "
"14/09/2023 12:00:00","SCA|NO1","mFRR","Local","Up","80.00","0.00"," "
"14/09/2023 12:00:00","SCA|NO1","mFRR","Local","Down","99.00","0.00"," "
"14/09/2023 13:00:00","SCA|NO1","mFRR","Local","Up","105.00","0.00"," "
"14/09/2023 13:00:00","SCA|NO1","mFRR","Local","Down","79.00","0.00"," "
"14/09/2023 14:00:00","SCA|NO1","mFRR","Local","Up","114.00","0.00"," "
"14/09/2023 14:00:00","SCA|NO1","mFRR","Local","Down","119.00","0.00"," "
"14/09/2023 15:00:00","SCA|NO1","mFRR","Local","Up","122.00","0.00"," "
"14/09/2023 15:00:00","SCA|NO1","mFRR","Local","Down","119.00","0.00"," "
"14/09/2023 16:00:00","SCA|NO1","mFRR","Local","Up","138.00","0.00"," "
"14/09/2023 16:00:00","SCA|NO1","mFRR","Local","Down","119.00","0.00"," "
"14/09/2023 17:00:00","SCA|NO1","mFRR","Local","Up","135.00","101.25"," "
"14/09/2023 17:00:00","SCA|NO1","mFRR","Local","Down","114.00","0.00"," "
"14/09/2023 18:00:00","SCA|NO1","mFRR","Local","Up","154.00","38.50"," "
"14/09/2023 18:00:00","SCA|NO1","mFRR","Local","Down","111.00","0.00"," "
"14/09/2023 19:00:00","SCA|NO1","mFRR","Local","Up","169.00","0.00"," "
"14/09/2023 19:00:00","SCA|NO1","mFRR","Local","Down","112.00","0.00"," "
"14/09/2023 20:00:00","SCA|NO1","mFRR","Local","Up","202.00","0.00"," "
"14/09/2023 20:00:00","SCA|NO1","mFRR","Local","Down","79.00","0.00"," "
"14/09/2023 21:00:00","SCA|NO1","mFRR","Local","Up","233.00","0.00"," "
"14/09/2023 21:00:00","SCA|NO1","mFRR","Local","Down","55.00","0.00"," "
"14/09/2023 22:00:00","SCA|NO1","mFRR","Local","Up","255.00","0.00"," "
"14/09/2023 22:00:00","SCA|NO1","mFRR","Local","Down","55.00","0.00"," "
"14/09/2023 23:00:00","SCA|NO1","mFRR","Local","Up","286.00","0.00"," "
"14/09/2023 23:00:00","SCA|NO1","mFRR","Local","Down","55.00","0.00"," "
"15/09/2023 00:00:00","SCA|NO1","mFRR","Local","Up","253.00","0.00"," "
"15/09/2023 00:00:00","SCA|NO1","mFRR","Local","Down","139.00","0.00"," "
"15/09/2023 01:00:00","SCA|NO1","mFRR","Local","Up","304.00","0.00"," "
"15/09/2023 01:00:00","SCA|NO1","mFRR","Local","Down","228.00","0.00"," "
"15/09/2023 02:00:00","SCA|NO1","mFRR","Local","Up","296.00","0.00"," "
"15/09/2023 02:00:00","SCA|NO1","mFRR","Local","Down","215.00","0.00"," "
"15/09/2023 03:00:00","SCA|NO1","mFRR","Local","Up","304.00","0.00"," "
"15/09/2023 03:00:00","SCA|NO1","mFRR","Local","Down","198.00","0.00"," "
"15/09/2023 04:00:00","SCA|NO1","mFRR","Local","Up","302.00","0.00"," "
"15/09/2023 04:00:00","SCA|NO1","mFRR","Local","Down","199.00","0.00"," "
"15/09/2023 05:00:00","SCA|NO1","mFRR","Local","Up","235.00","0.00"," "
"15/09/2023 05:00:00","SCA|NO1","mFRR","Local","Down","95.00","0.00"," "
"15/09/2023 06:00:00","SCA|NO1","mFRR","Local","Up","207.00","0.00"," "
"15/09/2023 06:00:00","SCA|NO1","mFRR","Local","Down","127.00","0.00"," "
"15/09/2023 07:00:00","SCA|NO1","mFRR","Local","Up","187.00","0.00"," "
"15/09/2023 07:00:00","SCA|NO1","mFRR","Local","Down","131.00","0.00"," "
"15/09/2023 08:00:00","SCA|NO1","mFRR","Local","Up","144.00","0.00"," "
"15/09/2023 08:00:00","SCA|NO1","mFRR","Local","Down","173.00","0.00"," "
"15/09/2023 09:00:00","SCA|NO1","mFRR","Local","Up","214.00","0.00"," "
"15/09/2023 09:00:00","SCA|NO1","mFRR","Local","Down","198.00","0.00"," "
"15/09/2023 10:00:00","SCA|NO1","mFRR","Local","Up","232.00","0.00"," "
"15/09/2023 10:00:00","SCA|NO1","mFRR","Local","Down","194.00","0.00"," "
"15/09/2023 11:00:00","SCA|NO1","mFRR","Local","Up","230.00","0.00"," "
"15/09/2023 11:00:00","SCA|NO1","mFRR","Local","Down","191.00","0.00"," "
"15/09/2023 12:00:00","SCA|NO1","mFRR","Local","Up","243.00","0.00"," "
"15/09/2023 12:00:00","SCA|NO1","mFRR","Local","Down","195.00","0.00"," "
"15/09/2023 13:00:00","SCA|NO1","mFRR","Local","Up","252.00","0.00"," "
"15/09/2023 13:00:00","SCA|NO1","mFRR","Local","Down","189.00","0.00"," "
"15/09/2023 14:00:00","SCA|NO1","mFRR","Local","Up","287.00","0.00"," "
"15/09/2023 14:00:00","SCA|NO1","mFRR","Local","Down","218.00","0.00"," "
"15/09/2023 15:00:00","SCA|NO1","mFRR","Local","Up","305.00","0.00"," "
"15/09/2023 15:00:00","SCA|NO1","mFRR","Local","Down","169.00","0.00"," "
"15/09/2023 16:00:00","SCA|NO1","mFRR","Local","Up","315.00","0.00"," "
"15/09/2023 16:00:00","SCA|NO1","mFRR","Local","Down","190.00","0.00"," "
"15/09/2023 17:00:00","SCA|NO1","mFRR","Local","Up","360.00","0.00"," "
"15/09/2023 17:00:00","SCA|NO1","mFRR","Local","Down","142.00","0.00"," "
"15/09/2023 18:00:00","SCA|NO1","mFRR","Local","Up","377.00","0.00"," "
"15/09/2023 18:00:00","SCA|NO1","mFRR","Local","Down","115.00","0.00"," "
"15/09/2023 19:00:00","SCA|NO1","mFRR","Local","Up","399.00","0.00"," "
"15/09/2023 19:00:00","SCA|NO1","mFRR","Local","Down","112.00","0.00"," "
"15/09/2023 20:00:00","SCA|NO1","mFRR","Local","Up","432.00","0.00"," "
"15/09/2023 20:00:00","SCA|NO1","mFRR","Local","Down","109.00","0.00"," "
"15/09/2023 21:00:00","SCA|NO1","mFRR","Local","Up","418.00","0.00"," "
"15/09/2023 21:00:00","SCA|NO1","mFRR","Local","Down","99.00","0.00"," "
"15/09/2023 22:00:00","SCA|NO1","mFRR","Local","Up","441.00","0.00"," "
"15/09/2023 22:00:00","SCA|NO1","mFRR","Local","Down","99.00","0.00"," "
"15/09/2023 23:00:00","SCA|NO1","mFRR","Local","Up","454.00","0.00"," "
"15/09/2023 23:00:00","SCA|NO1","mFRR","Local","Down","84.00","0.00"," "
"16/09/2023 00:00:00","SCA|NO1","mFRR","Local","Up","317.00","0.00"," "
"16/09/2023 00:00:00","SCA|NO1","mFRR","Local","Down","192.00","0.00"," "
"16/09/2023 01:00:00","SCA|NO1","mFRR","Local","Up","344.00","0.00"," "
"16/09/2023 01:00:00","SCA|NO1","mFRR","Local","Down","219.00","0.00"," "
"16/09/2023 02:00:00","SCA|NO1","mFRR","Local","Up","341.00","0.00"," "
"16/09/2023 02:00:00","SCA|NO1","mFRR","Local","Down","209.00","0.00"," "
"16/09/2023 03:00:00","SCA|NO1","mFRR","Local","Up","348.00","0.00"," "
"16/09/2023 03:00:00","SCA|NO1","mFRR","Local","Down","185.00","0.00"," "
"16/09/2023 04:00:00","SCA|NO1","mFRR","Local","Up","349.00","0.00"," "
"16/09/2023 04:00:00","SCA|NO1","mFRR","Local","Down","182.00","0.00"," "
"16/09/2023 05:00:00","SCA|NO1","mFRR","Local","Up","310.00","0.00"," "
"16/09/2023 05:00:00","SCA|NO1","mFRR","Local","Down","166.00","0.00"," "
"16/09/2023 06:00:00","SCA|NO1","mFRR","Local","Up","273.00","0.00"," "
"16/09/2023 06:00:00","SCA|NO1","mFRR","Local","Down","151.00","0.00"," "
"16/09/2023 07:00:00","SCA|NO1","mFRR","Local","Up","244.00","0.00"," "
"16/09/2023 07:00:00","SCA|NO1","mFRR","Local","Down","140.00","0.00"," "
"16/09/2023 08:00:00","SCA|NO1","mFRR","Local","Up","202.00","0.00"," "
"16/09/2023 08:00:00","SCA|NO1","mFRR","Local","Down","178.00","0.00"," "
"16/09/2023 09:00:00","SCA|NO1","mFRR","Local","Up","166.00","0.00"," "
"16/09/2023 09:00:00","SCA|NO1","mFRR","Local","Down","191.00","0.00"," "
"16/09/2023 10:00:00","SCA|NO1","mFRR","Local","Up","163.00","0.00"," "
"16/09/2023 10:00:00","SCA|NO1","mFRR","Local","Down","194.00","0.00"," "
"16/09/2023 11:00:00","SCA|NO1","mFRR","Local","Up","161.00","0.00"," "
"16/09/2023 11:00:00","SCA|NO1","mFRR","Local","Down","196.00","0.00"," "
"16/09/2023 12:00:00","SCA|NO1","mFRR","Local","Up","161.00","0.00"," "
"16/09/2023 12:00:00","SCA|NO1","mFRR","Local","Down","196.00","0.00"," "
"16/09/2023 13:00:00","SCA|NO1","mFRR","Local","Up","168.00","0.00"," "
"16/09/2023 13:00:00","SCA|NO1","mFRR","Local","Down","189.00","0.00"," "
"16/09/2023 14:00:00","SCA|NO1","mFRR","Local","Up","169.00","0.00"," "
"16/09/2023 14:00:00","SCA|NO1","mFRR","Local","Down","188.00","0.00"," "
"16/09/2023 15:00:00","SCA|NO1","mFRR","Local","Up","160.00","0.00"," "
"16/09/2023 15:00:00","SCA|NO1","mFRR","Local","Down","197.00","0.00"," "
"16/09/2023 16:00:00","SCA|NO1","mFRR","Local","Up","151.00","0.00"," "
"16/09/2023 16:00:00","SCA|NO1","mFRR","Local","Down","211.00","0.00"," "
"16/09/2023 17:00:00","SCA|NO1","mFRR","Local","Up","141.00","16.50"," "
"16/09/2023 17:00:00","SCA|NO1","mFRR","Local","Down","215.00","0.00"," "
"16/09/2023 18:00:00","SCA|NO1","mFRR","Local","Up","144.00","33.00"," "
"16/09/2023 18:00:00","SCA|NO1","mFRR","Local","Down","220.00","0.00"," "
"16/09/2023 19:00:00","SCA|NO1","mFRR","Local","Up","156.00","34.00"," "
"16/09/2023 19:00:00","SCA|NO1","mFRR","Local","Down","212.00","0.00"," "
"16/09/2023 20:00:00","SCA|NO1","mFRR","Local","Up","167.00","34.00"," "
"16/09/2023 20:00:00","SCA|NO1","mFRR","Local","Down","200.00","0.00"," "
"16/09/2023 21:00:00","SCA|NO1","mFRR","Local","Up","179.00","34.00"," "
"16/09/2023 21:00:00","SCA|NO1","mFRR","Local","Down","187.00","0.00"," "
"16/09/2023 22:00:00","SCA|NO1","mFRR","Local","Up","198.00","33.00"," "
"16/09/2023 22:00:00","SCA|NO1","mFRR","Local","Down","179.00","0.00"," "
"16/09/2023 23:00:00","SCA|NO1","mFRR","Local","Up","211.00","0.00"," "
"16/09/2023 23:00:00","SCA|NO1","mFRR","Local","Down","168.00","0.00"," "
"17/09/2023 00:00:00","SCA|NO1","mFRR","Local","Up","286.00","286.00"," "
"17/09/2023 00:00:00","SCA|NO1","mFRR","Local","Down","112.00","0.00"," "
"17/09/2023 01:00:00","SCA|NO1","mFRR","Local","Up","343.00","289.00"," "
"17/09/2023 01:00:00","SCA|NO1","mFRR","Local","Down","111.00","0.00"," "
"17/09/2023 02:00:00","SCA|NO1","mFRR","Local","Up","347.00","194.00"," "
"17/09/2023 02:00:00","SCA|NO1","mFRR","Local","Down","112.00","0.00"," "
"17/09/2023 03:00:00","SCA|NO1","mFRR","Local","Up","355.00","0.00"," "
"17/09/2023 03:00:00","SCA|NO1","mFRR","Local","Down","112.00","0.00"," "
"17/09/2023 04:00:00","SCA|NO1","mFRR","Local","Up","359.00","65.00"," "
"17/09/2023 04:00:00","SCA|NO1","mFRR","Local","Down","112.00","0.00"," "
"17/09/2023 05:00:00","SCA|NO1","mFRR","Local","Up","285.00","0.00"," "
"17/09/2023 05:00:00","SCA|NO1","mFRR","Local","Down","117.00","0.00"," "
"17/09/2023 06:00:00","SCA|NO1","mFRR","Local","Up","278.00","35.00"," "
"17/09/2023 06:00:00","SCA|NO1","mFRR","Local","Down","112.00","0.00"," "
"17/09/2023 07:00:00","SCA|NO1","mFRR","Local","Up","268.00","17.50"," "
"17/09/2023 07:00:00","SCA|NO1","mFRR","Local","Down","118.00","0.00"," "
"17/09/2023 08:00:00","SCA|NO1","mFRR","Local","Up","284.00","0.00"," "
"17/09/2023 08:00:00","SCA|NO1","mFRR","Local","Down","112.00","0.00"," "
"17/09/2023 09:00:00","SCA|NO1","mFRR","Local","Up","272.00","0.00"," "
"17/09/2023 09:00:00","SCA|NO1","mFRR","Local","Down","112.00","0.00"," "
"17/09/2023 10:00:00","SCA|NO1","mFRR","Local","Up","214.00","0.00"," "
"17/09/2023 10:00:00","SCA|NO1","mFRR","Local","Down","109.00","0.00"," "
"17/09/2023 11:00:00","SCA|NO1","mFRR","Local","Up","105.00","0.00"," "
"17/09/2023 11:00:00","SCA|NO1","mFRR","Local","Down","110.00","0.00"," "
"17/09/2023 12:00:00","SCA|NO1","mFRR","Local","Up","58.00","0.00"," "
"17/09/2023 12:00:00","SCA|NO1","mFRR","Local","Down","164.00","0.00"," "
"17/09/2023 13:00:00","SCA|NO1","mFRR","Local","Up","57.00","0.00"," "
"17/09/2023 13:00:00","SCA|NO1","mFRR","Local","Down","179.00","0.00"," "
"17/09/2023 14:00:00","SCA|NO1","mFRR","Local","Up","57.00","0.00"," "
"17/09/2023 14:00:00","SCA|NO1","mFRR","Local","Down","182.00","0.00"," "
"17/09/2023 15:00:00","SCA|NO1","mFRR","Local","Up","57.00","0.00"," "
"17/09/2023 15:00:00","SCA|NO1","mFRR","Local","Down","178.00","0.00"," "
"17/09/2023 16:00:00","SCA|NO1","mFRR","Local","Up","226.00","0.00"," "
"17/09/2023 16:00:00","SCA|NO1","mFRR","Local","Down","109.00","0.00"," "
"17/09/2023 17:00:00","SCA|NO1","mFRR","Local","Up","239.00","0.00"," "
"17/09/2023 17:00:00","SCA|NO1","mFRR","Local","Down","111.00","0.00"," "
"17/09/2023 18:00:00","SCA|NO1","mFRR","Local","Up","238.00","0.00"," "
"17/09/2023 18:00:00","SCA|NO1","mFRR","Local","Down","112.00","0.00"," "
"17/09/2023 19:00:00","SCA|NO1","mFRR","Local","Up","174.00","0.00"," "
"17/09/2023 19:00:00","SCA|NO1","mFRR","Local","Down","155.00","0.00"," "
"17/09/2023 20:00:00","SCA|NO1","mFRR","Local","Up","189.00","0.00"," "
"17/09/2023 20:00:00","SCA|NO1","mFRR","Local","Down","156.00","0.00"," "
"17/09/2023 21:00:00","SCA|NO1","mFRR","Local","Up","236.00","0.00"," "
"17/09/2023 21:00:00","SCA|NO1","mFRR","Local","Down","126.00","0.00"," "
"17/09/2023 22:00:00","SCA|NO1","mFRR","Local","Up","246.00","0.00"," "
"17/09/2023 22:00:00","SCA|NO1","mFRR","Local","Down","110.00","0.00"," "
"17/09/2023 23:00:00","SCA|NO1","mFRR","Local","Up","207.00","0.00"," "
"17/09/2023 23:00:00","SCA|NO1","mFRR","Local","Down","107.00","0.00"," "
"18/09/2023 00:00:00","SCA|NO1","mFRR","Local","Up","165.00","0.00"," "
"18/09/2023 00:00:00","SCA|NO1","mFRR","Local","Down","227.00","0.00"," "
"18/09/2023 01:00:00","SCA|NO1","mFRR","Local","Up","171.00","0.00"," "
"18/09/2023 01:00:00","SCA|NO1","mFRR","Local","Down","272.00","0.00"," "
"18/09/2023 02:00:00","SCA|NO1","mFRR","Local","Up","189.00","0.00"," "
"18/09/2023 02:00:00","SCA|NO1","mFRR","Local","Down","331.00","0.00"," "
"18/09/2023 03:00:00","SCA|NO1","mFRR","Local","Up","210.00","0.00"," "
"18/09/2023 03:00:00","SCA|NO1","mFRR","Local","Down","321.00","0.00"," "
"18/09/2023 04:00:00","SCA|NO1","mFRR","Local","Up","222.00","0.00"," "
"18/09/2023 04:00:00","SCA|NO1","mFRR","Local","Down","326.00","0.00"," "
"18/09/2023 05:00:00","SCA|NO1","mFRR","Local","Up","174.00","0.00"," "
"18/09/2023 05:00:00","SCA|NO1","mFRR","Local","Down","278.00","0.00"," "
"18/09/2023 06:00:00","SCA|NO1","mFRR","Local","Up","222.00","0.00"," "
"18/09/2023 06:00:00","SCA|NO1","mFRR","Local","Down","226.00","49.00"," "
"18/09/2023 07:00:00","SCA|NO1","mFRR","Local","Up","121.00","0.00"," "
"18/09/2023 07:00:00","SCA|NO1","mFRR","Local","Down","249.00","22.00"," "
"18/09/2023 08:00:00","SCA|NO1","mFRR","Local","Up","92.00","0.00"," "
"18/09/2023 08:00:00","SCA|NO1","mFRR","Local","Down","338.00","89.00"," "
"18/09/2023 09:00:00","SCA|NO1","mFRR","Local","Up","163.00","0.00"," "
"18/09/2023 09:00:00","SCA|NO1","mFRR","Local","Down","249.00","0.00"," "
"18/09/2023 10:00:00","SCA|NO1","mFRR","Local","Up","157.00","0.00"," "
"18/09/2023 10:00:00","SCA|NO1","mFRR","Local","Down","249.00","0.00"," "
"18/09/2023 11:00:00","SCA|NO1","mFRR","Local","Up","165.00","0.00"," "
"18/09/2023 11:00:00","SCA|NO1","mFRR","Local","Down","249.00","0.00"," "
"18/09/2023 12:00:00","SCA|NO1","mFRR","Local","Up","182.00","0.00"," "
"18/09/2023 12:00:00","SCA|NO1","mFRR","Local","Down","249.00","0.00"," "
"18/09/2023 13:00:00","SCA|NO1","mFRR","Local","Up","194.00","0.00"," "
