"ISP","Area","Reserve Type","Type of Product","Direction","Offered (MW)","Activated (MW)","Unavailable (MW)"
"12/09/2023 22:00:00","SCA|NO2","mFRR","Local","Up","1745.00","0.00"," "
"12/09/2023 22:00:00","SCA|NO2","mFRR","Local","Down","2151.50","0.00"," "
"12/09/2023 23:00:00","SCA|NO2","mFRR","Local","Up","1814.00","0.00"," "
"12/09/2023 23:00:00","SCA|NO2","mFRR","Local","Down","2083.00","0.00"," "
"13/09/2023 00:00:00","SCA|NO2","mFRR","Local","Up","1859.00","20.00"," "
"13/09/2023 00:00:00","SCA|NO2","mFRR","Local","Down","2089.00","0.00"," "
"13/09/2023 01:00:00","SCA|NO2","mFRR","Local","Up","1967.00","25.00"," "
"13/09/2023 01:00:00","SCA|NO2","mFRR","Local","Down","2024.00","0.00"," "
"13/09/2023 02:00:00","SCA|NO2","mFRR","Local","Up","2023.00","115.00"," "
"13/09/2023 02:00:00","SCA|NO2","mFRR","Local","Down","1908.00","0.00"," "
"13/09/2023 03:00:00","SCA|NO2","mFRR","Local","Up","2067.00","125.00"," "
"13/09/2023 03:00:00","SCA|NO2","mFRR","Local","Down","1950.00","0.00"," "
"13/09/2023 04:00:00","SCA|NO2","mFRR","Local","Up","2148.00","40.25"," "
"13/09/2023 04:00:00","SCA|NO2","mFRR","Local","Down","1865.50","0.00"," "
"13/09/2023 05:00:00","SCA|NO2","mFRR","Local","Up","2130.50","11.25"," "
"13/09/2023 05:00:00","SCA|NO2","mFRR","Local","Down","1876.00","0.00"," "
"13/09/2023 06:00:00","SCA|NO2","mFRR","Local","Up","1609.50","0.00"," "
"13/09/2023 06:00:00","SCA|NO2","mFRR","Local","Down","2219.00","0.00"," "
"13/09/2023 07:00:00","SCA|NO2","mFRR","Local","Up","950.00","167.75"," "
"13/09/2023 07:00:00","SCA|NO2","mFRR","Local","Down","2327.00","0.00"," "
"13/09/2023 08:00:00","SCA|NO2","mFRR","Local","Up","777.00","393.00"," "
"13/09/2023 08:00:00","SCA|NO2","mFRR","Local","Down","2511.50","0.00"," "
"13/09/2023 09:00:00","SCA|NO2","mFRR","Local","Up","784.00","676.00"," "
"13/09/2023 09:00:00","SCA|NO2","mFRR","Local","Down","2544.00","0.00"," "
"13/09/2023 10:00:00","SCA|NO2","mFRR","Local","Up","1008.00","763.00"," "
"13/09/2023 10:00:00","SCA|NO2","mFRR","Local","Down","2364.00","0.00"," "
"13/09/2023 11:00:00","SCA|NO2","mFRR","Local","Up","844.25","699.25"," "
"13/09/2023 11:00:00","SCA|NO2","mFRR","Local","Down","2461.00","0.00"," "
"13/09/2023 12:00:00","SCA|NO2","mFRR","Local","Up","886.00","520.00"," "
"13/09/2023 12:00:00","SCA|NO2","mFRR","Local","Down","2456.00","27.50"," "
"13/09/2023 13:00:00","SCA|NO2","mFRR","Local","Up","954.00","567.00"," "
"13/09/2023 13:00:00","SCA|NO2","mFRR","Local","Down","2373.00","0.00"," "
"13/09/2023 14:00:00","SCA|NO2","mFRR","Local","Up","879.00","540.00"," "
"13/09/2023 14:00:00","SCA|NO2","mFRR","Local","Down","2575.00","0.00"," "
"13/09/2023 15:00:00","SCA|NO2","mFRR","Local","Up","1083.00","344.00"," "
"13/09/2023 15:00:00","SCA|NO2","mFRR","Local","Down","2416.00","0.00"," "
"13/09/2023 16:00:00","SCA|NO2","mFRR","Local","Up","1543.00","545.00"," "
"13/09/2023 16:00:00","SCA|NO2","mFRR","Local","Down","2488.00","0.00"," "
"13/09/2023 17:00:00","SCA|NO2","mFRR","Local","Up","1217.00","0.00"," "
"13/09/2023 17:00:00","SCA|NO2","mFRR","Local","Down","2198.00","278.00"," "
"13/09/2023 18:00:00","SCA|NO2","mFRR","Local","Up","1530.00","0.00"," "
"13/09/2023 18:00:00","SCA|NO2","mFRR","Local","Down","2755.00","588.00"," "
"13/09/2023 19:00:00","SCA|NO2","mFRR","Local","Up","1790.75","0.00"," "
"13/09/2023 19:00:00","SCA|NO2","mFRR","Local","Down","3237.00","591.00"," "
"13/09/2023 20:00:00","SCA|NO2","mFRR","Local","Up","1802.00","0.00"," "
"13/09/2023 20:00:00","SCA|NO2","mFRR","Local","Down","3207.00","206.25"," "
"13/09/2023 21:00:00","SCA|NO2","mFRR","Local","Up","1803.00","0.00"," "
"13/09/2023 21:00:00","SCA|NO2","mFRR","Local","Down","3203.00","0.00"," "
"13/09/2023 22:00:00","SCA|NO2","mFRR","Local","Up","1907.75","0.00"," "
"13/09/2023 22:00:00","SCA|NO2","mFRR","Local","Down","3115.00","0.00"," "
"13/09/2023 23:00:00","SCA|NO2","mFRR","Local","Up","1994.00","0.00"," "
"13/09/2023 23:00:00","SCA|NO2","mFRR","Local","Down","2950.00","0.00"," "
"14/09/2023 00:00:00","SCA|NO2","mFRR","Local","Up","1840.00","0.00"," "
"14/09/2023 00:00:00","SCA|NO2","mFRR","Local","Down","2844.00","0.00"," "
"14/09/2023 01:00:00","SCA|NO2","mFRR","Local","Up","1936.00","0.00"," "
"14/09/2023 01:00:00","SCA|NO2","mFRR","Local","Down","2856.00","0.00"," "
"14/09/2023 02:00:00","SCA|NO2","mFRR","Local","Up","1988.00","0.00"," "
"14/09/2023 02:00:00","SCA|NO2","mFRR","Local","Down","2805.00","0.00"," "
"14/09/2023 03:00:00","SCA|NO2","mFRR","Local","Up","2042.00","0.00"," "
"14/09/2023 03:00:00","SCA|NO2","mFRR","Local","Down","2757.00","0.00"," "
"14/09/2023 04:00:00","SCA|NO2","mFRR","Local","Up","2396.00","0.00"," "
"14/09/2023 04:00:00","SCA|NO2","mFRR","Local","Down","2546.00","0.00"," "
"14/09/2023 05:00:00","SCA|NO2","mFRR","Local","Up","1939.25","0.00"," "
"14/09/2023 05:00:00","SCA|NO2","mFRR","Local","Down","2407.00","0.00"," "
"14/09/2023 06:00:00","SCA|NO2","mFRR","Local","Up","1693.75","0.00"," "
"14/09/2023 06:00:00","SCA|NO2","mFRR","Local","Down","3023.00","0.00"," "
"14/09/2023 07:00:00","SCA|NO2","mFRR","Local","Up","864.50","0.00"," "
"14/09/2023 07:00:00","SCA|NO2","mFRR","Local","Down","3151.00","0.00"," "
"14/09/2023 08:00:00","SCA|NO2","mFRR","Local","Up","827.00","0.00"," "
"14/09/2023 08:00:00","SCA|NO2","mFRR","Local","Down","3256.00","0.00"," "
"14/09/2023 09:00:00","SCA|NO2","mFRR","Local","Up","1071.00","0.00"," "
"14/09/2023 09:00:00","SCA|NO2","mFRR","Local","Down","2972.00","0.00"," "
"14/09/2023 10:00:00","SCA|NO2","mFRR","Local","Up","999.00","0.00"," "
"14/09/2023 10:00:00","SCA|NO2","mFRR","Local","Down","3193.00","0.00"," "
"14/09/2023 11:00:00","SCA|NO2","mFRR","Local","Up","1169.00","129.75"," "
"14/09/2023 11:00:00","SCA|NO2","mFRR","Local","Down","3001.00","0.00"," "
"14/09/2023 12:00:00","SCA|NO2","mFRR","Local","Up","1302.00","146.50"," "
"14/09/2023 12:00:00","SCA|NO2","mFRR","Local","Down","2911.00","0.00"," "
"14/09/2023 13:00:00","SCA|NO2","mFRR","Local","Up","1577.00","101.50"," "
"14/09/2023 13:00:00","SCA|NO2","mFRR","Local","Down","2650.00","0.00"," "
"14/09/2023 14:00:00","SCA|NO2","mFRR","Local","Up","1478.00","0.00"," "
"14/09/2023 14:00:00","SCA|NO2","mFRR","Local","Down","2752.00","0.00"," "
"14/09/2023 15:00:00","SCA|NO2","mFRR","Local","Up","2237.00","0.00"," "
"14/09/2023 15:00:00","SCA|NO2","mFRR","Local","Down","2415.00","0.00"," "
"14/09/2023 16:00:00","SCA|NO2","mFRR","Local","Up","2195.00","0.00"," "
"14/09/2023 16:00:00","SCA|NO2","mFRR","Local","Down","2466.00","0.00"," "
"14/09/2023 17:00:00","SCA|NO2","mFRR","Local","Up","2354.00","80.25"," "
"14/09/2023 17:00:00","SCA|NO2","mFRR","Local","Down","2633.00","0.00"," "
"14/09/2023 18:00:00","SCA|NO2","mFRR","Local","Up","2191.00","107.75"," "
"14/09/2023 18:00:00","SCA|NO2","mFRR","Local","Down","2823.00","0.00"," "
"14/09/2023 19:00:00","SCA|NO2","mFRR","Local","Up","2189.00","172.00"," "
"14/09/2023 19:00:00","SCA|NO2","mFRR","Local","Down","3012.00","0.00"," "
"14/09/2023 20:00:00","SCA|NO2","mFRR","Local","Up","2101.00","99.00"," "
"14/09/2023 20:00:00","SCA|NO2","mFRR","Local","Down","3028.00","0.00"," "
"14/09/2023 21:00:00","SCA|NO2","mFRR","Local","Up","2112.00","0.00"," "
"14/09/2023 21:00:00","SCA|NO2","mFRR","Local","Down","2982.00","0.00"," "
"14/09/2023 22:00:00","SCA|NO2","mFRR","Local","Up","2329.00","0.00"," "
"14/09/2023 22:00:00","SCA|NO2","mFRR","Local","Down","2739.00","0.00"," "
"14/09/2023 23:00:00","SCA|NO2","mFRR","Local","Up","2453.00","0.00"," "
"14/09/2023 23:00:00","SCA|NO2","mFRR","Local","Down","2718.00","0.00"," "
"15/09/2023 00:00:00","SCA|NO2","mFRR","Local","Up","2565.25","0.00"," "
"15/09/2023 00:00:00","SCA|NO2","mFRR","Local","Down","2967.50","0.00"," "
"15/09/2023 01:00:00","SCA|NO2","mFRR","Local","Up","2693.00","144.00"," "
"15/09/2023 01:00:00","SCA|NO2","mFRR","Local","Down","2915.00","0.00"," "
"15/09/2023 02:00:00","SCA|NO2","mFRR","Local","Up","2736.00","62.00"," "
"15/09/2023 02:00:00","SCA|NO2","mFRR","Local","Down","2930.25","0.00"," "
"15/09/2023 03:00:00","SCA|NO2","mFRR","Local","Up","2749.00","195.00"," "
"15/09/2023 03:00:00","SCA|NO2","mFRR","Local","Down","2907.00","0.00"," "
"15/09/2023 04:00:00","SCA|NO2","mFRR","Local","Up","2732.75","174.00"," "
"15/09/2023 04:00:00","SCA|NO2","mFRR","Local","Down","2931.50","0.00"," "
"15/09/2023 05:00:00","SCA|NO2","mFRR","Local","Up","2687.75","133.00"," "
"15/09/2023 05:00:00","SCA|NO2","mFRR","Local","Down","2898.00","0.00"," "
"15/09/2023 06:00:00","SCA|NO2","mFRR","Local","Up","2491.00","92.25"," "
"15/09/2023 06:00:00","SCA|NO2","mFRR","Local","Down","2991.25","0.00"," "
"15/09/2023 07:00:00","SCA|NO2","mFRR","Local","Up","2002.50","95.00"," "
"15/09/2023 07:00:00","SCA|NO2","mFRR","Local","Down","3360.00","0.00"," "
"15/09/2023 08:00:00","SCA|NO2","mFRR","Local","Up","1929.50","219.00"," "
"15/09/2023 08:00:00","SCA|NO2","mFRR","Local","Down","3485.00","0.00"," "
"15/09/2023 09:00:00","SCA|NO2","mFRR","Local","Up","1918.00","219.00"," "
"15/09/2023 09:00:00","SCA|NO2","mFRR","Local","Down","3476.00","0.00"," "
"15/09/2023 10:00:00","SCA|NO2","mFRR","Local","Up","1970.00","219.00"," "
"15/09/2023 10:00:00","SCA|NO2","mFRR","Local","Down","3389.00","0.00"," "
"15/09/2023 11:00:00","SCA|NO2","mFRR","Local","Up","2202.00","208.00"," "
"15/09/2023 11:00:00","SCA|NO2","mFRR","Local","Down","3202.00","0.00"," "
"15/09/2023 12:00:00","SCA|NO2","mFRR","Local","Up","2348.75","175.50"," "
"15/09/2023 12:00:00","SCA|NO2","mFRR","Local","Down","3040.00","0.00"," "
"15/09/2023 13:00:00","SCA|NO2","mFRR","Local","Up","3764.00","0.00"," "
"15/09/2023 13:00:00","SCA|NO2","mFRR","Local","Down","1773.00","119.50"," "
"15/09/2023 14:00:00","SCA|NO2","mFRR","Local","Up","2653.75","0.00"," "
"15/09/2023 14:00:00","SCA|NO2","mFRR","Local","Down","2769.00","0.00"," "
"15/09/2023 15:00:00","SCA|NO2","mFRR","Local","Up","2158.00","0.00"," "
"15/09/2023 15:00:00","SCA|NO2","mFRR","Local","Down","3250.00","0.00"," "
"15/09/2023 16:00:00","SCA|NO2","mFRR","Local","Up","2020.00","0.00"," "
"15/09/2023 16:00:00","SCA|NO2","mFRR","Local","Down","3456.00","0.00"," "
"15/09/2023 17:00:00","SCA|NO2","mFRR","Local","Up","2080.00","0.00"," "
"15/09/2023 17:00:00","SCA|NO2","mFRR","Local","Down","3376.00","0.00"," "
"15/09/2023 18:00:00","SCA|NO2","mFRR","Local","Up","2170.00","0.00"," "
"15/09/2023 18:00:00","SCA|NO2","mFRR","Local","Down","3275.00","0.00"," "
"15/09/2023 19:00:00","SCA|NO2","mFRR","Local","Up","2362.00","0.00"," "
"15/09/2023 19:00:00","SCA|NO2","mFRR","Local","Down","3090.00","0.00"," "
"15/09/2023 20:00:00","SCA|NO2","mFRR","Local","Up","2373.00","0.00"," "
"15/09/2023 20:00:00","SCA|NO2","mFRR","Local","Down","3091.00","0.00"," "
"15/09/2023 21:00:00","SCA|NO2","mFRR","Local","Up","2488.00","0.00"," "
"15/09/2023 21:00:00","SCA|NO2","mFRR","Local","Down","2963.00","0.00"," "
"15/09/2023 22:00:00","SCA|NO2","mFRR","Local","Up","2884.00","0.00"," "
"15/09/2023 22:00:00","SCA|NO2","mFRR","Local","Down","2590.00","0.00"," "
"15/09/2023 23:00:00","SCA|NO2","mFRR","Local","Up","3108.25","0.00"," "
"15/09/2023 23:00:00","SCA|NO2","mFRR","Local","Down","2415.00","0.00"," "
"16/09/2023 00:00:00","SCA|NO2","mFRR","Local","Up","3324.25","0.00"," "
"16/09/2023 00:00:00","SCA|NO2","mFRR","Local","Down","1929.00","0.00"," "
"16/09/2023 01:00:00","SCA|NO2","mFRR","Local","Up","3358.00","0.00"," "
"16/09/2023 01:00:00","SCA|NO2","mFRR","Local","Down","2026.00","56.00"," "
"16/09/2023 02:00:00","SCA|NO2","mFRR","Local","Up","3254.00","0.00"," "
"16/09/2023 02:00:00","SCA|NO2","mFRR","Local","Down","2136.00","45.50"," "
"16/09/2023 03:00:00","SCA|NO2","mFRR","Local","Up","3135.25","0.00"," "
"16/09/2023 03:00:00","SCA|NO2","mFRR","Local","Down","2235.00","0.00"," "
"16/09/2023 04:00:00","SCA|NO2","mFRR","Local","Up","3046.00","0.00"," "
"16/09/2023 04:00:00","SCA|NO2","mFRR","Local","Down","2308.50","0.00"," "
"16/09/2023 05:00:00","SCA|NO2","mFRR","Local","Up","2792.00","0.00"," "
"16/09/2023 05:00:00","SCA|NO2","mFRR","Local","Down","2410.50","0.00"," "
"16/09/2023 06:00:00","SCA|NO2","mFRR","Local","Up","2729.75","0.00"," "
"16/09/2023 06:00:00","SCA|NO2","mFRR","Local","Down","2467.50","0.00"," "
"16/09/2023 07:00:00","SCA|NO2","mFRR","Local","Up","2595.00","0.00"," "
"16/09/2023 07:00:00","SCA|NO2","mFRR","Local","Down","2610.25","0.00"," "
"16/09/2023 08:00:00","SCA|NO2","mFRR","Local","Up","2674.00","0.00"," "
"16/09/2023 08:00:00","SCA|NO2","mFRR","Local","Down","2641.00","0.00"," "
"16/09/2023 09:00:00","SCA|NO2","mFRR","Local","Up","2243.00","0.00"," "
"16/09/2023 09:00:00","SCA|NO2","mFRR","Local","Down","3040.00","0.00"," "
"16/09/2023 10:00:00","SCA|NO2","mFRR","Local","Up","2341.00","0.00"," "
"16/09/2023 10:00:00","SCA|NO2","mFRR","Local","Down","2966.00","0.00"," "
"16/09/2023 11:00:00","SCA|NO2","mFRR","Local","Up","3500.50","0.00"," "
"16/09/2023 11:00:00","SCA|NO2","mFRR","Local","Down","1862.75","0.00"," "
"16/09/2023 12:00:00","SCA|NO2","mFRR","Local","Up","4310.25","0.00"," "
"16/09/2023 12:00:00","SCA|NO2","mFRR","Local","Down","753.50","0.00"," "
"16/09/2023 13:00:00","SCA|NO2","mFRR","Local","Up","4822.00","0.00"," "
"16/09/2023 13:00:00","SCA|NO2","mFRR","Local","Down","333.00","0.00"," "
"16/09/2023 14:00:00","SCA|NO2","mFRR","Local","Up","4440.75","0.00"," "
"16/09/2023 14:00:00","SCA|NO2","mFRR","Local","Down","783.00","0.00"," "
"16/09/2023 15:00:00","SCA|NO2","mFRR","Local","Up","3478.50","0.00"," "
"16/09/2023 15:00:00","SCA|NO2","mFRR","Local","Down","1907.75","0.00"," "
"16/09/2023 16:00:00","SCA|NO2","mFRR","Local","Up","2306.00","0.00"," "
"16/09/2023 16:00:00","SCA|NO2","mFRR","Local","Down","3056.00","0.00"," "
"16/09/2023 17:00:00","SCA|NO2","mFRR","Local","Up","2145.00","0.00"," "
"16/09/2023 17:00:00","SCA|NO2","mFRR","Local","Down","3068.00","0.00"," "
"16/09/2023 18:00:00","SCA|NO2","mFRR","Local","Up","2223.25","0.00"," "
"16/09/2023 18:00:00","SCA|NO2","mFRR","Local","Down","2957.00","0.00"," "
"16/09/2023 19:00:00","SCA|NO2","mFRR","Local","Up","2363.50","0.00"," "
"16/09/2023 19:00:00","SCA|NO2","mFRR","Local","Down","2883.75","0.00"," "
"16/09/2023 20:00:00","SCA|NO2","mFRR","Local","Up","2442.00","0.00"," "
"16/09/2023 20:00:00","SCA|NO2","mFRR","Local","Down","2793.00","0.00"," "
"16/09/2023 21:00:00","SCA|NO2","mFRR","Local","Up","2531.00","0.00"," "
"16/09/2023 21:00:00","SCA|NO2","mFRR","Local","Down","2715.50","0.00"," "
"16/09/2023 22:00:00","SCA|NO2","mFRR","Local","Up","2563.00","0.00"," "
"16/09/2023 22:00:00","SCA|NO2","mFRR","Local","Down","2711.50","0.00"," "
"16/09/2023 23:00:00","SCA|NO2","mFRR","Local","Up","1966.00","0.00"," "
"16/09/2023 23:00:00","SCA|NO2","mFRR","Local","Down","2452.00","0.00"," "
"17/09/2023 00:00:00","SCA|NO2","mFRR","Local","Up","2888.00","0.00"," "
"17/09/2023 00:00:00","SCA|NO2","mFRR","Local","Down","2462.00","0.00"," "
"17/09/2023 01:00:00","SCA|NO2","mFRR","Local","Up","2993.00","0.00"," "
"17/09/2023 01:00:00","SCA|NO2","mFRR","Local","Down","2595.00","0.00"," "
"17/09/2023 02:00:00","SCA|NO2","mFRR","Local","Up","2969.00","0.00"," "
"17/09/2023 02:00:00","SCA|NO2","mFRR","Local","Down","2567.00","0.00"," "
"17/09/2023 03:00:00","SCA|NO2","mFRR","Local","Up","2899.00","0.00"," "
"17/09/2023 03:00:00","SCA|NO2","mFRR","Local","Down","2603.00","0.00"," "
"17/09/2023 04:00:00","SCA|NO2","mFRR","Local","Up","2879.00","0.00"," "
"17/09/2023 04:00:00","SCA|NO2","mFRR","Local","Down","2647.00","0.00"," "
"17/09/2023 05:00:00","SCA|NO2","mFRR","Local","Up","2750.00","0.00"," "
"17/09/2023 05:00:00","SCA|NO2","mFRR","Local","Down","2622.00","0.00"," "
"17/09/2023 06:00:00","SCA|NO2","mFRR","Local","Up","2740.00","0.00"," "
"17/09/2023 06:00:00","SCA|NO2","mFRR","Local","Down","2621.00","0.00"," "
"17/09/2023 07:00:00","SCA|NO2","mFRR","Local","Up","2683.00","0.00"," "
"17/09/2023 07:00:00","SCA|NO2","mFRR","Local","Down","2673.00","0.00"," "
"17/09/2023 08:00:00","SCA|NO2","mFRR","Local","Up","2750.00","0.00"," "
"17/09/2023 08:00:00","SCA|NO2","mFRR","Local","Down","2669.00","0.00"," "
"17/09/2023 09:00:00","SCA|NO2","mFRR","Local","Up","2715.50","0.00"," "
"17/09/2023 09:00:00","SCA|NO2","mFRR","Local","Down","2616.50","0.00"," "
"17/09/2023 10:00:00","SCA|NO2","mFRR","Local","Up","2887.50","0.00"," "
"17/09/2023 10:00:00","SCA|NO2","mFRR","Local","Down","2045.00","0.00"," "
"17/09/2023 11:00:00","SCA|NO2","mFRR","Local","Up","3709.75","0.00"," "
"17/09/2023 11:00:00","SCA|NO2","mFRR","Local","Down","1465.00","0.00"," "
"17/09/2023 12:00:00","SCA|NO2","mFRR","Local","Up","4174.75","0.00"," "
"17/09/2023 12:00:00","SCA|NO2","mFRR","Local","Down","1170.50","0.00"," "
"17/09/2023 13:00:00","SCA|NO2","mFRR","Local","Up","5054.50","0.00"," "
"17/09/2023 13:00:00","SCA|NO2","mFRR","Local","Down","224.00","0.00"," "
"17/09/2023 14:00:00","SCA|NO2","mFRR","Local","Up","4748.00","0.00"," "
"17/09/2023 14:00:00","SCA|NO2","mFRR","Local","Down","674.75","0.00"," "
"17/09/2023 15:00:00","SCA|NO2","mFRR","Local","Up","3636.50","443.00"," "
"17/09/2023 15:00:00","SCA|NO2","mFRR","Local","Down","1535.50","0.00"," "
"17/09/2023 16:00:00","SCA|NO2","mFRR","Local","Up","2667.00","406.25"," "
"17/09/2023 16:00:00","SCA|NO2","mFRR","Local","Down","2344.75","0.00"," "
"17/09/2023 17:00:00","SCA|NO2","mFRR","Local","Up","2257.75","0.00"," "
"17/09/2023 17:00:00","SCA|NO2","mFRR","Local","Down","3012.00","0.00"," "
"17/09/2023 18:00:00","SCA|NO2","mFRR","Local","Up","2312.00","0.00"," "
"17/09/2023 18:00:00","SCA|NO2","mFRR","Local","Down","3012.00","0.00"," "
"17/09/2023 19:00:00","SCA|NO2","mFRR","Local","Up","2690.00","0.00"," "
"17/09/2023 19:00:00","SCA|NO2","mFRR","Local","Down","2650.00","0.00"," "
"17/09/2023 20:00:00","SCA|NO2","mFRR","Local","Up","3299.00","0.00"," "
"17/09/2023 20:00:00","SCA|NO2","mFRR","Local","Down","1979.00","0.00"," "
"17/09/2023 21:00:00","SCA|NO2","mFRR","Local","Up","3955.75","0.00"," "
"17/09/2023 21:00:00","SCA|NO2","mFRR","Local","Down","1238.25","0.00"," "
"17/09/2023 22:00:00","SCA|NO2","mFRR","Local","Up","4177.00","0.00"," "
"17/09/2023 22:00:00","SCA|NO2","mFRR","Local","Down","873.00","0.00"," "
"17/09/2023 23:00:00","SCA|NO2","mFRR","Local","Up","4665.75","0.00"," "
"17/09/2023 23:00:00","SCA|NO2","mFRR","Local","Down","507.00","0.00"," "
"18/09/2023 00:00:00","SCA|NO2","mFRR","Local","Up","5079.75","0.00"," "
"18/09/2023 00:00:00","SCA|NO2","mFRR","Local","Down","252.00","0.00"," "
"18/09/2023 01:00:00","SCA|NO2","mFRR","Local","Up","5174.00","0.00"," "
"18/09/2023 01:00:00","SCA|NO2","mFRR","Local","Down","249.00","0.00"," "
"18/09/2023 02:00:00","SCA|NO2","mFRR","Local","Up","5178.00","0.00"," "
"18/09/2023 02:00:00","SCA|NO2","mFRR","Local","Down","262.00","0.00"," "
"18/09/2023 03:00:00","SCA|NO2","mFRR","Local","Up","5183.00","0.00"," "
"18/09/2023 03:00:00","SCA|NO2","mFRR","Local","Down","274.00","10.00"," "
"18/09/2023 04:00:00","SCA|NO2","mFRR","Local","Up","5178.00","0.00"," "
"18/09/2023 04:00:00","SCA|NO2","mFRR","Local","Down","289.00","20.00"," "
"18/09/2023 05:00:00","SCA|NO2","mFRR","Local","Up","5067.00","0.00"," "
"18/09/2023 05:00:00","SCA|NO2","mFRR","Local","Down","305.00","72.00"," "
"18/09/2023 06:00:00","SCA|NO2","mFRR","Local","Up","4940.00","0.00"," "
"18/09/2023 06:00:00","SCA|NO2","mFRR","Local","Down","385.75","142.75"," "
"18/09/2023 07:00:00","SCA|NO2","mFRR","Local","Up","4777.00","0.00"," "
"18/09/2023 07:00:00","SCA|NO2","mFRR","Local","Down","450.75","138.25"," "
"18/09/2023 08:00:00","SCA|NO2","mFRR","Local","Up","4769.00","0.00"," "
"18/09/2023 08:00:00","SCA|NO2","mFRR","Local","Down","549.00","308.00"," "
"18/09/2023 09:00:00","SCA|NO2","mFRR","Local","Up","4952.00","0.00"," "
"18/09/2023 09:00:00","SCA|NO2","mFRR","Local","Down","399.00","151.00"," "
"18/09/2023 10:00:00","SCA|NO2","mFRR","Local","Up","4946.00","0.00"," "
