ISP (CET/CEST),Area,Reserve Type,Source,Type of Product,Price Type,Price Up (EUR/MWh),Price Down (EUR/MWh)
09/04/2024 00:00:00 - 09/04/2024 01:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,50.65,45.0
09/04/2024 01:00:00 - 09/04/2024 02:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,50.27,45.0
09/04/2024 02:00:00 - 09/04/2024 03:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,49.96,49.96
09/04/2024 03:00:00 - 09/04/2024 04:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,49.56,40.5
09/04/2024 04:00:00 - 09/04/2024 05:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,49.36,39.0
09/04/2024 05:00:00 - 09/04/2024 06:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,49.82,40.0
09/04/2024 06:00:00 - 09/04/2024 07:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,55.36,43.0
09/04/2024 07:00:00 - 09/04/2024 08:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,85.93,46.04
09/04/2024 08:00:00 - 09/04/2024 09:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,77.31,43.0
09/04/2024 09:00:00 - 09/04/2024 10:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,65.78,40.5
09/04/2024 10:00:00 - 09/04/2024 11:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,50.48,39.0
09/04/2024 11:00:00 - 09/04/2024 12:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,45.07,35.0
09/04/2024 12:00:00 - 09/04/2024 13:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,37.53,29.0
09/04/2024 13:00:00 - 09/04/2024 14:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,30.04,21.5
09/04/2024 14:00:00 - 09/04/2024 15:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,26.93,21.0
09/04/2024 15:00:00 - 09/04/2024 16:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,50.0,29.76
09/04/2024 16:00:00 - 09/04/2024 17:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,55.0,39.8
09/04/2024 17:00:00 - 09/04/2024 18:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,55.0,48.37
09/04/2024 18:00:00 - 09/04/2024 19:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,57.0,50.6
09/04/2024 19:00:00 - 09/04/2024 20:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,58.5,48.83
09/04/2024 20:00:00 - 09/04/2024 21:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,55.0,40.5
09/04/2024 21:00:00 - 09/04/2024 22:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,48.22,41.5
09/04/2024 22:00:00 - 09/04/2024 23:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,45.48,20.11
09/04/2024 23:00:00 - 10/04/2024 00:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,37.87,0.0
10/04/2024 00:00:00 - 10/04/2024 01:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,21.21,0.0
10/04/2024 01:00:00 - 10/04/2024 02:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,5.27,0.0
10/04/2024 02:00:00 - 10/04/2024 03:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,5.15,-1.0
10/04/2024 03:00:00 - 10/04/2024 04:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,9.21,-1.0
10/04/2024 04:00:00 - 10/04/2024 05:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,25.49,-1.0
10/04/2024 05:00:00 - 10/04/2024 06:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,37.95,2.0
10/04/2024 06:00:00 - 10/04/2024 07:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,41.07,2.0
10/04/2024 07:00:00 - 10/04/2024 08:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,41.74,24.0
10/04/2024 08:00:00 - 10/04/2024 09:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,43.04,43.04
10/04/2024 09:00:00 - 10/04/2024 10:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,42.72,42.72
10/04/2024 10:00:00 - 10/04/2024 11:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,42.72,34.0
10/04/2024 11:00:00 - 10/04/2024 12:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,41.04,4.0
10/04/2024 12:00:00 - 10/04/2024 13:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,36.41,-2.0
10/04/2024 13:00:00 - 10/04/2024 14:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,24.76,-5.0
10/04/2024 14:00:00 - 10/04/2024 15:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,7.59,-10.0
10/04/2024 15:00:00 - 10/04/2024 16:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,25.28,-10.0
10/04/2024 16:00:00 - 10/04/2024 17:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,39.08,-4.0
10/04/2024 17:00:00 - 10/04/2024 18:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,45.97,35.0
10/04/2024 18:00:00 - 10/04/2024 19:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,50.1,41.5
10/04/2024 19:00:00 - 10/04/2024 20:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,78.91,78.91
10/04/2024 20:00:00 - 10/04/2024 21:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,141.1,141.1
10/04/2024 21:00:00 - 10/04/2024 22:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,89.95,89.95
10/04/2024 22:00:00 - 10/04/2024 23:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,49.66,49.66
10/04/2024 23:00:00 - 11/04/2024 00:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,47.22,39.0
11/04/2024 00:00:00 - 11/04/2024 01:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,42.44,10.06
11/04/2024 01:00:00 - 11/04/2024 02:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,35.75,0.98
11/04/2024 02:00:00 - 11/04/2024 03:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,24.46,3.0
11/04/2024 03:00:00 - 11/04/2024 04:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,12.49,4.0
11/04/2024 04:00:00 - 11/04/2024 05:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,12.49,4.0
11/04/2024 05:00:00 - 11/04/2024 06:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,20.6,7.37
11/04/2024 06:00:00 - 11/04/2024 07:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,50.0,37.59
11/04/2024 07:00:00 - 11/04/2024 08:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,50.0,41.06
11/04/2024 08:00:00 - 11/04/2024 09:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,50.0,41.55
11/04/2024 09:00:00 - 11/04/2024 10:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,45.0,40.28
11/04/2024 10:00:00 - 11/04/2024 11:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,38.91,38.91
11/04/2024 11:00:00 - 11/04/2024 12:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,39.09,39.09
11/04/2024 12:00:00 - 11/04/2024 13:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,38.78,8.0
11/04/2024 13:00:00 - 11/04/2024 14:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,39.02,11.5
11/04/2024 14:00:00 - 11/04/2024 15:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,39.68,23.0
11/04/2024 15:00:00 - 11/04/2024 16:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,41.47,30.0
11/04/2024 16:00:00 - 11/04/2024 17:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,42.44,33.5
11/04/2024 17:00:00 - 11/04/2024 18:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,45.61,45.61
11/04/2024 18:00:00 - 11/04/2024 19:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,47.54,37.0
11/04/2024 19:00:00 - 11/04/2024 20:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,48.93,40.5
11/04/2024 20:00:00 - 11/04/2024 21:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,58.6,41.0
11/04/2024 21:00:00 - 11/04/2024 22:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,59.81,59.81
11/04/2024 22:00:00 - 11/04/2024 23:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,58.6,41.5
11/04/2024 23:00:00 - 12/04/2024 00:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,54.52,34.0
12/04/2024 00:00:00 - 12/04/2024 01:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,45.54,33.51
12/04/2024 01:00:00 - 12/04/2024 02:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,43.57,27.0
12/04/2024 02:00:00 - 12/04/2024 03:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,42.0,19.0
12/04/2024 03:00:00 - 12/04/2024 04:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,40.82,9.0
12/04/2024 04:00:00 - 12/04/2024 05:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,39.98,10.19
12/04/2024 05:00:00 - 12/04/2024 06:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,40.0,19.0
12/04/2024 06:00:00 - 12/04/2024 07:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,41.29,29.0
12/04/2024 07:00:00 - 12/04/2024 08:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,54.0,47.21
12/04/2024 08:00:00 - 12/04/2024 09:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,64.09,64.09
12/04/2024 09:00:00 - 12/04/2024 10:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,61.87,47.5
12/04/2024 10:00:00 - 12/04/2024 11:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,42.16,29.5
12/04/2024 11:00:00 - 12/04/2024 12:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,25.74,13.0
12/04/2024 12:00:00 - 12/04/2024 13:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,20.09,13.0
12/04/2024 13:00:00 - 12/04/2024 14:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,4.98,4.98
12/04/2024 14:00:00 - 12/04/2024 15:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,0.81,0.0
12/04/2024 15:00:00 - 12/04/2024 16:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,0.43,-6.03
12/04/2024 16:00:00 - 12/04/2024 17:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,27.32,10.0
12/04/2024 17:00:00 - 12/04/2024 18:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,39.4,26.0
12/04/2024 18:00:00 - 12/04/2024 19:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,43.54,43.54
12/04/2024 19:00:00 - 12/04/2024 20:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,45.55,45.55
12/04/2024 20:00:00 - 12/04/2024 21:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,48.09,48.09
12/04/2024 21:00:00 - 12/04/2024 22:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,49.0,45.74
12/04/2024 22:00:00 - 12/04/2024 23:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,49.0,44.56
12/04/2024 23:00:00 - 13/04/2024 00:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,49.0,42.85
13/04/2024 00:00:00 - 13/04/2024 01:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,50.0,34.15
13/04/2024 01:00:00 - 13/04/2024 02:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,46.0,25.92
13/04/2024 02:00:00 - 13/04/2024 03:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,44.0,19.36
13/04/2024 03:00:00 - 13/04/2024 04:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,44.0,17.53
13/04/2024 04:00:00 - 13/04/2024 05:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,32.0,17.46
13/04/2024 05:00:00 - 13/04/2024 06:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,23.31,23.31
13/04/2024 06:00:00 - 13/04/2024 07:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,27.83,16.96
13/04/2024 07:00:00 - 13/04/2024 08:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,22.16,16.0
13/04/2024 08:00:00 - 13/04/2024 09:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,26.5,22.47
13/04/2024 09:00:00 - 13/04/2024 10:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,26.5,22.44
13/04/2024 10:00:00 - 13/04/2024 11:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,-0.02,-0.02
13/04/2024 11:00:00 - 13/04/2024 12:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,-4.04,-4.04
13/04/2024 12:00:00 - 13/04/2024 13:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,-8.26,-8.26
13/04/2024 13:00:00 - 13/04/2024 14:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,-20.81,-20.81
13/04/2024 14:00:00 - 13/04/2024 15:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,-30.2,-30.2
13/04/2024 15:00:00 - 13/04/2024 16:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,-31.6,-31.6
13/04/2024 16:00:00 - 13/04/2024 17:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,-10.07,-10.07
13/04/2024 17:00:00 - 13/04/2024 18:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,21.0,12.49
13/04/2024 18:00:00 - 13/04/2024 19:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,30.0,8.0
13/04/2024 19:00:00 - 13/04/2024 20:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,38.0,11.5
13/04/2024 20:00:00 - 13/04/2024 21:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,38.0,37.32
13/04/2024 21:00:00 - 13/04/2024 22:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,34.65,34.65
13/04/2024 22:00:00 - 13/04/2024 23:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,24.0,20.6
13/04/2024 23:00:00 - 14/04/2024 00:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,21.0,7.26
14/04/2024 00:00:00 - 14/04/2024 01:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,0.64,-1.5
14/04/2024 01:00:00 - 14/04/2024 02:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,0.86,-10.0
14/04/2024 02:00:00 - 14/04/2024 03:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,0.95,-13.0
14/04/2024 03:00:00 - 14/04/2024 04:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,1.17,-13.0
14/04/2024 04:00:00 - 14/04/2024 05:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,2.41,-18.0
14/04/2024 05:00:00 - 14/04/2024 06:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,6.12,-18.0
14/04/2024 06:00:00 - 14/04/2024 07:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,13.2,-9.0
14/04/2024 07:00:00 - 14/04/2024 08:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,13.42,-6.0
14/04/2024 08:00:00 - 14/04/2024 09:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,7.64,0.0
14/04/2024 09:00:00 - 14/04/2024 10:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,0.0,0.0
14/04/2024 10:00:00 - 14/04/2024 11:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,1.01,1.01
14/04/2024 11:00:00 - 14/04/2024 12:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,4.94,1.73
14/04/2024 12:00:00 - 14/04/2024 13:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,5.67,5.67
14/04/2024 13:00:00 - 14/04/2024 14:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,5.1,5.1
14/04/2024 14:00:00 - 14/04/2024 15:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,4.39,4.39
14/04/2024 15:00:00 - 14/04/2024 16:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,9.99,9.99
14/04/2024 16:00:00 - 14/04/2024 17:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,24.84,24.84
14/04/2024 17:00:00 - 14/04/2024 18:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,40.0,37.7
14/04/2024 18:00:00 - 14/04/2024 19:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,42.29,42.29
14/04/2024 19:00:00 - 14/04/2024 20:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,45.03,45.03
14/04/2024 20:00:00 - 14/04/2024 21:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,47.41,41.5
14/04/2024 21:00:00 - 14/04/2024 22:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,49.9,41.5
14/04/2024 22:00:00 - 14/04/2024 23:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,49.72,43.0
14/04/2024 23:00:00 - 15/04/2024 00:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,47.76,41.5
15/04/2024 00:00:00 - 15/04/2024 01:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,47.06,42.0
15/04/2024 01:00:00 - 15/04/2024 02:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,45.84,35.5
15/04/2024 02:00:00 - 15/04/2024 03:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,44.86,32.0
15/04/2024 03:00:00 - 15/04/2024 04:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,43.14,30.0
15/04/2024 04:00:00 - 15/04/2024 05:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,40.78,27.0
15/04/2024 05:00:00 - 15/04/2024 06:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,39.07,22.79
15/04/2024 06:00:00 - 15/04/2024 07:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,40.83,31.0
15/04/2024 07:00:00 - 15/04/2024 08:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,55.5,44.4
15/04/2024 08:00:00 - 15/04/2024 09:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,70.0,49.21
15/04/2024 09:00:00 - 15/04/2024 10:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,56.0,38.0
15/04/2024 10:00:00 - 15/04/2024 11:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,49.8,37.5
15/04/2024 11:00:00 - 15/04/2024 12:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,45.73,33.0
15/04/2024 12:00:00 - 15/04/2024 13:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,43.0,21.0
15/04/2024 13:00:00 - 15/04/2024 14:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,34.84,21.0
15/04/2024 14:00:00 - 15/04/2024 15:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,19.5,0.0
15/04/2024 15:00:00 - 15/04/2024 16:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,29.94,3.71
15/04/2024 16:00:00 - 15/04/2024 17:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,35.58,5.0
15/04/2024 17:00:00 - 15/04/2024 18:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,43.24,9.0
15/04/2024 18:00:00 - 15/04/2024 19:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,44.39,33.0
15/04/2024 19:00:00 - 15/04/2024 20:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,46.92,33.0
15/04/2024 20:00:00 - 15/04/2024 21:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,48.17,43.0
15/04/2024 21:00:00 - 15/04/2024 22:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,47.3,40.0
15/04/2024 22:00:00 - 15/04/2024 23:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,45.09,34.0
15/04/2024 23:00:00 - 16/04/2024 00:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,39.63,30.0
16/04/2024 00:00:00 - 16/04/2024 01:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,33.23,33.23
16/04/2024 01:00:00 - 16/04/2024 02:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,17.79,3.0
16/04/2024 02:00:00 - 16/04/2024 03:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,6.65,-0.26
16/04/2024 03:00:00 - 16/04/2024 04:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,5.49,5.49
16/04/2024 04:00:00 - 16/04/2024 05:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,29.0,17.9
16/04/2024 05:00:00 - 16/04/2024 06:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,36.22,36.22
16/04/2024 06:00:00 - 16/04/2024 07:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,54.0,49.0
16/04/2024 07:00:00 - 16/04/2024 08:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,53.29,53.29
16/04/2024 08:00:00 - 16/04/2024 09:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,59.02,47.0
16/04/2024 09:00:00 - 16/04/2024 10:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,56.36,37.5
16/04/2024 10:00:00 - 16/04/2024 11:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,52.05,37.5
16/04/2024 11:00:00 - 16/04/2024 12:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,46.15,33.51
16/04/2024 12:00:00 - 16/04/2024 13:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,42.96,35.0
16/04/2024 13:00:00 - 16/04/2024 14:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,42.37,35.0
16/04/2024 14:00:00 - 16/04/2024 15:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,57.0,43.21
16/04/2024 15:00:00 - 16/04/2024 16:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,57.0,44.5
16/04/2024 16:00:00 - 16/04/2024 17:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,51.67,43.27
16/04/2024 17:00:00 - 16/04/2024 18:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,55.0,48.0
16/04/2024 18:00:00 - 16/04/2024 19:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,57.83,48.5
16/04/2024 19:00:00 - 16/04/2024 20:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,57.1,48.27
16/04/2024 20:00:00 - 16/04/2024 21:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,56.78,49.6
16/04/2024 21:00:00 - 16/04/2024 22:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,56.72,51.89
16/04/2024 22:00:00 - 16/04/2024 23:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,54.24,49.5
16/04/2024 23:00:00 - 17/04/2024 00:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,52.35,52.35
17/04/2024 00:00:00 - 17/04/2024 01:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,57.36,47.5
17/04/2024 01:00:00 - 17/04/2024 02:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,56.11,48.0
17/04/2024 02:00:00 - 17/04/2024 03:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,55.66,50.0
17/04/2024 03:00:00 - 17/04/2024 04:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,55.45,50.0
17/04/2024 04:00:00 - 17/04/2024 05:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,55.69,50.0
17/04/2024 05:00:00 - 17/04/2024 06:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,58.82,49.6
17/04/2024 06:00:00 - 17/04/2024 07:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,58.5,47.5
17/04/2024 07:00:00 - 17/04/2024 08:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,61.63,48.5
17/04/2024 08:00:00 - 17/04/2024 09:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,62.17,52.0
17/04/2024 09:00:00 - 17/04/2024 10:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,62.35,49.5
17/04/2024 10:00:00 - 17/04/2024 11:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,59.95,50.0
17/04/2024 11:00:00 - 17/04/2024 12:00:00,SCA|NO1,mFRR,Not Specified,Not Specified,MARGINAL,59.91,50.0
